member_id,bet_month,zero_kind,vb_sum_state,n_orders,n_rounds_month,n_days_month,n_tables_month,n_vb_null,n_vb_blank,n_vb_true_zero,n_vb_positive,vb_null_share,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,n_hedge_rounds,n_hedge_eq,n_zero_pnl_rounds,hedge_eq_share,verdict_hint,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
147754279,2026-03-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,26.3317270980,39.4975906470,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,39.4976,26.3317,0.0000,3,3,0E-8,,0E-8,0E-8,0.0000,39.4976,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,25.5418,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,13.1659,8.7772,0.0000,0.0000,0.0000,39.4976,3.0000,,13.1659,13.1659,13.1659,13.1659,13.1659,13.1659,13.1659,13.1659,0.0,1.0,1.0,1.0,2,2,1,1,0E-8,0E-8,,0E-8,0.000000,0.666667,0.000000,,2026-03-25,2026-03-25,1,2,2,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.47599402517960027,0.47599402517960027,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.0750262,Z 证据不足 · 不动作,3818,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147754626,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,5.2663454196,5.2663454196,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,5.2663,5.2663,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,5.2663,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,5.0557,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,2.6332,2.6332,0.0000,0.0000,0.0000,5.2663,2.0000,,2.6332,2.6332,2.6332,2.6332,2.6332,2.6332,2.6332,2.6332,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.1295966996230173,0.1295966996230173,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,3819,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147756002,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,52.6634541960,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,52.6635,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,52.6635,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,52.6635,0.0000,0.0000,0.0000,0.0000,52.6635,1.0000,,52.6635,52.6635,52.6635,52.6635,52.6635,52.6635,52.6635,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.5559428124333168,0.5559428124333168,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,3820,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147757435,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,19.1836734694,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN,19.1837,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,19.1837,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,19.1837,0.0000,0.0000,0.0000,0.0000,19.1837,1.0000,,19.1837,19.1837,19.1837,19.1837,19.1837,19.1837,19.1837,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,1.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.3236361049861299,0.3236361049861299,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,3821,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147757680,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,52.6634541960,52.6634541960,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,105.0154,52.6635,0.0000,6,6,0E-8,,0E-8,0E-8,0.0000,105.0154,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,51.0836,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,17.5026,8.7772,0.0000,0.0000,0.0000,52.5077,3.0000,,17.5026,13.088,13.088,26.3317,26.3317,26.3317,26.3317,0.0,0.0,2.011902,2.011902,1.337301,3,3,2,2,0E-8,0E-8,,0E-8,0.000000,0.501483,0.000000,,2026-03-25,2026-04-07,2,3,3,14,0.142857,,,0.000000,4,0.09566825521018564,0.189273774806174,0.189273774806174,0.6629916779287289,0.6629916779287289,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.76015832,Z 证据不足 · 不动作,3822,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147757680,2026-04-01,洗码与输赢皆为零,有值,4,4,1,2,0,0,4,0,0E-7,0E-10,52.3519095360,0E-10,0E-10,0,0,0,4,0E-7,两者皆低·判UNKNOWN,105.0154,52.6635,0.0000,6,6,0E-8,,0E-8,0E-8,0.0000,105.0154,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,51.0836,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,17.5026,8.7772,0.0000,0.0000,0.0000,52.5077,3.0000,,17.5026,13.088,13.088,26.3317,26.3317,26.3317,26.3317,0.0,0.0,2.011902,2.011902,1.337301,3,3,2,2,0E-8,0E-8,,0E-8,0.000000,0.501483,0.000000,,2026-03-25,2026-04-07,2,3,3,14,0.142857,,,0.000000,4,0.09566825521018564,0.189273774806174,0.189273774806174,0.6629916779287289,0.6629916779287289,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.76015832,Z 证据不足 · 不动作,3823,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147758081,2026-03-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,52.6634541960,52.6634541960,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,52.6635,52.6635,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,52.6635,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,5.000000,5.000000,5.000000,96.000000,96.000000,95.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,50.5569,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,26.3317,26.3317,0.0000,0.0000,0.0000,52.6635,2.0000,,26.3317,26.3317,26.3317,26.3317,26.3317,26.3317,26.3317,26.3317,0.0,1.0,1.0,1.0,2,2,1,2,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,2,2,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.5559428124333168,0.5559428124333168,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,3824,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147759728,2026-03-01,游戏输赢为零,有值,9,5,1,2,0,0,0,9,0E-7,36.8644179372,36.8644179372,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,36.8644,36.8644,0.0000,9,5,0E-8,,0E-8,0E-8,0.0000,36.8644,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,-0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,35.3898,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,-0.0,0E-8,-0.0,0E-8,4.0960,7.3729,0.0000,0.0000,0.0000,36.8644,5.0000,,4.0960,2.6332,2.6332,5.2663,6.8462,7.8995,7.8995,2.6332,-2.6332,3.0,3.0,1.555556,2,2,1,3,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,2,2,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.46496905896578705,0.46496905896578705,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.83271171,Z 证据不足 · 不动作,3825,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147760753,2026-03-01,游戏输赢为零,有值,8,8,1,3,0,0,1,7,0E-7,800.0000000000,1000.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,1000.0000,800.0000,0.0000,8,8,0E-8,,0E-8,0E-8,0.0000,1000.0000,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,-0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,768.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,-0.0,0E-8,-0.0,0E-8,125.0000,100.0000,0.0000,0.0000,0.0000,1000.0000,8.0000,,125.0000,100.0,100.0,175.0,200.0,200.0,200.0,100.0,25.0,2.0,2.0,1.25,3,4,1,2,0E-8,0E-8,,0E-8,0.000000,0.800000,0.000000,,2026-03-25,2026-03-25,1,3,3,1,1.000000,,,0.000000,5,0.09566825521018564,0.189273774806174,0.189273774806174,0.8886122768333452,0.8886122768333452,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.65831641,Z 证据不足 · 不动作,3826,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147761511,2026-03-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,20.5387471364,30.8081207046,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,30.8081,20.5387,0.0000,3,3,0E-8,,0E-8,0E-8,0.0000,30.8081,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,19.7172,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,10.2694,6.8462,0.0000,0.0000,0.0000,30.8081,3.0000,,10.2694,10.2694,10.2694,10.2694,10.2694,10.2694,10.2694,10.2694,0.0,1.0,1.0,1.0,3,3,1,1,0E-8,0E-8,,0E-8,0.000000,0.666667,0.000000,,2026-03-25,2026-03-25,1,3,3,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.44242122483818197,0.44242122483818197,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.0750262,Z 证据不足 · 不动作,3827,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147761923,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,157.9903625878,157.9903625878,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,157.9904,157.9904,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,157.9904,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,151.6707,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,78.9952,78.9952,0.0000,0.0000,0.0000,157.9904,2.0000,,78.9952,78.9952,78.9952,78.9952,78.9952,78.9952,78.9952,78.9952,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,4,0.09566825521018564,0.189273774806174,0.189273774806174,0.7146311970979444,0.7146311970979444,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,3828,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147762477,2026-03-01,游戏输赢为零,有值,4,4,1,4,0,0,0,4,0E-7,44.0179593276,44.0179593276,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,44.0180,44.0180,0.0000,4,4,0E-8,,0E-8,0E-8,0.0000,44.0180,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,7.000000,7.000000,96.000000,96.000000,96.000000,93.000000,93.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,42.2572,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,11.0045,11.0045,0.0000,0.0000,0.0000,44.0180,4.0000,,11.0045,11.0045,11.0045,11.0045,11.0045,11.0045,11.0045,11.0045,0.0,1.0,1.0,1.0,4,4,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,4,4,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.5121985916494772,0.5121985916494772,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.931,Z 证据不足 · 不动作,3829,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147763230,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.5326908392,10.5326908392,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,10.5327,10.5327,0.0000,2,2,0E-8,,0E-8,0E-8,0.0000,10.5327,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,10.1114,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,5.2663,5.2663,0.0000,0.0000,0.0000,10.5327,2.0000,,5.2663,5.2663,5.2663,5.2663,5.2663,5.2663,5.2663,5.2663,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,2,0.09566825521018564,0.189273774806174,0.189273774806174,0.2313820328615122,0.2313820328615122,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,3830,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147764775,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.6331727098,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,2.6332,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,2.6332,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,2.6332,0.0000,0.0000,0.0000,0.0000,2.6332,1.0000,,2.6332,2.6332,2.6332,2.6332,2.6332,2.6332,2.6332,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-03-25,2026-03-25,1,1,1,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.04345970552670887,0.04345970552670887,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,3831,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147764890,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN,50.0000,0.0000,0.0000,1,1,0E-8,,0E-8,0E-8,0.0000,50.0000,THIN_EXPOSURE,0.0000,0.0000,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,3.000000,3.000000,3.000000,4.000000,4.000000,97.000000,97.000000,97.000000,96.000000,96.000000,5.0,0.0000,0.0,0.0000,0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,0.0,0E-8,0.0,0E-8,50.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.0000,,50.0000,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0E-8,0E-8,,,0.000000,0.000000,0.000000,,2026-05-12,2026-05-12,1,1,1,1,1.000000,,,0.000000,3,0.09566825521018564,0.189273774806174,0.189273774806174,0.5226545273490291,0.5226545273490291,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,3832,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
147765162,2026-03-01,游戏输赢为零,有值,8,7,1,2,0,0,0,8,0E-7,8.8035918656,8.8035918656,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN,8.8036,8.8036,0.0000,8,7,0E-8,,0E-8,0E-8,0.0000,8.8036,THIN_EXPOSURE,0.0000,0.0000,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.0000,0.0000,0.0000,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,0.0000,0.0,0.0000,-0.0,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,0.0000,8.4514,0.0000,0.0000,0.0000,0E-8,0E-8,0.0000,0.0000,0E-8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0E-8,0.0000,0.0,0.0000,-0.0,0E-8,-0.0,0E-8,1.1004,1.2577,0.0000,0.0000,0.0000,8.8036,7.0000,,1.1004,1.1004,1.1004,1.1004,1.1004,1.1004,1.1004,1.1004,0.0,1.0,1.0,1.0,2,2,1,2,0E-8,0E-8,,0E-8,0.000000,1.000000,0.000000,,2026-03-25,2026-03-25,1,2,2,1,1.000000,,,0.000000,1,0.09566825521018564,0.189273774806174,0.189273774806174,0.18906038836332598,0.18906038836332598,,n_rounds>=30,14060,1206,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.70376985,Z 证据不足 · 不动作,3833,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
