uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,audit_rn,batch_id
119584125,106,18,shoe_pos>=0.80,0.1698113,0.9157801866531372,87.003646644689,88.098691144728,0.987570252341,-0.344076393680,-0.144443088693,1566.0656396044,-538.8462175407,9318.7504603405,-1658.6679587141,69701,1
137324647,106,18,shoe_pos>=0.80,0.1698113,0.852615237236023,49.869714983156,53.646738520644,0.929594535630,-0.078357883837,-0.145607365998,897.6548696968,-70.3383360052,5618.5678595135,-757.7380415569,69702,1
143025132,106,18,shoe_pos>=0.80,0.1698113,0.9314987659454346,38.420969498717,28.129354583575,1.365867438749,-0.512959788811,-0.278838623924,691.5774509769,-354.7514231993,3166.9606543315,-1044.9838693063,69703,1
146210712,106,18,shoe_pos>=0.80,0.1698113,0.8930995464324951,260.218848084844,210.872795025144,1.234008626166,-0.672057624170,-0.116962980631,4683.9392655272,-3147.8770945468,23240.7452277399,-5318.3364308752,69704,1
147184875,106,18,shoe_pos>=0.80,0.1698113,0.8661701679229736,6.676619928633,11.599372561960,0.575601817509,-0.436966910082,-0.143370836596,120.1791587154,-52.5143156401,1140.9239441679,-198.8593494815,69705,1
151566490,106,18,shoe_pos>=0.80,0.1698113,0.9019230604171753,1006.704631103428,1279.700602900330,0.786671998764,0.197583526145,-0.138897901487,18120.6833598617,3580.3485144041,130734.3364150907,-12061.4515737272,69706,1
80048050,106,18,shoe_pos>=0.80,0.1698113,0.9157054424285889,17.157976244572,14.573110434214,1.177372279036,0.028726061615,0.109935833165,308.8435724023,8.8718594902,1591.2772906131,149.8572787811,69707,1
137824097,3033,515,shoe_pos>=0.80,0.1697989,0.8979591727256775,75.994376018088,92.757687442524,0.819278467514,0.079266094090,0.026417052930,39137.1036493151,3102.2453402789,272700.9606295904,9272.3141126037,69708,1
139564991,483,82,shoe_pos>=0.80,0.1697723,0.9111111164093018,2313.291201336978,2469.173880561631,0.936868488505,0.026662892498,0.059227051590,189689.8785096322,5057.6808386842,1179828.6046148461,63700.6782505383,69709,1
149727054,218,37,shoe_pos>=0.80,0.1697248,0.9019607901573181,5.189144310100,5.189144310100,1.000000000000,0.104054054054,0.019613259669,191.9983394737,19.9782055939,1131.2334596018,38.3996678948,69710,1
102503572,3883,659,shoe_pos>=0.80,0.1697141,0.8979591727256775,28.810420297509,26.196085473166,1.099798682785,-0.014120954681,-0.026116763473,18986.0669760587,-268.1013913457,103442.2465415464,-2473.8234568816,69711,1
148002753,766,130,shoe_pos>=0.80,0.1697128,0.9038462042808533,369.723076923077,420.750000000000,0.878723890489,-0.011376498003,0.001298968225,48064.0000000000,-546.8000000000,315661.0000000000,-199.2000000000,69712,1
109294655,383,65,shoe_pos>=0.80,0.1697128,0.9111111164093018,185.348695416220,203.771541584611,0.909590681677,0.194041801421,-0.101833884592,12047.6652020543,2337.7506587239,76847.0154259605,-4261.0188936332,69713,1
140991674,2634,447,shoe_pos>=0.80,0.1697039,0.9375,25.939311747866,24.709210336332,1.049783113049,0.101057296255,-0.033384809664,11594.8723512963,1171.7464502409,65633.9153568542,-632.3367149349,69714,1
142137016,1980,336,shoe_pos>=0.80,0.1696970,0.9019607901573181,22.170197191548,21.560181356895,1.028293631883,0.102811012107,-0.037542292266,7449.1862563602,765.8583783918,42894.1244070952,-564.8258489993,69715,1
148862304,330,56,shoe_pos>=0.80,0.1696970,0.8738636374473572,80.579872186577,77.539101048959,1.039215970994,-0.299028365914,0.036690691801,4512.4728424483,-1349.3573803107,25758.1865298630,-569.8374473209,69716,1
149221975,330,56,shoe_pos>=0.80,0.1696970,0.8924606442451477,5.235190953600,5.286324857386,0.990327135550,0.146428571427,-0.096112636266,293.1706934016,42.9285658192,1741.6237043253,-96.2860715685,69717,1
127945219,165,28,shoe_pos>=0.80,0.1696970,0.9101640582084656,8.284116951614,8.736717566082,0.948195576766,0.010311426044,-0.124748785499,231.9552746452,2.3917896601,1428.8855811985,-146.9238124088,69718,1
147833136,165,28,shoe_pos>=0.80,0.1696970,0.8947251439094543,182.832114371414,145.692647768875,1.254916546382,-0.086175289078,-0.061360751388,5119.2992023996,-441.1570886450,25079.1919467355,-1665.9111050515,69719,1
148306723,165,28,shoe_pos>=0.80,0.1696970,0.8999599814414978,120.956907584382,65.795225405518,1.838384272398,0.110845235456,-0.127267926397,3386.7934123627,375.4099132338,12400.7392929186,-771.7762876428,69720,1
