"member_id","赏","罚","综合分"
121112392,96.0975458409606,46.0679803869019,50.0295654540586
147286423,95.9347212311129,45.9459448001072,49.9887764310057
117683757,97.7860444913282,47.807471766928,49.9785727244003
66964624,94.058515094164,44.0977006182438,49.9608144759202
147458740,96.1262759455183,46.202883671624,49.9233922738943
124429964,97.2093326300766,47.3049397360455,49.9043928940311
144389679,97.0224318202972,47.1246536027195,49.8977782175777
111862226,95.4545003257733,45.5758255317673,49.878674794006
130378620,96.2296546802768,46.3559124233189,49.8737422569578
97637664,96.2526759951599,46.3792956593374,49.8733803358225
111645889,98.1223046135708,48.2513381642493,49.8709664493215
137046963,96.2478979864106,46.4108422736109,49.8370557127997
143832579,95.6057212000869,45.8157458350576,49.7899753650293
102427412,96.2596258260681,46.4772561983971,49.782369627671
108347577,93.2729359932984,43.5360878667702,49.7368481265282
140823006,97.5005429555397,47.786163966059,49.7143789894807
126003843,96.0694983090813,46.3673964978132,49.7021018112681
115291564,96.5935279699668,46.8922048659677,49.7013231039991
130899502,96.2775588718935,46.5857322755479,49.6918265963456
22263892,95.2550029474729,45.5654483560195,49.6895545914535
45686738,95.3027209829047,45.6315855561191,49.6711354267856
100107977,92.4843163414104,42.8455214113367,49.6387949300737
115495084,97.2038720486488,47.5683816376975,49.6354904109513
128092932,95.2616425180727,45.6704653745877,49.591177143485
147893829,94.4730228661847,44.9082272253224,49.5647956408623
147300619,97.6175731438677,48.0545869120701,49.5629862317976
114063004,94.5351990319878,44.993873515828,49.5413255161599
137452746,91.9402438646024,42.408711493524,49.5315323710784
92037059,97.3725916043561,47.84565977368,49.526931830676
148165195,95.4890012720673,45.9708500219021,49.5181512501652
105571300,96.4002357978344,46.8848716617726,49.5153641360618
142905159,92.8525332754181,43.4393725888003,49.4131606866178
132087359,95.8762681890106,46.4672941096792,49.4089740793314
124481109,96.3230430331048,46.9521157606186,49.3709272724861
136487029,95.2385591511278,45.8716442217527,49.3669149293751
141224451,96.7656603890664,47.4041455361949,49.3615148528715
92316474,94.5098817908225,45.1493927897024,49.3604890011201
142144749,97.7280258136577,48.372958664014,49.3550671496436
133571553,96.4825788836834,47.1275592119289,49.3550196717545
20839104,95.1741491111042,45.8266764601786,49.3474726509256
111920840,96.4911420681952,47.1456846789018,49.3454573892934
142731073,94.5942105426453,45.2516425614045,49.3425679812408
113598754,96.1419130650616,46.8129232432542,49.3289898218074
86148225,94.9414538798052,45.6149820749225,49.3264718048826
135742076,98.2202227669014,48.895691597019,49.3245311698824
71228875,95.8075145046694,46.4956583900566,49.3118561146128
70338080,95.2862151344979,45.9884220395018,49.2977930949961
135814569,94.8589246377711,45.5940893610835,49.2648352766876
11311486,96.4721541373212,47.2269033744217,49.2452507628996
131784967,96.7957556389811,47.5798657121918,49.2158899267893
55188601,95.7026465204306,46.5155825674925,49.1870639529382
141245460,92.9696875678694,43.8140578144693,49.1556297534002
147457318,95.463870187087,46.3170326048503,49.1468375822367
134319138,94.6472650553815,45.5351470028357,49.1121180525457
63492975,93.3701715739505,44.2669177641054,49.1032538098452
99079740,94.6568210728801,45.5830203736192,49.073800699261
116304403,93.5952964537247,44.5394915804155,49.0558048733091
122816487,95.179237380162,46.1251240346868,49.0541133454752
148404665,94.8605379913748,45.8164376467741,49.0441003446007
141227142,94.4225745400391,45.3857156720667,49.0368588679724
12413613,95.3685582203469,46.365044337977,49.0035138823699
148043993,95.7094722472154,46.7115036456119,48.9979686016036
107770897,96.409605659148,47.4183968575553,48.9912088015927
138980358,94.2961744903974,45.3093396585626,48.9868348318349
6412653,95.4545003257733,46.4736587774712,48.9808415483022
131495311,97.0681641897552,48.098171050211,48.9699931395442
134062822,95.1374142905898,46.1746577535898,48.962756537
20894131,93.9838044119016,45.0226528832353,48.9611515286662
94114959,96.4289659023921,47.5072254819569,48.9217404204352
142726765,93.8491514380565,44.9347927952369,48.9143586428196
136631485,97.5612919239242,48.6549411196689,48.9063508042553
135848145,93.2605255809624,44.3639097667619,48.8966158142005
146550385,92.2724706028358,43.3776629836864,48.8948076191494
125907424,96.5898668983277,47.7150457216005,48.8748211767272
95952524,93.6243988706525,44.7560286476873,48.8683702229652
108463924,91.7996959448978,42.9418216022768,48.857874342621
10426905,93.8792466879712,45.0286024639974,48.8506442239738
130872077,97.0775340510689,48.2395773650684,48.8379566860005
139877034,93.5856163321026,44.7543682995676,48.831248032535
147301878,91.2553132077813,42.4557546902475,48.7995585175338
108870576,95.9973317613478,47.197985644671,48.7993461166768
29682853,97.2177717104651,48.4220772958872,48.7956944145779
114400049,93.7990133722193,45.0056343150089,48.7933790572104
23894818,96.3322267382334,47.5463820251121,48.7858447131213
127618361,96.0799851075052,47.2959461837307,48.7840389237745
78490442,95.7823834196891,46.999989131402,48.7823942882871
148951592,95.8083211814713,47.0330577314519,48.7752634500194
34334005,97.6324656386709,48.8638682580589,48.7685973806119
1112471,94.124972852223,45.3819798887975,48.7429929634255
143195596,95.9641959604108,47.2233059534957,48.740890006915
145274997,97.1743352672893,48.4341148197547,48.7402204475346
115168264,94.7325245881294,46.0068242311613,48.7257003569681
65917699,92.2360460426298,43.5118744566919,48.7241715859379
138905810,96.1746765536285,47.4524339940082,48.7222425596203
134615528,92.5156526325587,43.7960707098397,48.7195819227191
79564063,95.7669945083925,47.0665414185316,48.700453089861
145182313,95.2726877850517,46.5918202186533,48.6808675663983
141487275,94.5503397350377,45.8709524100361,48.6793873250016
123383223,94.6779808259129,46.008069492251,48.6699113336619
145623860,96.3282554062859,47.6656503650407,48.6626050412452
20924394,93.3515559554466,44.7260040191902,48.6255519362564
16343655,94.8100276131674,46.1954121050855,48.6146155080819
131116684,93.3532934131737,44.7417773263269,48.6115160868467
101470435,95.924234432689,47.3135182013304,48.6107162313587
114111849,94.4052620148304,45.8288902576715,48.5763717571589
114882349,95.9574943377494,47.4071895077476,48.5503048300017
137877934,94.8251683162173,46.2811967579344,48.5439715582829
63956826,95.5611057677391,47.0228189180473,48.5382868496918
148501248,94.1954019422295,45.6580127636903,48.5373891785393
138640771,94.2113493220812,45.6813959997088,48.5299533223725
128422429,95.8500822189817,47.3214048548987,48.528677364083
127201846,95.5257981446434,47.018114598375,48.5076835462684
85610630,96.6323105085166,48.1656918737437,48.4666186347729
146939138,95.1753281002761,46.7361321427201,48.4391959575561
147431522,94.6290217492476,46.2070345419231,48.4219872073245
135615999,91.4618845211132,43.0634421020416,48.3984424190717
114024356,95.3751357388849,46.9912723037738,48.3838634351111
108671996,96.8999410505414,48.5287546625751,48.3711863879663
146438927,95.9430982594397,47.5855385682673,48.3575596911724
147744814,94.6628401228631,46.3079006901922,48.3549394326709
115298703,96.6707827867581,48.3272990907235,48.3434836960346
122100934,94.4318823492911,46.0887347383976,48.3431476108934
99286789,94.9575253637802,46.6163103534183,48.3412150103619
148821329,92.7016226614129,44.3619726939557,48.3396499674573
70018802,94.2372250318017,45.8980714293238,48.3391536024778
125419106,96.8463901213118,48.5122895437218,48.33410057759
146168010,96.6405634327201,48.3540030229813,48.2865604097387
102784891,95.8479724488846,47.5693501741007,48.278622274784
108184754,95.4330303124321,47.1577222027693,48.2753081096628
146044624,97.5575067481617,49.29265315996,48.2648535882017
126454787,95.0802022897211,46.8249607671217,48.2552415225994
80442032,97.6920356178834,49.4506629560139,48.2413726618695
142013292,93.2064161831777,44.9779618463479,48.2284543368297
124255315,93.4625670937917,45.2472149664188,48.2153521273729
124161887,93.9177810182743,45.7049175980706,48.2128634202038
147191745,94.7956935869194,46.5835184780551,48.2121751088644
126456125,95.3110359591697,47.1083268462096,48.2027091129602
79106444,94.5734851540442,46.408628476118,48.1648566779263
147287842,95.432471843877,47.2692422514729,48.1632295924041
144048718,96.1741180850734,48.0215183120202,48.1525997730531
94349862,96.5840960565915,48.434253182098,48.1498428744935
133930932,93.1411994663523,44.9996847342468,48.1415147321055
136664716,93.35980887965,45.2232782810271,48.136530598623
114302625,94.7949489621793,46.6817557418014,48.1131932203779
94337647,91.664794762806,43.5701250032232,48.0946697595828
114275757,95.8461108870342,47.7593216714579,48.0867892155763
142873215,93.1253141385622,45.0510171636128,48.0742969749494
147714969,95.4284384598678,47.3659575294428,48.062480930425
134286752,93.4298036052248,45.371741075393,48.0580625298318
119389525,93.2701436505228,45.2182972366681,48.0518464138547
148241500,91.0632000248208,43.0729891037296,47.9902109210913
140380546,95.0838633613602,47.1382131123634,47.9456502489968
71652144,91.6902981601564,43.7490275131161,47.9412706470403
122069987,93.144550277683,45.2174670626083,47.9270832150747
148637451,91.9579907542428,44.0438776666983,47.9141130875445
142018230,94.1239800192361,46.2113237745656,47.9126562446706
135470501,96.910676057212,49.0016771519904,47.9089989052216
113118004,95.4431447984859,47.5461053004255,47.8970394980605
133369275,97.664980918991,49.7935248427228,47.8714560762682
71020263,93.6955105333375,45.8412045062256,47.8543060271118
103823836,92.860289783128,45.0305395368037,47.8297502463243
116250705,94.0094319133753,46.1814375084118,47.8279944049636
148789965,94.1383760975458,46.3423529136751,47.7960231838708
141179529,95.6821072880146,47.890627535254,47.7914797527606
74079074,94.0737178492755,46.2824420190241,47.7912758302514
141110877,91.0019546399429,43.2304454504103,47.7715091895327
109182873,97.0329806707828,49.2684397498817,47.7645409209011
122651778,95.3935031491421,47.6646818286376,47.7288213205046
5832590,93.1516862647761,45.4236269541322,47.7280593106439
101038107,96.5004498774472,48.779882315673,47.7205675617742
148059621,91.0264652043064,43.3116641459301,47.7148010583763
114256216,97.9092178337625,50.1957441747095,47.7134736590531
107639070,91.9259718904161,44.2165538711425,47.7094180192736
97519030,91.0548850485557,43.3578771685938,47.6970078799619
25470577,92.1355837547703,44.4527383911635,47.6828453636067
11250751,95.7785982439267,48.1050891673762,47.6735090765504
122569571,92.2803512146691,44.6417413521176,47.6386098625515
125824510,91.961837982067,44.3237846872036,47.6380532948634
143932637,94.3451335670628,46.7221575460463,47.6229760210164
78682392,92.2598119822531,44.6416029897743,47.6182089924788
144085383,92.2864323167137,44.697778101156,47.5886542155577
39057826,92.0461046818281,44.5050393569327,47.5410653248954
124169444,95.9020197946077,48.3946815519129,47.5073382426948
142133680,92.823865222922,45.3276034878788,47.4962617350433
126539669,95.7677391331327,48.2779037341638,47.4898353989689
147857665,94.1715118984828,46.68839713428,47.4831147642028
145094993,95.361174025007,47.8989292758523,47.4622447491547
67264935,95.579535230058,48.1402332025756,47.4393020274824
127442828,96.1801371350563,48.7501344118625,47.4300027231938
144050702,92.9030436536254,45.4798020655139,47.4232415881115
129691984,93.424343023797,46.0064091441314,47.4179338796656
145755173,89.5403803791381,42.1400118228263,47.4003685563118
119781220,94.5168936737923,47.1354458654973,47.381447808295
126057333,94.4622878595141,47.0830065373848,47.3792813221293
111837069,92.1175886568831,44.7468967330292,47.3706919238539
117940417,95.5396978064596,48.1775910352679,47.3621067711917
104061376,95.3434271353666,47.9819466818351,47.3614804535314
129965702,92.6110266513605,45.2506740250014,47.3603526263591
54945186,91.2618286742577,43.9041316999606,47.3576969742971
85278225,94.8193354224194,47.4712512726977,47.3480841497217
144879743,92.3800068257268,45.0407783502082,47.3392284755185
149496380,93.7452142347429,46.4097353748644,47.3354788598785
142590797,92.2374732400484,44.921233285593,47.3162399544554
145781324,94.918618721107,47.6038023975835,47.3148163235235
133339406,96.6579380099904,49.3522873299243,47.3056506800661
134256694,97.1504452235425,49.8485930553581,47.3018521681844
146359326,95.7104030281406,48.415159178722,47.2952438494186
129397633,95.2283205609506,47.9434819503964,47.2848386105542
76947269,94.4561447054078,47.1759860320856,47.2801586733223
43043317,94.1936024324408,46.9161415513594,47.2774608810814
143828492,95.6340789922745,48.3598142414001,47.2742647508744
76494646,93.3541000899755,46.0812631718592,47.2728369181163
142668342,92.0384102261798,44.7807955071388,47.2576147190409
111669621,97.8898575905184,50.6427929059268,47.2470646845917
146056543,89.9638857001024,42.739812581052,47.2240731190504
142020620,92.852160963048,45.633384266582,47.2187766964659
146732694,90.5378672706401,43.3432107602035,47.1946565104365
136883800,94.0820948776023,46.8906828801914,47.1914119974109
93833005,94.9010579876516,47.7154608086304,47.1855971790213
125735033,91.7594862089293,44.5783713988841,47.1811148100452
139264816,94.58477862927,47.4138309002262,47.1709477290437
144345498,93.474915454066,46.3054101680127,47.1695052860532
148404355,92.3535105953895,45.2048760893676,47.148634506022
111829956,91.7800254413453,44.6373137571319,47.1427116842134
88555649,93.1076293009835,45.9673909633195,47.1402383376641
131348490,95.8241444571996,48.6853808351959,47.1387636220037
146139350,95.402252489839,48.2747214002678,47.1275310895712
127788679,94.0569017405603,46.9362040911386,47.1206976494217
92444790,94.5778287983618,47.4785844768928,47.099244321469
133966185,94.7289876206137,47.6484934344709,47.0804941861428
142003331,97.9514752877664,50.871367497066,47.0801077907004
131405972,97.5202755111539,50.4529597709128,47.0673157402411
116040048,93.9560671403307,46.8915130542512,47.0645540860795
149220423,92.8895783562409,45.8272299095519,47.062348446689
126504486,90.5749123514629,43.5168555010509,47.058056850412
130729418,90.0105488504856,42.9577332717568,47.0528155787288
134301896,91.8690701498557,44.8198136879507,47.049256461905
114506775,96.4375911389656,49.3932425835425,47.0443485554231
60902020,97.010083460023,49.9722889902725,47.0377944697505
115968656,92.7459898855139,45.7194456441175,47.0265442413964
114214409,91.0257205795663,44.0095638055587,47.0161567740075
72719208,95.5429865657286,48.540515461756,47.0024711039727
114320918,96.0940088734448,49.1001911404233,46.9938177330216
127814461,93.3838850795818,46.394100430071,46.9897846495108
119036033,92.5294281902516,45.5428952940608,46.9865328961908
146725621,94.70336011914,47.7272216078113,46.9761385113287
52235658,93.0455151872421,46.0713010831413,46.9742141041008
83597858,93.5217647606342,46.5550158353343,46.9667489252999
145599595,93.161986907015,46.1976259025784,46.9643610044366
121006552,98.1980701808818,51.2348453729273,46.9632248079544
138093949,91.6786323725606,44.7167337421888,46.9618986303718
130306712,93.8474760323912,46.8933117647142,46.954164267677
32044062,96.5956377400639,49.6485211069396,46.9471166331243
85031434,91.152679097763,44.2155853347393,46.9370937630237
135644916,92.9395302658931,46.0054406077282,46.9340896581648
143806103,90.4972852223015,43.5694331915066,46.9278520307949
106854977,93.8030467562285,46.8786453563239,46.9244013999046
129241759,96.0425056622506,49.1188700567694,46.9236356054812
142134748,93.6138500201669,46.7173148640306,46.8965351561363
125844636,93.2439576804939,46.3474723203773,46.8964853601166
123700531,94.9571530514101,48.0669011606242,46.890251890786
79335594,93.2409791815333,46.3543904375426,46.8865887439907
136808372,94.5788216313487,47.7017629366432,46.8770586947055
78904611,94.7613787968105,47.915117670019,46.8462611267916
108769972,90.208681083429,43.3649336481024,46.8437474353266
142156323,92.1739319288883,45.3382573883132,46.8356745405751
147253937,93.2195091681921,46.3999116484898,46.8195975197023
146184126,94.6594893115324,47.8415089033809,46.8179804081515
119414968,93.339269647234,46.5237459457475,46.8155237014866
30686071,98.0691259967112,51.2561531737963,46.812972822915
102803200,91.2287549253824,44.4174559936208,46.8112989317616
146426190,93.5770531475908,46.7732132507257,46.8038398968651
96281295,93.7966553938755,46.9976369715659,46.7990184223096
127117023,95.7173528590487,48.9204584564705,46.7968944025782
117461580,90.2085569793056,43.419725136051,46.7888318432546
133449232,93.6125469268716,46.8256525788382,46.7868943480335
132789578,97.2782104185411,50.4936382998444,46.7845721186968
149083053,89.6069622413205,42.8224149000049,46.7845473413156
86297985,96.562688095312,49.7783049849593,46.7843831103526
99298915,95.9091557817008,49.1263416233078,46.782814158393
144789769,92.5526977133815,45.7830923220377,46.7696053913439
66500821,93.8188079798951,47.0585164026199,46.7602915772752
147002472,91.9280196084515,45.1790023311696,46.7490172772819
142921933,93.7411808507338,46.9970835221926,46.7440973285411
127739845,93.549502032205,46.8079421988952,46.7415598333098
127556113,94.0021097700971,47.2650913811737,46.7370183889234
119354813,94.801774688964,48.0651024501612,46.7366722388028
101032279,92.3299928640129,45.5947811728001,46.7352116912129
123472468,92.5402873010456,45.8050919346231,46.7351953664225
33834057,94.648133784245,47.9184383662583,46.7296954179867
122669049,93.9896373056995,47.2643995694572,46.7252377362423
149081125,90.6019670503552,43.8767359559863,46.725231094369
131167599,94.4895907666532,47.7687303108027,46.7208604558506
134066368,90.872886351649,44.1542908166554,46.7185955349936
133988661,92.5947690112004,45.8806377740675,46.7141312371329
81149027,96.1634451304645,49.4600715953586,46.7033735351058
132444813,96.9565325307933,50.2564852434202,46.7000472873731
134863777,91.3475225714374,44.6541939630151,46.6933286084224
115822008,92.5099438428842,45.818651444267,46.6912923986172
116208607,91.6815488194595,44.9973325744106,46.6842162450489
5182499,96.2347429493345,49.5522209159995,46.6825220333349
142764837,94.7865098817908,48.1041206309731,46.6823892508177
150728299,92.064906456517,45.3872376578431,46.6776687986739
125025887,92.4264838199249,45.7547280416602,46.6717557782647
137390997,95.8204833855605,49.1565046141483,46.6639787714122
145033763,91.9300052744252,45.2751641597663,46.6548411146589
75849035,95.9632651794856,49.3139609608289,46.6493042186566
140189918,95.0806987062145,48.4372971536507,46.6434015525638
69037190,95.0999968973969,48.4569446064,46.6430522909969
147924049,91.9120101765381,45.2714283764971,46.640581800041
147063533,95.6306661288821,48.9978030063778,46.6328631225043
149222436,93.1869318358102,46.5554309223642,46.631500913446
48670509,93.4202475877261,46.7959046750277,46.6243429126984
148584204,90.6644534764667,44.0466449135644,46.6178085629024
140568819,94.6275324997673,48.0105876868992,46.6169448128681
94409375,93.9999379479383,47.398749404806,46.6011885431323
93049090,89.2241630728181,42.6332735767074,46.5908894961107
141154361,95.8507647916602,49.2629052561495,46.5878595355107
137187749,92.4874809965561,45.9019455749364,46.5855354216197
71108060,93.1287270019546,46.5464373700494,46.5822896319052
95055524,93.8489032298098,47.2682737150698,46.5806295147401
63100281,94.0948776023083,47.5155272225552,46.5793503797532
131822742,93.2330985697,46.6571272446931,46.5759713250068
89616769,95.4914833545345,48.9264080372326,46.5650753173018
79335844,93.2188265955136,46.6598944915592,46.5589321039544
89010598,92.4008563184512,45.8531036677498,46.5477526507013
97734904,93.0255344233812,46.4789165465167,46.5466178768645
148144184,91.4360088113928,44.8921771934991,46.5438316178937
105056850,93.2700815984611,46.7304592866446,46.5396223118165
123317127,91.4692687164531,44.9404656513124,46.5288030651407
136782184,92.836461791443,46.3127433722079,46.5237184192352
146950402,95.8090037541497,49.2900242754372,46.5189794787125
150173098,91.8248890819397,45.3170879497876,46.5078011321521
137089855,96.3922310818777,49.8885797725731,46.5036513093046
121568788,92.7386677422357,46.2472979838248,46.491369758411
97151582,95.9136235301418,49.429355155145,46.4842683749968
53218860,95.0663026279048,48.5849297739568,46.4813728539481
31641264,96.1072880146443,49.6299805529368,46.4773074617075
115160658,90.5108746238094,44.0394500717125,46.4714245520968
98870544,94.2620458564736,47.792943720881,46.4691021355926
144521710,94.0670162266141,47.6230347633029,46.4439814633113
55925078,96.8826285253327,50.4425825951649,46.4400459301678
116092450,92.6617852378145,46.2218393126567,46.4399459251578
113755225,91.391393379045,44.964817423734,46.426575955311
114280427,96.7438180633551,50.3324461698944,46.4113718934607
97559432,92.3393006732649,45.9301714929705,46.4091291802944
142016535,95.6123607706866,49.2171073205157,46.3952534501709
108035926,91.2266451552853,44.8382158796103,46.388429275675
142063225,91.6294871397102,45.2563468810769,46.3731402586333
123912595,93.8004405696379,47.4307111061094,46.3697294635285
118943514,90.1144240017374,43.7502727742058,46.3641512275316
63158734,95.7483788898886,49.3845257559143,46.3638531339743
136127058,93.5507430734386,47.1870550195499,46.3636880538887
38248336,92.6140672023828,46.2540777386467,46.3599894637361
123918832,91.354968818839,45.0068795760986,46.3480892427404
116197926,94.0967391641587,47.7501897567998,46.3465494073589
89168294,91.8742825230368,45.5285056103571,46.3457769126797
137873822,97.1597530327945,50.8247393873724,46.3350136454221
109439030,94.6920666439142,48.3693612430881,46.3227054008261
122995626,92.3516490335391,46.0585717475572,46.2930772859819
92903281,90.4318823492911,44.1389325965486,46.2929497527425
115933793,92.9582699885204,46.67207037777,46.2861996107503
143861490,94.9970525270702,48.7111162310506,46.2859362960196
32150066,92.8452111321399,46.5605503290665,46.2846608030734
147035991,94.510750519686,48.2337661466496,46.2769843730364
124446824,92.0564673761286,45.7801867128283,46.2762806633003
130513401,91.2906208308771,45.0355205811627,46.2551002497144
123770092,96.0004343644318,49.7481419941189,46.2522923703128
74119380,97.4651112283206,51.2265436323291,46.2385675959915
113481359,94.1483664794763,47.9145642206458,46.2338022588305
100332433,91.7793428686668,45.5460776279568,46.23326524071
128494667,95.3639043157209,49.141423118728,46.2224811969928
32575179,94.8833110980112,48.6618592368341,46.2214518611771
66513520,89.5595544661971,43.3416887744272,46.2178656917699
115040703,95.9638857001024,49.7474501824024,46.2164355177
52352124,93.6273773696131,47.4134158131963,46.2139615564168
148020053,92.8072973224535,46.5956943642659,46.2116029581877
60852264,90.3010766032701,44.0974238935572,46.203652709713
131057304,94.8469485898669,48.6470544661005,46.1998941237663
136485086,95.9407402810958,49.7412238769537,46.1995164041422
110619627,93.3703577301356,47.1799985400414,46.1903591900942
147851409,92.4651422543514,46.2834105554273,46.1817316989241
144978075,92.2582606807111,46.0829235199788,46.1753371607323
33459322,89.9403059166641,43.7663228060292,46.1739831106349
140129148,90.804877292048,44.6393891922815,46.1654880997666
123453004,95.0787130402408,48.9266847619192,46.1520282783215
135692521,90.6347305389222,44.4859453535566,46.1487851853655
145678331,94.1057367131023,47.9589785328465,46.1467581802557
104031509,90.5405355092923,44.4069404555297,46.1335950537626
136574733,92.9434395457789,46.8100176340448,46.1334219117342
48890199,96.7772020725389,50.6469437762259,46.130258296313
143556268,93.2383729949428,47.1281126613021,46.1102603336406
21632163,92.8900747727343,46.7860809486531,46.1039938240813
139721413,90.7741615215165,44.67868409778,46.0954774237366
83019636,93.0067947007539,46.9117139563737,46.0950807443802
113072340,93.389655921318,47.2958078213874,46.0938480999306
110249082,90.2670720734696,44.1814098359431,46.0856622375265
141487101,92.2447333312649,46.1981793519516,46.0465539793133
115141929,90.676615680556,44.6346848726091,46.0419308079469
93191879,91.6499022680029,45.6279881351932,46.0219141328097
122274090,91.0883311098011,45.0766141971242,46.011716912677
142009778,93.1645310415439,47.1546782312166,46.0098528103272
145044645,90.9957494337749,44.9883390220958,46.0074104116791
97939956,90.8421705811176,44.8574482453296,45.984722335788
136359765,92.5754087679563,46.59168185631,45.9837269116463
110396514,91.2644969129099,45.2808370158418,45.9836598970681
104367291,88.8125096956346,42.8322386263795,45.9802710692551
16937005,93.1428128199559,47.1633950588448,45.9794177611111
128513454,92.5362539170364,46.5611037784397,45.9751501385967
147341252,96.3957059973318,50.4245954905353,45.9711105067964
137196594,94.9956873817133,49.0279659972182,45.967721384495
6692185,95.6358164500016,49.6799293588697,45.9558870911318
35479647,92.7467965623158,46.8126465185676,45.9341500437482
148403098,94.4178585833514,48.4947175261221,45.9231410572293
14489678,93.2154757841829,47.3118578532107,45.9036179309722
105587141,93.084670038162,47.1883002806397,45.8963697575224
126072306,97.9954081474357,52.108050121523,45.8873580259127
139171400,92.9417020880519,47.0604534754262,45.8812486126257
146068010,93.9614656696969,48.0807373949546,45.8807282747422
114349142,90.445844063169,44.5728369051519,45.8730071580171
145884163,91.9329837733859,46.062999342543,45.8699844308429
145961324,94.0394030591666,48.1875531239858,45.8518499351808
65976264,90.7780087493407,44.9360380563266,45.8419706930141
65090097,92.5517048803947,46.7117803702985,45.8399245100962
145053584,96.5521392448264,50.7125275269523,45.8396117178741
128551308,91.5109677019019,45.6726791720806,45.8382885298213
87997479,91.7574384908939,45.9209012159691,45.8365372749248
129043594,93.0978250752381,47.2678586280398,45.8299664471983
134321206,95.0070429090006,49.1826550970328,45.8243878119678
112450015,88.912413514939,43.0994163113008,45.8129972036383
106941429,91.5057553287208,45.6934335235763,45.8123218051445
111862080,89.9926158046601,44.1863908803021,45.8062249243581
90518215,91.6692004591853,45.8760718167384,45.7931286424469
104849627,96.5750364555862,50.7890419027998,45.7859945527865
145072178,94.8634544382737,49.0813738617338,45.7820805765399
125626569,94.4304551518724,48.6510669740564,45.779388177816
34942615,94.9852005832894,49.205899970708,45.7793006125814
133876673,94.7320902236977,48.9571244774463,45.7749657462514
114178943,89.3851261208154,43.6195203597829,45.7656057610324
49633020,94.3945890602215,48.6377841890991,45.7568048711224
