table_id,sec_elapsed,n_orders,n_player,n_rounds,valid_bet,game_pnl,stake,valid_bet_xagg,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
911,21,49062,15645,32207,5748324.6110939902,-90385.5915262659,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,84,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,22,54285,16578,34998,6723091.9735855888,127500.4956556647,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,85,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,23,60053,17187,38052,8331165.7763315043,-243754.9558425861,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,86,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,24,60193,16330,38190,8660774.1553787106,45299.6158020580,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,87,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,25,25738,9571,18438,3495274.5256181995,88971.3862455490,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,88,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,26,556,369,396,63635.6510584936,-648.5177536836,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,89,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,27,532,362,378,60543.8671880754,24044.3202802348,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,90,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,28,578,406,432,65637.7277174384,2541.8654069266,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,91,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,29,632,410,439,69172.0936031718,-28407.9070276995,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,92,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,30,628,417,462,65766.4724846329,24763.4568798525,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,93,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,31,714,481,494,97664.4742944072,1005.4513815165,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,94,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,32,781,535,549,156913.5700172364,38995.7641732469,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,95,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,33,890,564,606,135137.6149869272,-29600.4630039639,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,96,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,34,930,566,636,131406.1146913835,-6045.5510461353,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,97,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
911,35,381,273,280,66847.8003449636,-3313.8841237688,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01667204,-0.01109783,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,118.1305,115.0475,5.1636,18.0724,56.9325,203.5719,403.6033,1608.0763,12.9729,-2.1082,22.332525,88.979455,6.405464,1,1,196809,16,0.23661734,0.01241678,0.01667204,0.00057429,0.043235,0.898636,0.082244,-0.00557421,2026-03-23,2026-08-06,137,3245,137,137,1.000000,1.026797,1.020456,0.788724,1,0.07425149700598803,0.8658682634730539,0.8658682634730539,0.10658682634730539,0.10658682634730539,0.10658682634730539,n_rounds>=30,836,836,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,98,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
