member_id,action_date,action_time,action_class,field_name,value_before,value_after,operator_id,operator_lv,is_baccarat_member,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
150668217,2026-07-24,2026-07-24 21:26:20,edit,106-mem015,173,110,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6014,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150668217,2026-07-24,2026-07-24 21:26:20,edit,107-mem015,174,114,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6015,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150668217,2026-07-24,2026-07-24 21:26:20,edit,108-mem015,225,224,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6016,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150668217,2026-07-24,2026-07-24 21:26:20,edit,110-mem015,175,137,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6017,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150668217,2026-07-24,2026-07-24 21:26:20,edit,111-mem015,210,209,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6018,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150668217,2026-07-24,2026-07-24 21:26:20,edit,128-mem015,595,586,55844,5,1,101482.3158,90641.2999,-3514.6355,214,166,0.03463298,0.03463298,,0.03463298,3514.6355,101482.3158,OK,0.0000,-140.5854,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,4.000000,4.000000,4.000000,4.000000,4.000000,96.000000,96.000000,96.000000,96.000000,96.000000,5.0,-702.9271,-648.8977,-2811.7084,-2865.7378,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3374.0500,87015.6479,-3514.6355,-3374.0500,-140.5854,-0.03463298,-0.03324767,-140.5854,-3374.0500,-0.03324767,-140.5854,-140.5854,-140.5854,-140.5854,-140.5854,-3374.0500,-0.03324767,-702.9271,-648.8977,-2811.7084,-2865.7378,-0.02770639,-0.02823879,-0.00138532,474.2164,546.0319,-21.1725,-1757.3177,-83.6818,50741.1579,83.0000,474.2164,,42.7058,251.9645,1046.441,1046.441,1046.441,2092.8821,160.1469,-21.3529,4.153129,8.306259,1.882077,26,29,2,8,1.00000000,-0.03463298,-0.03463298,0E-8,0.000000,0.893173,0.327103,,2026-07-28,2026-08-06,2,42,31,10,0.200000,,1.000000,3.333333,5,0.6981835118770378,0.9477177456916628,0.9477177456916628,0.8029809035863996,0.8029809035863996,0.19980970504281637,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.14451923,E 常规,6019,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,101-mem015,21,3,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6020,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,102-mem015,23,7,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6021,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,103-mem015,25,12,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6022,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,104-mem015,27,16,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6023,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,105-mem015,172,57,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6024,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
149364954,2026-04-30,2026-04-30 23:38:11,edit,mem022,,,54378,4,1,10356.1667,7687.0516,-3416.4674,10,10,0.32989691,0.32989691,,0.32989691,3416.4674,10356.1667,THIN_EXPOSURE,0.0000,-136.6587,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,4.000000,4.000000,5.000000,5.500000,5.500000,96.000000,96.000000,95.000000,94.500000,94.500000,5.0,-819.9522,-745.2639,-2596.5152,-2671.2034,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3279.8087,7379.5695,-3416.4674,-3279.8087,-136.6587,-0.32989691,-0.31670103,-136.6587,-3279.8087,-0.31670103,-136.6587,-136.6587,-170.8234,-187.9057,-187.9057,-3279.8087,-0.31670103,-819.9522,-745.2639,-2596.5152,-2671.2034,-0.25072165,-0.25793361,-0.01319588,1035.6167,768.7052,-341.6467,-3416.4674,-1138.8225,10356.1667,10.0000,1035.6167,,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,1067.646,640.5876,1.0,1.0,0.97,3,3,1,2,1.00000000,-0.32989691,-0.32989691,0E-8,0.000000,0.742268,0.900000,,2026-07-11,2026-07-11,1,3,3,1,1.000000,,1.000000,3.333333,4,0.7008616674429436,0.9818351187703773,0.9818351187703773,0.7490684676292502,0.7490684676292502,,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,6025,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148804375,2026-04-18,2026-04-18 16:26:58,changestatus,mem015,2,0,210,0,1,10221.6400,9410.1910,-3350.4991,42,41,0.32778489,,0.32778489,0.32778489,3350.4991,10221.6400,OK,0.0000,-134.0200,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-134.0200,-134.0200,-167.5250,-201.0299,-201.0299,4.000000,4.000000,5.000000,6.000000,6.000000,96.000000,96.000000,95.000000,94.000000,94.000000,5.0,-837.6248,-758.5213,-2512.8744,-2591.9779,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3216.4792,9033.7833,-3350.4991,-3216.4792,-134.0200,-0.32778489,-0.31467350,-134.0200,-3216.4792,-0.31467350,-134.0200,-134.0200,-167.5250,-201.0299,-201.0299,-3216.4792,-0.31467350,-837.6248,-758.5213,-2512.8744,-2591.9779,-0.24583867,-0.2535775,-0.01311140,243.3724,229.5169,-81.7195,-3350.4991,-209.4062,10221.6400,41.0000,,243.3724,261.7578,261.7578,261.7578,261.7578,261.7578,261.7578,261.7578,248.6699,1.0,1.0,0.929762,14,15,1,2,0E-8,-0.32778489,,0E-8,0.000000,0.920615,0.000000,,2026-04-17,2026-04-17,1,16,14,1,1.000000,,,0.000000,4,0.701560316721006,0.9816022356776898,0.9816022356776898,0.7488355845365626,0.7488355845365626,0.051855375832540435,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.29079554,E 常规,6026,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148804375,2026-04-18,2026-04-18 16:26:58,changestatus,mem017,N,Y,210,0,1,10221.6400,9410.1910,-3350.4991,42,41,0.32778489,,0.32778489,0.32778489,3350.4991,10221.6400,OK,0.0000,-134.0200,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-134.0200,-134.0200,-167.5250,-201.0299,-201.0299,4.000000,4.000000,5.000000,6.000000,6.000000,96.000000,96.000000,95.000000,94.000000,94.000000,5.0,-837.6248,-758.5213,-2512.8744,-2591.9779,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3216.4792,9033.7833,-3350.4991,-3216.4792,-134.0200,-0.32778489,-0.31467350,-134.0200,-3216.4792,-0.31467350,-134.0200,-134.0200,-167.5250,-201.0299,-201.0299,-3216.4792,-0.31467350,-837.6248,-758.5213,-2512.8744,-2591.9779,-0.24583867,-0.2535775,-0.01311140,243.3724,229.5169,-81.7195,-3350.4991,-209.4062,10221.6400,41.0000,,243.3724,261.7578,261.7578,261.7578,261.7578,261.7578,261.7578,261.7578,248.6699,1.0,1.0,0.929762,14,15,1,2,0E-8,-0.32778489,,0E-8,0.000000,0.920615,0.000000,,2026-04-17,2026-04-17,1,16,14,1,1.000000,,,0.000000,4,0.701560316721006,0.9816022356776898,0.9816022356776898,0.7488355845365626,0.7488355845365626,0.051855375832540435,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.29079554,E 常规,6027,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
153073736,2026-07-16,2026-07-16 19:01:29,changestatus,mem015,0,1,56334,5,1,158455.3409,149185.6536,-3404.6608,279,229,0.02148656,0.02148656,,0.02148656,3404.6608,158455.3409,OK,0.0000,-204.2797,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-204.2797,-204.2797,-680.9322,-680.9322,-680.9322,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-2451.3558,-1864.3814,-953.3050,-1540.2795,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-3200.3812,140234.5144,-3404.6608,-3200.3812,-204.2797,-0.02148656,-0.02019737,-204.2797,-3200.3812,-0.02019737,-204.2797,-204.2797,-680.9322,-680.9322,-680.9322,-3200.3812,-0.02019737,-2451.3558,-1864.3814,-953.3050,-1540.2795,-0.00601624,-0.00972059,-0.00128919,567.9403,651.4657,-14.8675,-1702.3304,-109.8278,79227.6704,114.5000,567.9403,,86.6326,433.163,866.3259,1299.4889,1732.6519,2598.9778,433.163,-17.3265,4.0,6.0,1.311147,15,26,2,6,1.00000000,-0.02148656,-0.02148656,0E-8,0.000000,0.941500,0.000000,,2026-07-16,2026-07-18,2,31,23,3,0.666667,,1.000000,3.333333,5,0.7017931998136935,0.9381695388914765,0.9381695388914765,0.8119469026548672,0.8119469026548672,0.23644148430066603,n_rounds>=30,8589,2103,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12304442,E 常规,6028,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
