bet_date,uid,dealer_id,is_sentinel_dealer,stake_amount,profit_amount,net_pnl,win_rate,n_related_orders,n_rounds_eff,p_base_mix_w,p_base_mix_unw,z_score_w,z_score_unw,z_score,delta_p,eligibility_status,comparison_id,filter_stage,filter_rule_version,cmp_time_window,cmp_population,cmp_label,z_score_alias_status,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-07-11,141739107,1940,0,7.7453334366,-7.7453334366,-7.7453334366,0E-7,1,1,0.49324550000000000,0.493245500000,-0.9865810262130424,-0.9865810262130424,-0.9865810262130424,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450001,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2130,0,10.3271112488,-10.3271112488,-10.3271112488,0E-7,1,1,0.50665070000000000,0.506650700000,-1.013391052207602,-1.013391052207602,-1.013391052207602,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450002,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2141,0,294.0644928097,-10.3271112487,-10.3271112487,0.4000000,62,20,0.34511245941401896,0.231988882500,0.5163272969960311,1.7800642514612253,0.5163272969960311,0.11312357691401896,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450003,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2153,0,5.6799111868,5.3959156275,5.3959156275,1.0000000,1,1,0.50665070000000000,0.506650700000,0.9867858985152569,0.9867858985152569,0.9867858985152569,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450004,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2155,0,124.9580461105,20.7058580539,20.7058580539,0.7000000,15,11,0.47310907229437229,0.432782530303,1.437064074306027,1.705513601852501,1.437064074306027,0.04032654199137229,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450005,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2170,0,23.2360003098,-7.7453334366,-7.7453334366,0.5000000,3,2,0.45660515833333334,0.383324475000,0.12320403841732476,0.33937756606888114,0.12320403841732476,0.07328068333333334,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450006,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2174,0,12.9088890610,-12.9088890610,-12.9088890610,0E-7,2,1,0.40908754000000000,0.262742800000,-0.8320444961691102,-0.5969746651759844,-0.8320444961691102,0.14634474000000000,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450007,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2177,0,10.3271112488,-10.3271112488,-10.3271112488,0E-7,1,1,0.50665070000000000,0.506650700000,-1.013391052207602,-1.013391052207602,-1.013391052207602,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450008,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2196,0,7.7453334366,-7.7453334366,-7.7453334366,0E-7,1,1,0.50665070000000000,0.506650700000,-1.013391052207602,-1.013391052207602,-1.013391052207602,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450009,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-11,141739107,2205,0,93.2021790204,-38.8299382955,-38.8299382955,0.4444444,18,9,0.40013283150647877,0.299882016667,0.2713370962853138,0.9464896296405263,0.2713370962853138,0.10025081483947877,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,15270.3511,14055.0450,865.5065,2669,1385,-0.05667888,-0.14778477,-0.04221615,-0.05667888,-865.5065,15270.3511,OK,0.0000,34.6203,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,34.6203,43.2753,43.2753,43.2753,43.2753,4.000000,5.000000,5.000000,5.000000,5.000000,96.000000,95.000000,95.000000,95.000000,95.000000,5.0,207.7216,188.7445,657.7849,676.762,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,830.8862,13492.8432,865.5065,830.8862,34.6203,0.05667888,0.05441173,34.6203,830.8862,0.05441173,34.6203,43.2753,43.2753,43.2753,43.2753,830.8862,0.05441173,207.7216,188.7445,657.7849,676.762,0.04307595,0.04431869,0.00226716,5.7214,10.1480,0.6249,28.8502,2.0607,509.0117,46.1667,5.7003,5.7247,2.5716,4.1145,7.7453,10.3783,12.9089,18.0009,2.5946,-2.5716,3.137425,4.375,1.390544,29,144,10,8,0.13699846,0.05667888,0.14778477,0E-8,0.000000,0.920414,0.004121,-0.10556863,2026-05-05,2026-07-12,30,420,321,69,0.434783,0.995734,0.996318,0.456662,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,9450010,946,A168_HF9F_20260827_0900,2026-08-27 09:00:00
