"member_id","n_rounds_all","n_rounds_tail","tail_share","tail_win","tail_lose","tail_winrate","norm_winrate","winrate_diff","tail_stake","tail_valid_bet","tail_game_pnl","tail_rebate","tail_net_pnl","tail_roi","norm_game_pnl","norm_roi","tail_profit_share","uid",".share",".n"
131092477,590,466,0.7898305,210,201,0.5109489,0.5221239,-0.011175,652537.3109,580887.4736,-16259.37996,0,-16259.37996,-0.027990585,12547.30542,0.073989347,0.756076094,131092477,0.7898305,466
131118898,366,325,0.8879781,141,157,0.4731544,0.5277778,-0.0546234,83250.97684,74412.9643,-4492.104184,0,-4492.104184,-0.060367225,345.0837763,0.037840057,0.880981415,131118898,0.8879781,325
131154608,679,510,0.7511046,223,240,0.4816415,0.4391892,0.0424523,4884325.811,4429555.359,-552473.5854,0,-552473.5854,-0.124724389,27580.61618,0.019010562,0.723935087,131154608,0.7511046,510
131193893,237,177,0.7468354,86,75,0.5341615,0.2692308,0.2649307,43568.19028,38021.46973,1539.855584,0,1539.855584,0.040499633,-4400.479588,-0.497034435,0.902417164,131193893,0.7468354,177
131213738,724,496,0.6850829,222,229,0.4922395,0.4460784,0.0461611,55356.9932,50128.44745,-413.3204423,0,-413.3204423,-0.008245227,-2191.278272,-0.090737368,0.693568742,131213738,0.6850829,496
131405972,4582,3248,0.7088608,1743,1490,0.5391277,0.5294562,0.0096715,386960.5388,359905.8841,-18166.46553,0,-18166.46553,-0.0504756,-284.5353591,-0.002409776,0.733961239,131405972,0.7088608,3248
131495311,1916,1467,0.7656576,693,713,0.4928876,0.4660422,0.0268454,702922.4641,637416.7884,-28827.12349,0,-28827.12349,-0.04522492,-10503.68304,-0.076611618,0.819069895,131495311,0.7656576,1467
131840063,1084,768,0.7084871,337,375,0.4733146,0.38,0.0933146,262424.285,239007.6254,5931.157183,0,5931.157183,0.024815765,-3537.907909,-0.042418771,0.752762713,131840063,0.7084871,768
132582165,255,220,0.8627451,106,92,0.5353535,0.5625,-0.0271465,6077.57259,5479.278241,371.3977455,0,371.3977455,0.067782239,67.15612235,0.075968608,0.86033172,132582165,0.8627451,220
133019819,391,272,0.6956522,130,119,0.5220884,0.4636364,0.058452,223796.3664,204748.549,25397.66945,0,25397.66945,0.124043221,-2172.358209,-0.037667474,0.802377537,133019819,0.6956522,272
133100212,4497,3224,0.7169224,1480,1477,0.5005073,0.4766031,0.0239042,171627.5763,157968.9589,-9061.437388,0,-9061.437388,-0.057362139,-2658.033152,-0.076155168,0.822073756,133100212,0.7169224,3224
133312884,897,803,0.8952062,407,366,0.5265201,0.4945055,0.0320146,1192040,1083975,-52100.95,0,-52100.95,-0.048064716,-31730.95,-0.331469894,0.940773577,133312884,0.8952062,803
133368159,471,322,0.6836518,177,142,0.5548589,0.6206897,-0.0658308,26777.73997,24851.1897,-1109.860482,0,-1109.860482,-0.044660256,355.8621051,0.033312914,0.688483444,133368159,0.6836518,322
13354022,356,243,0.6825843,96,135,0.4155844,0.4368932,-0.0213088,10350.3371,8572.526363,-1311.903995,0,-1311.903995,-0.153035866,1264.627609,0.395149924,0.628439013,13354022,0.6825843,243
133914251,278,200,0.7194245,101,77,0.5674157,0.527027,0.0403887,204887.8096,188159.7673,10284.21159,0,10284.21159,0.054656804,27551.73195,0.399110648,0.672880264,133914251,0.7194245,200
133963680,1502,1352,0.9001332,576,643,0.4725185,0.5074627,-0.0349442,53150.04037,48232.80291,-3643.58761,0,-3643.58761,-0.075541693,160.1589656,0.036142578,0.906098668,133963680,0.9001332,1352
134144177,938,691,0.7366738,369,298,0.5532234,0.4686192,0.0846042,191965,172021,-7546.95,0,-7546.95,-0.04387226,-9027.4,-0.141194319,0.763910538,134144177,0.7366738,691
13416350,406,282,0.6945813,118,139,0.459144,0.4912281,-0.0320841,330390.3955,293958.8553,-31378.49719,0,-31378.49719,-0.106744521,1778.025121,0.017143052,0.709933157,13416350,0.6945813,282
134205461,729,641,0.8792867,289,290,0.4991364,0.5731707,-0.0740343,855611.8049,762492.4121,-10444.1597,0,-10444.1597,-0.013697395,20621.46242,0.229055295,0.871677658,134205461,0.8792867,641
134212627,420,296,0.7047619,146,126,0.5367647,0.4568966,0.0798681,25899.79486,23634.93617,1192.253401,0,1192.253401,0.050444537,-1486.455024,-0.149747954,0.747143437,134212627,0.7047619,296
134257468,260,191,0.7346154,103,88,0.539267,0.5588235,-0.0195565,33643.65149,31755.49006,-2028.155068,0,-2028.155068,-0.063867856,808.8359248,0.066645502,0.699474409,134257468,0.7346154,191
134296790,942,688,0.7303609,319,298,0.5170178,0.4588745,0.0581433,67090,59160,1320,0,1320,0.022312373,-1680,-0.078212291,0.753055625,134296790,0.7303609,688
134427751,1738,1383,0.7957422,631,611,0.5080515,0.5299685,-0.021917,73634.08277,65065.85621,242.9077579,0,242.9077579,0.00373326,-402.8583333,-0.028987409,0.828633301,134427751,0.7957422,1383
134441834,663,466,0.7028658,223,198,0.5296912,0.5,0.0296912,51776.12764,45833.50051,103.5081422,0,103.5081422,0.002258351,-359.2732676,-0.038078862,0.834041833,134441834,0.7028658,466
134603369,489,367,0.7505112,167,166,0.5015015,0.5,0.0015015,23257.14658,20615.84065,307.5285047,0,307.5285047,0.014917097,-372.3017522,-0.072532463,0.8145494,134603369,0.7505112,367
134728190,703,590,0.8392603,244,290,0.4569288,0.5454545,-0.0885257,3335.427096,2951.085769,-262.4993072,0,-262.4993072,-0.088950077,-13.70622775,-0.025431855,0.836601734,134728190,0.8392603,590
134736680,861,626,0.7270616,314,251,0.5557522,0.4883721,0.0673801,798075.4773,704643.1105,113223.4167,0,113223.4167,0.160681933,-30738.90267,-0.123057933,0.791076066,134736680,0.7270616,626
134833264,3157,2434,0.7709851,1107,1082,0.5057104,0.5195783,-0.0138679,1508699.761,1350141.219,-41808.51251,0,-41808.51251,-0.030966029,21574.22274,0.053555493,0.754720714,134833264,0.7709851,2434
135245609,2327,1594,0.6850021,693,742,0.4829268,0.5075529,-0.0246261,122738.0245,109843.1789,-8534.063471,0,-8534.063471,-0.077693158,-1070.015564,-0.02430973,0.702489926,135245609,0.6850021,1594
136277430,1050,820,0.7809524,343,396,0.4641407,0.535545,-0.0714043,39455.45575,35763.24495,-1304.097016,0,-1304.097016,-0.036464728,597.5154438,0.058071651,0.758548457,136277430,0.7809524,820
136299051,1194,824,0.6901173,375,381,0.4960317,0.5233918,-0.0273601,114225.3617,103962.626,-4214.985645,0,-4214.985645,-0.040543278,-685.1878817,-0.014414278,0.676300912,136299051,0.6901173,824
136440833,636,477,0.75,220,216,0.5045872,0.4965986,0.0079886,76802,68807,4245.9,0,4245.9,0.061707384,-487.7,-0.023965602,0.783862459,136440833,0.75,477
136609214,1191,837,0.7027708,333,426,0.4387352,0.3993808,0.0393544,28949.0169,26522.22829,-1476.374596,0,-1476.374596,-0.055665556,-0.979181885,-0.000116387,0.73661633,136609214,0.7027708,837
136685457,427,295,0.6908665,131,137,0.488806,0.5294118,-0.0406058,19917.5924,17825.9992,-684.7633571,0,-684.7633571,-0.038413743,656.298476,0.087672995,0.677845359,136685457,0.6908665,295
136804435,707,491,0.6944837,219,229,0.4888393,0.445,0.0438393,38559.82401,34680.11019,-1213.379712,0,-1213.379712,-0.03498777,-815.9004137,-0.065424595,0.741351359,136804435,0.6944837,491
136850169,747,552,0.7389558,248,248,0.5,0.4285714,0.0714286,56412.32273,46473.01156,-498.870199,0,-498.870199,-0.010734622,180.2426521,0.021094932,0.842588789,136850169,0.7389558,552
137150727,714,492,0.6890756,234,208,0.5294118,0.4585366,0.0708752,51148.50319,45185.49164,1515.105394,0,1515.105394,0.033530794,-2768.62335,-0.133003468,0.720835158,137150727,0.6890756,492
137164652,900,648,0.72,299,337,0.4701258,0.4421488,0.027977,222506.7861,210125.903,-4517.850484,0,-4517.850484,-0.021500683,1484.284777,0.027153719,0.786544455,137164652,0.72,648
137233120,3341,2348,0.7027836,1122,1132,0.4977817,0.4579439,0.0398378,247552.0495,227985.429,-1509.11522,0,-1509.11522,-0.006619349,-1070.614799,-0.011648402,0.707871968,137233120,0.7027836,2348
137318207,5133,3986,0.7765439,1604,2169,0.4251259,0.3608341,0.0642918,237105.5393,214227.983,8465.539446,0,8465.539446,0.039516497,-2401.11883,-0.045294312,0.80909305,137318207,0.7765439,3986
137318352,2986,2150,0.7200268,989,947,0.5108471,0.5420561,-0.031209,644651.7058,575149.8614,4003.638851,0,4003.638851,0.006961036,16865.36868,0.080556281,0.718953698,137318352,0.7200268,2150
137421229,300,209,0.6966667,98,86,0.5326087,0.5365854,-0.0039767,58546.65701,52918.25034,-418.0308154,0,-418.0308154,-0.007899559,893.987551,0.047249238,0.726981345,137421229,0.6966667,209
137785360,623,447,0.717496,203,202,0.5012346,0.477707,0.0235276,11964.55384,10976.62548,676.8831744,0,676.8831744,0.061665871,68.51217748,0.017674201,0.754276933,137785360,0.717496,447
137797988,492,386,0.7845528,197,169,0.5382514,0.447619,0.0906324,28664.23375,24429.81745,1336.076442,0,1336.076442,0.054690398,879.5317322,0.10972138,0.738661335,137797988,0.7845528,386
137806740,807,559,0.692689,256,255,0.5009785,0.460177,0.0408015,7122.053605,6574.990987,-317.0047265,52.5999279,-264.4047986,-0.048213713,-209.2053161,-0.079949849,0.721291635,137806740,0.692689,559
137852852,209,177,0.84689,81,83,0.4939024,0.40625,0.0876524,4925.898197,4594.500673,-67.7089262,0,-67.7089262,-0.01473695,-98.44914716,-0.110642807,0.851629195,137852852,0.84689,177
138062632,239,188,0.7866109,92,90,0.5054945,0.5,0.0054945,14240.22764,13716.97066,-641.0169992,0,-641.0169992,-0.046731674,901.0191937,0.412930238,0.817111785,138062632,0.7866109,188
138068009,345,300,0.8695652,141,134,0.5127273,0.4594595,0.0532678,7759.461601,7110.363102,128.4607899,0,128.4607899,0.018066699,-124.1145358,-0.13206691,0.898109333,138068009,0.8695652,300
138102292,327,227,0.6941896,102,98,0.51,0.4719101,0.0380899,12139.2749,10706.38545,-373.8423846,0,-373.8423846,-0.034917703,-694.6537358,-0.143328283,0.71290867,138102292,0.6941896,227
138575207,751,580,0.7723036,279,272,0.5063521,0.5090909,-0.0027388,35971.09119,29982.39538,-726.2460123,0,-726.2460123,-0.024222415,1931.052451,0.214832272,0.724340125,138575207,0.7723036,580
138964678,532,391,0.7349624,174,172,0.5028902,0.4961832,0.006707,21993.93277,19511.3507,-281.6887966,0,-281.6887966,-0.014437176,193.5963096,0.037471305,0.782018735,138964678,0.7349624,391
139003647,912,632,0.6929825,300,262,0.5338078,0.4980237,0.0357841,24092.15066,20654.09152,1169.24466,0,1169.24466,0.056610801,-26.30859281,-0.002923644,0.708651341,139003647,0.6929825,632
139121247,1546,1080,0.698577,514,517,0.4985451,0.4828375,0.0157076,184799.9076,158770.2088,-1190.770347,0,-1190.770347,-0.007499961,-2899.088663,-0.049711551,0.743154536,139121247,0.698577,1080
139134357,195,178,0.9128205,86,74,0.5375,0.5,0.0375,4648.325362,4189.873858,255.6241203,0,255.6241203,0.06100998,16.67534101,0.048524976,0.92544827,139134357,0.9128205,178
139137054,223,170,0.7623318,76,77,0.496732,0.5555556,-0.0588236,25710.24511,22719.38405,-2050.793605,0,-2050.793605,-0.09026625,1911.150839,0.421301015,0.764380918,139137054,0.7623318,170
139165718,1234,1043,0.8452188,512,504,0.503937,0.4808743,0.0230627,5926.307026,5513.306562,-448.6993836,0,-448.6993836,-0.081384806,9.142567664,0.010498261,0.842163742,139165718,0.8452188,1043
139190513,1260,986,0.7825397,463,429,0.5190583,0.5081301,0.0109282,109184.2178,98115.37987,1186.539223,0,1186.539223,0.012093305,-1068.449755,-0.077553389,0.886352251,139190513,0.7825397,986
139441866,859,631,0.7345751,308,297,0.5090909,0.4818182,0.0272727,23633.70307,19331.85785,-90.21340607,0,-90.21340607,-0.004666567,378.6601638,0.06981044,0.757287406,139441866,0.7345751,631
139548468,1811,1431,0.7901712,680,649,0.5116629,0.4803371,0.0313258,23355.90585,21167.91758,-750.2014939,0,-750.2014939,-0.035440496,-652.8881177,-0.10635616,0.791777008,139548468,0.7901712,1431
139615867,295,256,0.8677966,106,124,0.4608696,0.5263158,-0.0654462,15795.9565,14440.89743,-2005.75825,0,-2005.75825,-0.138894294,-241.0399363,-0.099896221,0.850823641,139615867,0.8677966,256
139624817,282,243,0.8617021,109,106,0.5069767,0.4848485,0.0221282,7451.992626,6593.680373,120.6186516,0,120.6186516,0.018293069,-100.5952611,-0.102792637,0.884524906,139624817,0.8617021,243
139818284,696,523,0.7514368,247,230,0.5178197,0.4654088,0.0524109,27722.9244,24752.56484,467.9218305,0,467.9218305,0.018903974,-853.7348457,-0.143904503,0.833686371,139818284,0.7514368,523
139870414,334,316,0.9461078,130,161,0.4467354,0.5333333,-0.0865979,7324.671896,6673.30734,-1510.669216,0,-1510.669216,-0.22637489,-65.3517825,-0.296357539,0.970910231,139870414,0.9461078,316
139903547,669,517,0.7727952,226,248,0.4767932,0.4539007,0.0228925,14966.51877,13245.10265,-1067.890143,0,-1067.890143,-0.080625283,-299.9116998,-0.064572373,0.745662764,139903547,0.7727952,517
140048268,354,272,0.7683616,134,118,0.531746,0.5512821,-0.0195361,76194.50419,69882.7173,-501.8173909,0,-501.8173909,-0.007180851,2921.279407,0.181035966,0.784647944,140048268,0.7683616,272
140192752,802,599,0.7468828,286,275,0.5098039,0.4285714,0.0812325,327906.8859,310411.074,-5773.456829,0,-5773.456829,-0.018599391,-14408.12579,-0.18903379,0.831066341,140192752,0.7468828,599
140234813,888,654,0.7364865,305,287,0.5152027,0.4976959,0.0175068,22956.21952,20418.26185,225.2904135,163.3460948,388.6365084,0.01103377,-157.0693337,-0.026015556,0.771412499,140234813,0.7364865,654
140264842,9364,6788,0.7249039,3373,3245,0.5096706,0.3201893,0.1894813,1301758.699,1164018.656,-24761.09257,0,-24761.09257,-0.021272075,-8899.313271,-0.045488224,0.84842235,140264842,0.7249039,6788
140322638,198,174,0.8787879,88,66,0.5714286,0.4444444,0.1269842,3232,2902,328.4,0,328.4,0.113163336,-36.5,-0.110606061,0.917143022,140322638,0.8787879,174
140480999,397,292,0.7355164,141,131,0.5183824,0.4545455,0.0638369,7687.895295,6876.30652,119.8687814,0,119.8687814,0.017432146,-347.9098559,-0.162776306,0.796616129,140480999,0.7355164,292
140599942,473,352,0.744186,159,164,0.4922601,0.4482759,0.0439842,8918.76823,8172.311273,-161.4821431,0,-161.4821431,-0.019759666,-263.9749695,-0.093090486,0.757143296,140599942,0.744186,352
140674935,269,199,0.739777,95,92,0.5080214,0.4925373,0.0154841,9549.637596,8751.918045,128.2088205,0,128.2088205,0.014649225,-13.47868497,-0.005004853,0.784341193,140674935,0.739777,199
140677621,307,230,0.7491857,102,124,0.4513274,0.4305556,0.0207718,46493.52098,42566.15342,-3662.503264,0,-3662.503264,-0.086042618,-2253.206265,-0.233798566,0.826063619,140677621,0.7491857,230
140805443,438,303,0.6917808,135,139,0.4927007,0.5454545,-0.0527538,4414.806655,3976.071731,-182.3562259,0,-182.3562259,-0.045863415,1.06788214,0.000713763,0.726479547,140805443,0.6917808,303
141086695,1493,1032,0.6912257,450,488,0.4797441,0.4805825,-0.0008384,4246.664909,3862.011563,-261.1778737,0,-261.1778737,-0.067627419,-54.52871796,-0.033501703,0.695153502,141086695,0.6912257,1032
141089141,353,298,0.8441926,143,125,0.5335821,0.5,0.0335821,35403.68924,32537.85178,1300.57948,0,1300.57948,0.039971277,-95.20958541,-0.02119717,0.884500561,141089141,0.8441926,298
141114817,994,727,0.7313883,298,358,0.4542683,0.4618474,-0.0075791,1797.388123,1635.675527,-125.564138,0,-125.564138,-0.076765921,-70.53316744,-0.140528075,0.779240975,141114817,0.7313883,727
141298236,652,456,0.6993865,214,218,0.4953704,0.5187166,-0.0233462,13452.91825,12386.63476,-633.8760095,0,-633.8760095,-0.051174191,373.9321913,0.091642768,0.700057547,141298236,0.6993865,456
14136584,981,757,0.7716616,325,361,0.4737609,0.4879227,-0.0141618,180412.1078,159652.1087,-10852.70115,0,-10852.70115,-0.067977186,-6381.165705,-0.149243859,0.80522334,14136584,0.7716616,757
141406392,306,219,0.7156863,98,93,0.513089,0.3974359,0.1156531,31484.13599,27696.8725,-3115.19894,0,-3115.19894,-0.112474755,-1740.845842,-0.240212642,0.81788736,141406392,0.7156863,219
141430019,1290,900,0.6976744,398,413,0.4907522,0.5239437,-0.0331915,409606.7707,368022.4125,-6500.942266,0,-6500.942266,-0.017664528,-2493.226957,-0.01982274,0.746432575,141430019,0.6976744,900
141444803,1564,1146,0.7327366,519,517,0.5009653,0.5052632,-0.0042979,511579.8585,464142.8331,-7442.098481,0,-7442.098481,-0.01603407,-3088.103884,-0.021718344,0.766761054,141444803,0.7327366,1146
141504528,429,311,0.7249417,142,138,0.5071429,0.5,0.0071429,13381.75582,11653.13838,-2210.722991,0,-2210.722991,-0.189710524,1623.613617,0.27557002,0.563766018,141504528,0.7249417,311
141592609,602,437,0.7259136,207,192,0.518797,0.5466667,-0.0278697,18252.32651,15819.84048,837.9656406,0,837.9656406,0.052969285,-198.3202598,-0.05532946,0.832855381,141592609,0.7259136,437
141661201,1088,764,0.7022059,347,356,0.4935989,0.4801325,0.0134664,22555.40015,20685.77373,207.0469215,0,207.0469215,0.010009146,-203.9973005,-0.025139878,0.724059061,141661201,0.7022059,764
141852317,627,466,0.7432217,182,232,0.4396135,0.4797297,-0.0401162,50713.84209,45088.7846,-7783.210841,0,-7783.210841,-0.172619664,-752.7167236,-0.073044631,0.795129733,141852317,0.7432217,466
141923049,513,370,0.7212476,164,170,0.491018,0.4724409,0.0185771,52572.52522,48526.39629,-3841.393626,0,-3841.393626,-0.079160909,-350.2667359,-0.020038042,0.722913525,141923049,0.7212476,370
141933624,437,365,0.8352403,165,170,0.4925373,0.5373134,-0.0447761,31450.18015,29086.97831,-2249.309832,0,-2249.309832,-0.077330474,-96.11183263,-0.023286109,0.876289221,141933624,0.8352403,365
142013955,315,301,0.9555556,138,136,0.5036496,0.4545455,0.0491041,6627.863472,6206.026824,222.4016331,0,222.4016331,0.035836396,-40.06601143,-0.251804419,0.981791034,142013955,0.9555556,301
142017145,1025,809,0.7892683,419,367,0.5330789,0.507177,0.0259019,36010.56357,32142.16494,1522.975545,0,1522.975545,0.047382482,-1647.940855,-0.222453332,0.859289788,142017145,0.7892683,809
142019108,1816,1290,0.7103524,585,578,0.5030095,0.5178947,-0.0148852,55202.07471,49376.16276,-328.16287,0,-328.16287,-0.00664618,-264.9020199,-0.014336446,0.729445158,142019108,0.7103524,1290
142031705,4487,3524,0.78538,1772,1604,0.5248815,0.4900881,0.0347934,95902.03389,87198.92377,-3056.800556,0,-3056.800556,-0.035055485,-2253.082719,-0.109445466,0.820269421,142031705,0.78538,3524
142038975,1546,1078,0.6972833,484,482,0.5010352,0.4758621,0.0251731,331462,291123,-14323.15,0,-14323.15,-0.049199651,-4628.55,-0.052576845,0.767507566,142038975,0.6972833,1078
142054188,618,476,0.7702265,211,221,0.4884259,0.5307692,-0.0423433,124271.5976,113400.5729,-11849.41892,0,-11849.41892,-0.104491702,1153.308704,0.038786532,0.767018813,142054188,0.7702265,476
142075669,8356,7842,0.9384873,3614,3508,0.5074417,0.4745763,0.0328654,218248.508,196979.1816,2251.421919,0,2251.421919,0.011429746,-876.4224905,-0.084613786,0.95483167,142075669,0.9384873,7842
142256148,471,342,0.7261146,169,144,0.5399361,0.5,0.0399361,46122.63091,42034.26933,2565.533453,0,2565.533453,0.06103433,-174.9640818,-0.00994315,0.719314823,142256148,0.7261146,342
142266250,423,405,0.9574468,181,195,0.481383,0.3529412,0.1284418,5745.442185,5263.980196,109.2704347,0,109.2704347,0.020758139,-26.31418578,-0.218856366,0.98290318,142266250,0.9574468,405
142309439,3035,2403,0.7917628,1097,1069,0.5064635,0.4812925,0.025171,947676.9532,849958.5063,462.93671,0,462.93671,0.000544658,-10823.3605,-0.090854925,0.886952384,142309439,0.7917628,2403
142523459,1415,1119,0.7908127,500,518,0.4911591,0.5036496,-0.0124905,423384.9237,379618.8071,-21523.5428,0,-21523.5428,-0.056697778,6240.49015,0.07430102,0.798891623,142523459,0.7908127,1119
142559978,1522,1070,0.7030223,413,559,0.4248971,0.4014423,0.0234548,55894.96632,48775.0017,-3145.177813,0,-3145.177813,-0.064483397,-3177.564728,-0.15357606,0.729684899,142559978,0.7030223,1070
142599748,453,339,0.7483444,157,166,0.4860681,0.5140187,-0.0279506,169676.2275,158779.6703,-1132.441948,0,-1132.441948,-0.00713216,2065.112961,0.041190226,0.746654098,142599748,0.7483444,339
142614469,755,574,0.7602649,287,244,0.5404896,0.4597701,0.0807195,3697.51738,3404.135016,246.4542256,0,246.4542256,0.072398487,23.17175269,0.020604105,0.761057071,142614469,0.7602649,574
142797725,1977,1384,0.7000506,634,638,0.4984277,0.471028,0.0273997,256487.074,216537.0661,-10765.25824,0,-10765.25824,-0.049715545,-4248.631636,-0.065393011,0.772950114,142797725,0.7000506,1384
142806937,1628,1139,0.6996314,525,521,0.501912,0.5224215,-0.0205095,24688.92882,22769.22957,159.4420981,182.1538366,341.5959347,0.007002525,267.2209118,0.031921199,0.725832631,142806937,0.6996314,1139
142846888,506,364,0.7193676,187,159,0.5404624,0.5419847,-0.0015223,12221.75112,10968.88272,125.9849767,0,125.9849767,0.011485671,235.802157,0.05887498,0.721369751,142846888,0.7193676,364
142852798,497,402,0.8088531,186,178,0.510989,0.494382,0.016607,26696.17052,24018.24405,420.4813382,0,420.4813382,0.017506748,-438.0393445,-0.071282577,0.810760357,142852798,0.8088531,402
142987638,5555,4865,0.8757876,2131,2248,0.4866408,0.4141732,0.0724676,292059.2253,266472.929,-10739.98469,0,-10739.98469,-0.040304224,-1393.730956,-0.060413823,0.915492426,142987638,0.8757876,4865
143065194,503,377,0.749503,109,252,0.3019391,0.3603604,-0.0584213,4910.885527,2159.017566,43.29969089,0,43.29969089,0.020055275,-172.1433766,-0.314383475,0.881269923,143065194,0.749503,377
143170099,893,679,0.7603583,319,317,0.5015723,0.5431472,-0.0415749,67000.28644,61354.0956,1082.171053,0,1082.171053,0.017638122,278.1240273,0.018271349,0.804512826,143170099,0.7603583,679
143361224,365,271,0.7424658,118,127,0.4816327,0.452381,0.0292517,32565.36464,30183.48863,-965.7636109,0,-965.7636109,-0.031996421,-753.6771284,-0.078493134,0.767491236,143361224,0.7424658,271
143382759,1702,1345,0.7902468,601,612,0.4954658,0.4939759,0.0014899,2175666.685,1975743.811,-3404.110374,0,-3404.110374,-0.001722951,4164.236742,0.009162865,0.811443006,143382759,0.7902468,1345
143408028,9694,7300,0.7530431,3566,3303,0.519144,0.5088731,0.0102709,2303260.966,2074716.827,-52329.13796,18672.45144,-33656.68652,-0.025222304,-11027.4157,-0.018598075,0.776441604,143408028,0.7530431,7300
143542963,5114,3532,0.6906531,1630,1566,0.5100125,0.5119215,-0.001909,45549.44117,40980.36828,1057.291742,0,1057.291742,0.025799957,-233.9322003,-0.012260302,0.690487918,143542963,0.6906531,3532
143689762,202,168,0.8316832,89,68,0.566879,0.3333333,0.2335457,26071.85955,24252.96868,2807.985622,0,2807.985622,0.115779048,-1269.552374,-0.329957866,0.912583699,143689762,0.8316832,168
143710928,245,178,0.7265306,79,83,0.4876543,0.5172414,-0.0295871,24515.5163,21594.34502,-2788.144609,0,-2788.144609,-0.129114572,-1345.675695,-0.190482936,0.766553268,143710928,0.7265306,178
143714371,3109,2160,0.6947572,1111,972,0.5333653,0.5033784,0.0299869,24486.38472,22487.05658,502.4918938,0,502.4918938,0.022345828,-17.07727933,-0.003406961,0.824219952,143714371,0.6947572,2160
143820384,217,181,0.8341014,88,82,0.5176471,0.40625,0.1113971,36608.57667,34174.21837,1371.130561,0,1371.130561,0.040121783,523.855627,0.161240464,0.903670704,143820384,0.8341014,181
143861915,679,496,0.730486,217,232,0.4832962,0.508982,-0.0256858,4557317.371,4094410.862,26834.01917,0,26834.01917,0.006553817,-14902.04969,-0.013266736,0.788060147,143861915,0.730486,496
144103356,1774,1341,0.7559188,700,621,0.5299016,0.4941452,0.0357564,58362.24791,53324.53716,-1683.300041,0,-1683.300041,-0.031567082,-1106.69584,-0.083406231,0.809256954,144103356,0.7559188,1341
144245663,292,210,0.7191781,72,136,0.3461538,0.2375,0.1086538,44647.45838,41567.03019,-6266.100474,0,-6266.100474,-0.150746889,-3998.813233,-0.268152753,0.746765967,144245663,0.7191781,210
144261949,512,357,0.6972656,157,167,0.4845679,0.4507042,0.0338637,41364.20897,36980.52059,-1627.501285,0,-1627.501285,-0.044009691,-2380.866542,-0.149034311,0.722841467,144261949,0.6972656,357
144402299,429,356,0.8298368,168,152,0.525,0.4179104,0.1070896,7925,7035,269,0,269,0.038237385,-247.75,-0.174104006,0.861159299,144402299,0.8298368,356
144815721,1072,767,0.7154851,363,330,0.5238095,0.4618182,0.0619913,58885.62225,53706.39298,444.7150406,0,444.7150406,0.008280486,-809.3173533,-0.057582051,0.803809467,144815721,0.7154851,767
144823602,1396,1324,0.9484241,606,581,0.5105307,0.4626866,0.0478441,17291.22682,15161.50682,-232.6028677,0,-232.6028677,-0.015341672,-87.14020063,-0.143680221,0.966381576,144823602,0.9484241,1324
144825479,586,467,0.7969283,145,314,0.3159041,0.3728814,-0.0569773,31707.13844,30555.99353,-566.2960374,0,-566.2960374,-0.018533059,-1421.58082,-0.2660806,0.903765024,144825479,0.7969283,467
144913840,910,732,0.8043956,346,339,0.5051095,0.4968944,0.0082151,76085.9462,69884.07422,-3853.267548,0,-3853.267548,-0.055137992,764.2185427,0.0625146,0.827650513,144913840,0.8043956,732
144956972,288,206,0.7152778,111,89,0.555,0.5925926,-0.0375926,24688.83252,22000.47962,1101.744871,0,1101.744871,0.050078221,375.9547601,0.053902708,0.765685713,144956972,0.7152778,206
145349002,255,175,0.6862745,80,83,0.4907975,0.4861111,0.0046864,1195.777333,1137.758238,44.90165264,0,44.90165264,0.039465021,-100.5209294,-0.233785667,0.78185199,145349002,0.6862745,175
145364150,995,939,0.9437186,430,416,0.5082742,0.5471698,-0.0388956,12918.79802,11027.58245,30.00402971,0,30.00402971,0.002720817,119.5029779,0.203266255,0.939866927,145364150,0.9437186,939
145481091,735,502,0.6829932,223,222,0.5011236,0.4885845,0.0125391,19600.44402,17761.8057,1471.552774,0,1471.552774,0.082849278,-508.3971282,-0.101616495,0.807190401,145481091,0.6829932,502
145481792,368,303,0.8233696,135,143,0.4856115,0.5,-0.0143885,59301.07967,53581.09188,120.9889381,0,120.9889381,0.002258053,454.5646623,0.046012522,0.831828394,145481792,0.8233696,303
145593822,297,263,0.8855219,116,121,0.4894515,0.4375,0.0519515,3528.438052,3169.102709,146.7075239,0,146.7075239,0.04629308,-71.2385503,-0.270514333,0.945531996,145593822,0.8855219,263
145639084,734,528,0.719346,240,281,0.4606526,0.4723618,-0.0117092,73111.19079,67267.91675,2099.4172,0,2099.4172,0.031209785,-1730.128041,-0.088354224,0.779201234,145639084,0.719346,528
145655620,3259,2245,0.6888616,1054,980,0.5181908,0.4917673,0.0264235,140462.572,104412.4021,1441.481981,0,1441.481981,0.013805659,309.8295464,0.01109194,0.78891565,145655620,0.6888616,2245
145695685,327,267,0.8165138,108,135,0.4444444,0.3207547,0.1236897,1263.09894,1161.936721,-186.6695237,0,-186.6695237,-0.160653778,-37.70530541,-0.170731679,0.821133958,145695685,0.8165138,267
145757108,527,458,0.8690702,200,206,0.4926108,0.5081967,-0.0155859,12892.95442,11318.85023,8.297124761,0,8.297124761,0.000733036,-1.824377504,-0.001117058,0.87395293,145757108,0.8690702,458
145778641,3157,2205,0.6984479,972,1043,0.4823821,0.4469783,0.0354038,306438.7954,279112.6975,-16112.48092,0,-16112.48092,-0.05772751,-8631.075381,-0.083977664,0.734636665,145778641,0.6984479,2205
