"dealer_id","在桌洗码量","客群广度","风险族","归因命中客数","归因客占比","归因投注额","归因注额占比","归因盈亏_平台","命中","当值时长","节奏稳定度","对打局占比","异常对关联","風險單密度","特定玩家复现率","综合分","赏","罚"
"1623",31987897.2060118,3393,"异常 IP",1,0.000294724432655467,3092.5726814673,9.66794616585827e-05,-251.923766153,TRUE,40,0.67849638134632,0.000446551286189141,0.00412614205717654,0.0211373875041151,0.12362779594492,1.6721055800369,72.2295968692355,70.5574912891986
"526",37711366.3977859,3768,"异常 IP",3,0.000796178343949045,1001.7425126194,2.65634106718078e-05,-288.5087793668,TRUE,40,0.688046354053811,0.000187542093409019,0.00424628450106157,0.0250718918894468,0.114739932977866,15.4761637886862,80.3716341719615,64.8954703832753
