grp,bet01,member_id,dt,bet_time,table_id,shoe_id,bet09,commission,category,rebet_flag,agent_lv1,stake_raw,fx_rate,payout_raw,rebate_raw,net_raw,bet41,validbet,diff_vb_minus_b41,updatetime,sync_time
A_主群,5408642722,148794778,2026-05-07,2026-05-07 15:57:55,25,114634729,Banker,0,1,N,4298,220.00000000,3.85420000,220.00000000,0E-8,0E-8,0E-8,220.00000000,220.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642723,148794778,2026-05-07,2026-05-07 15:57:55,25,114634729,Tie,0,1,N,4298,30.00000000,3.85420000,30.00000000,0E-8,0E-8,0E-8,30.00000000,30.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642694,149057281,2026-05-07,2026-05-07 15:57:55,25,114634729,Banker,0,1,N,21041,20.00000000,1.00000000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642705,149609627,2026-05-07,2026-05-07 15:57:55,46,114634718,Banker,0,1,N,6516,1000.00000000,4.76050000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642706,149609627,2026-05-07,2026-05-07 15:57:55,46,114634718,Tie,0,1,N,6516,50.00000000,4.76050000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642707,149609627,2026-05-07,2026-05-07 15:57:55,46,114634718,BPair,0,1,N,6516,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642708,149609627,2026-05-07,2026-05-07 15:57:55,46,114634718,PPair,0,1,N,6516,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642695,149677477,2026-05-07,2026-05-07 15:57:55,25,114634729,Banker,0,1,N,46212,20.00000000,3.85420000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642702,149677477,2026-05-07,2026-05-07 15:57:55,46,114634718,Player,0,1,N,46212,20.00000000,3.85420000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642712,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,Player,0,1,N,4202,5200.00000000,4.76050000,5200.00000000,0E-8,0E-8,0E-8,5200.00000000,5200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642714,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,BPair,0,1,N,4202,600.00000000,4.76050000,600.00000000,0E-8,0E-8,0E-8,600.00000000,600.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642715,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,PPair,0,1,N,4202,600.00000000,4.76050000,600.00000000,0E-8,0E-8,0E-8,600.00000000,600.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642716,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,Super6,0,1,N,4202,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642717,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,Lucky7,0,1,N,4202,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642718,34334005,2026-05-07,2026-05-07 15:57:55,46,114634718,SuperLucky7,0,1,N,4202,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642700,50757042,2026-05-07,2026-05-07 15:57:55,25,114634729,Banker,0,1,N,4314,43.00000000,0.58050000,43.00000000,0E-8,0E-8,0E-8,43.00000000,43.00000000,2026-05-07 16:08:27,2026-05-23 13:11:01
A_主群,5408642741,116758067,2026-05-07,2026-05-07 15:57:56,46,114634718,Player,0,1,N,23512,20.00000000,0.58050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642739,117064750,2026-05-07,2026-05-07 15:57:56,25,114634729,Banker,0,1,N,273,50.00000000,1.00000000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642762,124554324,2026-05-07,2026-05-07 15:57:56,46,114634718,Tie,0,1,N,5093,1000.00000000,307.04970000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642737,125600163,2026-05-07,2026-05-07 15:57:56,25,114634729,Player,0,1,N,4317,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642740,126466982,2026-05-07,2026-05-07 15:57:56,25,114634729,Banker,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642760,146975331,2026-05-07,2026-05-07 15:57:56,25,114634729,Banker,1,1,N,1652,20.00000000,0.58050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642732,149485124,2026-05-07,2026-05-07 15:57:56,25,114634729,BPair,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642733,149485124,2026-05-07,2026-05-07 15:57:56,25,114634729,PPair,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642734,149485124,2026-05-07,2026-05-07 15:57:56,25,114634729,Super6,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642735,149485124,2026-05-07,2026-05-07 15:57:56,25,114634729,Lucky7,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642783,125555111,2026-05-07,2026-05-07 15:57:57,46,114634718,Banker,0,1,N,1652,210.00000000,0.58050000,210.00000000,0E-8,0E-8,0E-8,210.00000000,210.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642774,131176526,2026-05-07,2026-05-07 15:57:57,25,114634729,Super6,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642763,131853261,2026-05-07,2026-05-07 15:57:57,25,114634729,Banker,0,1,N,4298,36.00000000,3.85420000,36.00000000,0E-8,0E-8,0E-8,36.00000000,36.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642812,131245100,2026-05-07,2026-05-07 15:57:58,25,114634729,Banker,0,1,N,4298,160.00000000,3.85420000,160.00000000,0E-8,0E-8,0E-8,160.00000000,160.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642837,140445234,2026-05-07,2026-05-07 15:57:58,46,114634718,Player,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642818,148704253,2026-05-07,2026-05-07 15:57:58,25,114634729,Banker,0,1,N,4298,172.00000000,3.85420000,172.00000000,0E-8,0E-8,0E-8,172.00000000,172.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642713,34334005,2026-05-07,2026-05-07 15:57:58,46,114634718,Tie,0,1,N,4202,500.00000000,4.76050000,500.00000000,0E-8,0E-8,0E-8,500.00000000,500.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642822,58431605,2026-05-07,2026-05-07 15:57:58,46,114634718,Banker,0,1,N,4202,220.00000000,4.76050000,220.00000000,0E-8,0E-8,0E-8,220.00000000,220.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642823,58431605,2026-05-07,2026-05-07 15:57:58,46,114634718,BPair,0,1,N,4202,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642824,58431605,2026-05-07,2026-05-07 15:57:58,46,114634718,Super6,0,1,N,4202,40.00000000,4.76050000,40.00000000,0E-8,0E-8,0E-8,40.00000000,40.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642821,99441221,2026-05-07,2026-05-07 15:57:58,46,114634718,Banker,0,1,N,4298,200.00000000,3.85420000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642844,101290614,2026-05-07,2026-05-07 15:57:59,25,114634729,Player,0,1,N,4202,10.00000000,4.76050000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642866,146644253,2026-05-07,2026-05-07 15:57:59,25,114634729,Banker,0,1,N,4202,1000.00000000,4.76050000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642857,147810768,2026-05-07,2026-05-07 15:57:59,25,114634729,Banker,0,1,N,46212,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642858,147810768,2026-05-07,2026-05-07 15:57:59,25,114634729,BPair,0,1,N,46212,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642859,147810768,2026-05-07,2026-05-07 15:57:59,25,114634729,PPair,0,1,N,46212,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642855,149677873,2026-05-07,2026-05-07 15:57:59,46,114634718,Banker,0,1,N,433,80.00000000,1.00000000,80.00000000,0E-8,0E-8,0E-8,80.00000000,80.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642903,125547823,2026-05-07,2026-05-07 15:58:00,25,114634729,Tie,0,1,N,4202,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:27,2026-05-23 13:11:01
A_主群,5408642894,130691316,2026-05-07,2026-05-07 15:58:00,25,114634729,Banker,0,1,N,4298,170.00000000,3.85420000,170.00000000,0E-8,0E-8,0E-8,170.00000000,170.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642927,134611684,2026-05-07,2026-05-07 15:58:00,25,114634729,Banker,0,1,N,25853,100.00000000,13.87800000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642932,135742076,2026-05-07,2026-05-07 15:58:00,46,114634718,Banker,0,1,N,4202,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642933,135742076,2026-05-07,2026-05-07 15:58:00,46,114634718,Super6,0,1,N,4202,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642922,140264598,2026-05-07,2026-05-07 15:58:00,46,114634718,Player,0,1,N,4298,1000.00000000,3.85420000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642893,141413833,2026-05-07,2026-05-07 15:58:00,25,114634729,Banker,0,1,N,4298,200.00000000,3.85420000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642919,146975331,2026-05-07,2026-05-07 15:58:00,25,114634729,Tie,1,1,N,1652,5.00000000,0.58050000,5.00000000,0E-8,0E-8,0E-8,5.00000000,5.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642920,146975331,2026-05-07,2026-05-07 15:58:00,25,114634729,Super6,1,1,N,1652,5.00000000,0.58050000,5.00000000,0E-8,0E-8,0E-8,5.00000000,5.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642924,14953148,2026-05-07,2026-05-07 15:58:00,46,114634718,Tie,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642925,14953148,2026-05-07,2026-05-07 15:58:00,46,114634718,BPair,0,1,N,4298,300.00000000,3.85420000,300.00000000,0E-8,0E-8,0E-8,300.00000000,300.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642926,14953148,2026-05-07,2026-05-07 15:58:00,46,114634718,PPair,0,1,N,4298,300.00000000,3.85420000,300.00000000,0E-8,0E-8,0E-8,300.00000000,300.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642952,122449451,2026-05-07,2026-05-07 15:58:01,25,114634729,Banker,0,1,N,868,20.00000000,4.62380000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642948,126017055,2026-05-07,2026-05-07 15:58:01,46,114634718,Player,0,1,N,4331,300.00000000,2.53400000,300.00000000,0E-8,0E-8,0E-8,300.00000000,300.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642946,128094988,2026-05-07,2026-05-07 15:58:01,25,114634729,Tie,0,1,N,4298,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642955,146317256,2026-05-07,2026-05-07 15:58:01,25,114634729,Banker,0,1,N,4202,94.00000000,4.76050000,94.00000000,0E-8,0E-8,0E-8,94.00000000,94.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642943,148485359,2026-05-07,2026-05-07 15:58:01,25,114634729,BPair,0,1,N,46212,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642944,148485359,2026-05-07,2026-05-07 15:58:01,25,114634729,PPair,0,1,N,46212,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642565,18363959,2026-05-07,2026-05-07 15:58:02,25,114634729,Banker,0,1,N,433,40.00000000,1.00000000,40.00000000,0E-8,0E-8,0E-8,40.00000000,40.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642971,66770191,2026-05-07,2026-05-07 15:58:02,25,114634729,Player,0,1,N,4298,12.00000000,3.85420000,12.00000000,0E-8,0E-8,0E-8,12.00000000,12.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642973,113626172,2026-05-07,2026-05-07 15:58:03,46,114634718,Banker,0,1,N,6149,7600.00000000,307.04970000,7600.00000000,0E-8,0E-8,0E-8,7600.00000000,7600.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642975,116153110,2026-05-07,2026-05-07 15:58:03,46,114634718,Player,0,1,N,4298,1000.00000000,3.85420000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643002,120399626,2026-05-07,2026-05-07 15:58:03,46,114634718,Player,0,1,N,4202,1000.00000000,4.76050000,1000.00000000,0E-8,0E-8,0E-8,1000.00000000,1000.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642985,135831576,2026-05-07,2026-05-07 15:58:03,25,114634729,Banker,0,1,N,6516,50.00000000,4.76050000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642819,142068801,2026-05-07,2026-05-07 15:58:03,25,114634729,Player,0,1,N,4298,960.00000000,3.85420000,960.00000000,0E-8,0E-8,0E-8,960.00000000,960.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642954,142478759,2026-05-07,2026-05-07 15:58:03,46,114634718,Banker,0,1,N,4298,55.00000000,3.85420000,55.00000000,0E-8,0E-8,0E-8,55.00000000,55.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642976,148485359,2026-05-07,2026-05-07 15:58:03,25,114634729,Lucky7,0,1,N,46212,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642977,148485359,2026-05-07,2026-05-07 15:58:03,25,114634729,SuperLucky7,0,1,N,46212,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642991,149209126,2026-05-07,2026-05-07 15:58:03,25,114634729,Banker,0,1,N,935,1.00000000,0.14620000,1.00000000,0E-8,0E-8,0E-8,1.00000000,1.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642986,14953148,2026-05-07,2026-05-07 15:58:03,46,114634718,Super6,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642987,14953148,2026-05-07,2026-05-07 15:58:03,46,114634718,Lucky7,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642988,14953148,2026-05-07,2026-05-07 15:58:03,46,114634718,SuperLucky7,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642984,149596891,2026-05-07,2026-05-07 15:58:03,46,114634718,Player,0,1,N,21041,200.00000000,1.00000000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642982,149653650,2026-05-07,2026-05-07 15:58:03,25,114634729,Player,0,1,N,4202,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:27,2026-05-23 13:11:01
A_主群,5408643021,140344906,2026-05-07,2026-05-07 15:58:04,46,114634718,Banker,0,1,N,490,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643013,148388997,2026-05-07,2026-05-07 15:58:04,25,114634729,Banker,0,1,N,4298,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643029,148485359,2026-05-07,2026-05-07 15:58:04,25,114634729,Super6,0,1,N,46212,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643010,149526342,2026-05-07,2026-05-07 15:58:04,25,114634729,Player,0,1,N,46212,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643022,149609627,2026-05-07,2026-05-07 15:58:04,25,114634729,Banker,0,1,N,6516,919.00000000,4.76050000,919.00000000,0E-8,0E-8,0E-8,919.00000000,919.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643023,149609627,2026-05-07,2026-05-07 15:58:04,25,114634729,Tie,0,1,N,6516,40.00000000,4.76050000,40.00000000,0E-8,0E-8,0E-8,40.00000000,40.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643024,149609627,2026-05-07,2026-05-07 15:58:04,25,114634729,BPair,0,1,N,6516,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643025,149609627,2026-05-07,2026-05-07 15:58:04,25,114634729,PPair,0,1,N,6516,100.00000000,4.76050000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642416,110008368,2026-05-07,2026-05-07 15:58:05,46,114634718,Banker,0,1,N,4298,465.00000000,3.85420000,465.00000000,0E-8,0E-8,0E-8,465.00000000,465.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642417,121213256,2026-05-07,2026-05-07 15:58:05,46,114634718,Player,0,1,N,4202,710.00000000,4.76050000,710.00000000,0E-8,0E-8,0E-8,710.00000000,710.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643031,126769783,2026-05-07,2026-05-07 15:58:05,46,114634718,Player,0,1,N,4298,20.00000000,3.85420000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643032,126769783,2026-05-07,2026-05-07 15:58:05,46,114634718,BPair,0,1,N,4298,20.00000000,3.85420000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408642697,128094988,2026-05-07,2026-05-07 15:58:05,25,114634729,Banker,0,1,N,4298,1820.00000000,3.85420000,1820.00000000,0E-8,0E-8,0E-8,1820.00000000,1820.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643047,129234070,2026-05-07,2026-05-07 15:58:05,25,114634729,Player,0,1,N,1647,200.00000000,4.76050000,200.00000000,0E-8,0E-8,0E-8,200.00000000,200.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643043,131176526,2026-05-07,2026-05-07 15:58:05,25,114634729,Banker,0,1,N,4298,500.00000000,3.85420000,500.00000000,0E-8,0E-8,0E-8,500.00000000,500.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642626,139313117,2026-05-07,2026-05-07 15:58:05,25,114634729,Banker,0,1,N,868,822.00000000,4.62380000,822.00000000,0E-8,0E-8,0E-8,822.00000000,822.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642704,65410572,2026-05-07,2026-05-07 15:58:05,46,114634718,Player,0,1,N,4202,350.00000000,4.76050000,350.00000000,0E-8,0E-8,0E-8,350.00000000,350.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643038,70909999,2026-05-07,2026-05-07 15:58:05,25,114634729,Banker,0,1,N,490,30.00000000,4.76050000,30.00000000,0E-8,0E-8,0E-8,30.00000000,30.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643039,70909999,2026-05-07,2026-05-07 15:58:05,25,114634729,PerfectPair,0,1,N,490,20.00000000,4.76050000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643030,126769783,2026-05-07,2026-05-07 15:58:06,46,114634718,Banker,0,1,N,4298,39.00000000,3.85420000,39.00000000,0E-8,0E-8,0E-8,39.00000000,39.00000000,2026-05-07 16:09:54,2026-05-23 13:11:01
A_主群,5408643061,142024819,2026-05-07,2026-05-07 15:58:06,25,114634729,Banker,0,1,N,4298,50.00000000,3.85420000,50.00000000,0E-8,0E-8,0E-8,50.00000000,50.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643065,144523207,2026-05-07,2026-05-07 15:58:06,25,114634729,Banker,1,1,N,433,20.00000000,1.00000000,20.00000000,0E-8,0E-8,0E-8,20.00000000,20.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643066,144523207,2026-05-07,2026-05-07 15:58:06,25,114634729,Lucky7,1,1,N,433,10.00000000,1.00000000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643040,137176330,2026-05-07,2026-05-07 15:58:07,25,114634729,Banker,0,1,N,4202,30.00000000,4.76050000,30.00000000,0E-8,0E-8,0E-8,30.00000000,30.00000000,2026-05-07 16:08:27,2026-05-23 13:11:01
A_主群,5408643102,137208463,2026-05-07,2026-05-07 15:58:07,25,114634729,Player,0,1,N,4328,1.00000000,0.14620000,1.00000000,0E-8,0E-8,0E-8,1.00000000,1.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643087,146644253,2026-05-07,2026-05-07 15:58:07,25,114634729,Tie,0,1,N,4202,150.00000000,4.76050000,150.00000000,0E-8,0E-8,0E-8,150.00000000,150.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643075,147936275,2026-05-07,2026-05-07 15:58:07,25,114634729,Banker,0,1,N,433,10.00000000,1.00000000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643090,149485124,2026-05-07,2026-05-07 15:58:07,25,114634729,Player,0,1,N,4298,100.00000000,3.85420000,100.00000000,0E-8,0E-8,0E-8,100.00000000,100.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643107,135831576,2026-05-07,2026-05-07 15:58:08,25,114634729,PPair,0,1,N,6516,10.00000000,4.76050000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643060,148254458,2026-05-07,2026-05-07 15:58:08,25,114634729,Banker,0,1,N,4298,70.00000000,3.85420000,70.00000000,0E-8,0E-8,0E-8,70.00000000,70.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408642899,149265506,2026-05-07,2026-05-07 15:58:08,25,114634729,Banker,0,1,N,46212,290.00000000,3.85420000,290.00000000,0E-8,0E-8,0E-8,290.00000000,290.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643062,139049463,2026-05-07,2026-05-07 15:58:09,25,114634729,Banker,0,1,N,490,16.00000000,4.76050000,16.00000000,0E-8,0E-8,0E-8,16.00000000,16.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643130,142088971,2026-05-07,2026-05-07 15:58:09,25,114634729,BPair,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
A_主群,5408643131,142088971,2026-05-07,2026-05-07 15:58:09,25,114634729,Super6,0,1,N,4298,10.00000000,3.85420000,10.00000000,0E-8,0E-8,0E-8,10.00000000,10.00000000,2026-05-07 16:08:26,2026-05-23 13:11:01
