member_id,treat_time,treat_field,n_treat_events,n_pre,n_post,d_pre,d_post,stake_pre,stake_post,d_stake,d_validbet,d_revenue,hold_pre_pct,hold_post_pct,d_hold_pct,roi_pre,roi_post,d_roi,d_bets_per_day,verdict_exposure,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post_xagg,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
149221355,2026-05-20 22:54:41,mem015,1,259,0,4,0,4377.48,0.00,-4377.48,-3928.18,440.20,-11.206102,,,0.100559,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,4377.4820,3928.1846,-475.5500,259,219,0.10863552,,0.10863552,0.10055926,475.5500,4377.4820,OK,35.3537,-28.5330,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-28.5330,-47.5550,-47.5550,-47.5550,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-171.1980,-149.6746,-339.7057,-361.2291,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-447.0170,3692.4935,-510.9037,-482.3707,-63.8867,-0.11671177,-0.11019364,-28.5330,-482.3707,-0.11019364,-28.5330,-47.5550,-47.5550,-47.5550,0.0000,-482.3707,-0.11019364,-171.1980,-149.6746,-339.7057,-361.2291,-0.07760299,-0.08251983,-0.01459439,16.9015,17.9369,-2.1715,-118.8875,-5.2839,1094.3705,54.7500,,16.9015,8.7943,17.5886,21.7659,35.1772,35.1772,43.9715,13.1915,0.0,2.0,2.5,0.960933,28,47,6,5,0E-8,-0.10863552,,0.00900000,0.900000,0.897362,0.000000,,2026-04-27,2026-05-02,4,90,58,6,0.666667,,,0.000000,1,0.2594594594594595,0.9081081081081082,0.9081081081081082,0.15135135135135136,0.15135135135135136,0.06134969325153374,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1258223,E 常规,49,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143785838,2026-05-23 11:38:34,mem015,1,2,0,1,0,336.64,0.00,-336.64,-336.64,330.94,-98.307292,,,0.983073,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,336.6354,336.6354,-333.9669,2,2,0.99207292,,0.99207292,0.98307292,333.9669,336.6354,THIN_EXPOSURE,3.0297,-20.0380,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-20.0380,-33.3967,-33.3967,-33.3967,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-120.2281,-105.1127,-216.7685,-231.8839,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-313.9289,316.4373,-336.9966,-316.9586,-23.0677,-1.00107292,-0.94154854,-20.0380,-316.9586,-0.94154854,-20.0380,-33.3967,-33.3967,-33.3967,0.0000,-316.9586,-0.94154854,-120.2281,-105.1127,-216.7685,-231.8839,-0.64392667,-0.68882789,-0.06852438,168.3177,168.3177,-166.9834,-333.9669,-333.9669,336.6354,2.0000,,168.3177,113.9651,168.3177,222.6703,222.6703,222.6703,222.6703,168.3177,166.9834,1.322917,1.322917,1.0,1,1,1,2,0E-8,-0.99207292,,0.00900000,0.900000,1.000000,0.000000,,2026-03-24,2026-03-24,1,1,1,1,1.000000,,,0.000000,1,0.2648648648648649,1.0,1.0,0.043243243243243246,0.043243243243243246,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,50,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145000867,2026-05-20 21:45:02,mem015,1,433,198,14,3,48228.96,20075.94,-28153.01,-24193.63,-150.26,1.113738,1.766971,0.653233,-0.009801,-0.016059,-0.006259,35.0714,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,68304.8988,60686.2987,248.9008,631,297,-0.00364397,,-0.00364397,-0.01164012,-248.9008,68304.8988,OK,546.1767,14.9341,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,14.9341,24.8901,24.8901,24.8901,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,89.6043,78.3391,-386.8801,-375.6149,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,233.9668,57045.1208,-297.2758,-312.2099,-531.2426,-0.00435219,-0.00457083,14.9341,-312.2099,-0.00457083,14.9341,24.8901,24.8901,24.8901,0.0000,-312.2099,-0.00457083,89.6043,78.3391,-386.8801,-375.6149,-0.00566402,-0.00549909,-0.00777752,108.2487,204.3310,0.8380,14.6412,4.5255,4017.9352,17.4706,,108.2487,17.5886,35.1772,175.886,266.6934,349.162,422.1265,27.933,-17.301,9.925804,12.0,3.077239,24,34,11,6,0E-8,0.00364397,,0.00900000,0.900000,0.888462,0.000000,,2026-03-24,2026-05-27,17,55,47,65,0.261539,,,0.000000,2,0.2702702702702703,0.6756756756756757,0.6756756756756757,0.2864864864864865,0.2864864864864865,0.1901840490797546,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1080442,E 常规,51,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143707847,2026-05-21 00:02:37,mem015,1,33,2,10,2,2307.42,43.65,-2263.78,-1982.70,346.87,-14.964025,100.000000,114.964025,0.131412,-1.000000,-1.131412,-2.3000,◐ 平台毛利上升或持平,2351.0660,2069.9906,-278.2075,35,35,0.11833248,,0.11833248,0.11040845,278.2075,2351.0660,OK,18.6299,-16.6924,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-16.6924,-27.8207,-27.8207,-27.8207,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-100.1547,-87.563,-196.6827,-209.2744,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-261.5150,1945.7911,-296.8374,-280.1449,-35.3224,-0.12625651,-0.11915656,-16.6924,-280.1449,-0.11915656,-16.6924,-27.8207,-27.8207,-27.8207,0.0000,-280.1449,-0.11915656,-100.1547,-87.563,-196.6827,-209.2744,-0.08365682,-0.08901255,-0.01502398,67.1733,59.1426,-7.9488,-23.1840,-10.3040,195.9222,2.9167,,67.1733,12.8941,87.2905,87.943,140.5377,166.0702,189.4204,59.3575,0.0,1.9025,2.17,0.769537,15,23,8,6,0E-8,-0.11833248,,0.00900000,0.900000,0.880448,0.085714,,2026-03-24,2026-05-26,12,27,25,64,0.187500,,,0.000000,1,0.2756756756756757,0.918918918918919,0.918918918918919,0.11351351351351352,0.11351351351351352,0.018404907975460124,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.31473544,E 常规,52,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145431551,2026-05-22 23:14:31,mem015,1,0,10,0,2,0.00,1003.84,1003.84,907.82,-192.04,,-21.153846,,,0.191304,,,NO_BASELINE —— 处置前无注单，无从比对,1003.8408,907.8212,-200.2095,10,10,0.19944348,,0.19944348,0.19130435,200.2095,1003.8408,THIN_EXPOSURE,8.1704,-12.0126,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-12.0126,-20.0209,-20.0209,-20.0209,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-72.0754,-63.0139,-136.3045,-145.366,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-188.1969,853.3520,-208.3799,-196.3673,-20.1830,-0.20758261,-0.19561600,-12.0126,-196.3673,-0.19561600,-12.0126,-20.0209,-20.0209,-20.0209,0.0000,-196.3673,-0.19561600,-72.0754,-63.0139,-136.3045,-145.366,-0.13578296,-0.14480977,-0.02010574,100.3841,90.7821,-20.0209,-100.1047,-100.1047,501.9204,5.0000,,100.3841,69.8324,96.0196,96.0196,183.3101,192.0391,192.0391,96.0196,35.2304,2.0,2.0,1.045455,2,2,1,2,0E-8,-0.19944348,,0.00900000,0.900000,0.904348,0.000000,,2026-05-22,2026-05-23,2,2,2,2,1.000000,,,0.000000,1,0.2810810810810811,0.9459459459459459,0.9459459459459459,0.0918918918918919,0.0918918918918919,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,53,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
146464996,2026-05-23 11:37:10,mem015,1,8,1,3,1,937.82,8.73,-929.09,-628.40,200.35,-30.075660,100.000000,130.075660,0.204325,-1.000000,-1.204325,-1.6667,◐ 平台毛利上升或持平,946.5473,645.8548,-188.7034,9,9,0.19935972,,0.19935972,0.19321878,188.7034,946.5473,THIN_EXPOSURE,5.8127,-11.3222,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-11.3222,-18.8703,-18.8703,-18.8703,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-67.9332,-59.3925,-126.5829,-135.1236,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-177.3812,607.1035,-194.5161,-183.1939,-17.1349,-0.20550067,-0.19353908,-11.3222,-183.1939,-0.19353908,-11.3222,-18.8703,-18.8703,-18.8703,0.0000,-183.1939,-0.19353908,-67.9332,-59.3925,-126.5829,-135.1236,-0.13373117,-0.14275419,-0.01810253,105.1719,71.7616,-20.9670,-47.1759,-37.7407,236.6368,2.2500,,105.1719,22.6453,61.3658,191.7462,239.3267,239.3267,239.3267,26.3829,0.0,3.9,3.9,1.713852,5,3,4,2,0E-8,-0.19935972,,0.00900000,0.900000,0.682327,0.000000,,2026-03-24,2026-05-26,4,5,5,64,0.062500,,,0.000000,1,0.2864864864864865,0.9405405405405406,0.9405405405405406,0.08648648648648649,0.08648648648648649,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.62066667,Z 证据不足 · 不动作,54,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143790300,2026-05-23 11:39:13,mem015,1,46,4,8,1,684.54,43.65,-640.90,-596.99,79.45,-11.038547,20.000000,31.038547,0.103305,-0.200000,-0.303305,-1.7500,◐ 平台毛利上升或持平,728.1855,684.2793,-68.1462,50,50,0.09358350,,0.09358350,0.08512616,68.1462,728.1855,OK,6.1585,-4.0888,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-4.0888,-6.8146,-6.8146,-6.8146,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-24.5326,-21.4483,-49.7721,-52.8563,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-64.0574,643.2225,-74.3047,-70.2159,-10.2473,-0.10204084,-0.09642583,-4.0888,-70.2159,-0.09642583,-4.0888,-6.8146,-6.8146,-6.8146,0.0000,-70.2159,-0.09642583,-24.5326,-21.4483,-49.7721,-52.8563,-0.06835078,-0.07258637,-0.01407235,14.5637,13.6856,-1.3629,-7.5718,-1.9470,80.9095,5.5556,,14.5637,8.7943,16.2431,17.5886,17.5886,35.1772,35.1772,10.5532,0.0,2.165672,2.165672,0.89661,21,26,9,2,0E-8,-0.09358350,,0.00900000,0.900000,0.939705,0.000000,,2026-03-24,2026-05-26,9,35,35,64,0.140625,,,0.000000,1,0.2918918918918919,0.8864864864864865,0.8864864864864865,0.07567567567567568,0.07567567567567568,0.006134969325153374,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.26332657,E 常规,55,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143784252,2026-05-21 00:04:17,mem015,1,79,4,7,2,3016.69,69.83,-2946.85,-2610.91,51.81,-1.281424,25.000000,26.281424,0.011387,-0.250000,-0.261387,-9.2857,◐ 平台毛利上升或持平,3086.5174,2750.5751,-41.6487,83,83,0.01349377,,0.01349377,0.00547334,41.6487,3086.5174,OK,24.7552,-2.4989,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2.4989,-4.1649,-4.1649,-4.1649,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,-14.9935,-13.1085,-51.4104,-53.2954,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-39.1498,2585.5406,-66.4039,-63.9050,-27.2541,-0.02151419,-0.02070456,-2.4989,-63.9050,-0.02070456,-2.4989,-4.1649,-4.1649,-4.1649,0.0000,-63.9050,-0.02070456,-14.9935,-13.1085,-51.4104,-53.2954,-0.01665643,-0.01726716,-0.00883005,37.1870,33.1395,-0.5018,-4.6276,-0.8500,342.9464,9.2222,,37.1870,24.3834,35.1772,43.9715,62.9672,77.6097,112.1009,32.4362,0.0,2.206249,3.186748,1.057132,26,36,9,2,0E-8,-0.01349377,,0.00900000,0.900000,0.891158,0.000000,,2026-03-24,2026-05-26,9,49,41,64,0.140625,,,0.000000,1,0.2972972972972973,0.7837837837837838,0.7837837837837838,0.11891891891891893,0.11891891891891893,0.024539877300613498,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.20438105,E 常规,56,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
114636312,2026-08-01 09:59:11,mem015,2,2,0,2,0,67.69,0.00,-67.69,-67.69,54.10,-79.926660,,,0.799267,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,67.6866,67.6866,-54.0996,2,2,0.79926660,,0.79926660,0.79926660,54.0996,67.6866,THIN_EXPOSURE,0.0000,-2.1640,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2.1640,-2.1640,-2.1640,-2.7050,-2.7050,4.000000,4.000000,4.000000,5.000000,5.000000,96.000000,96.000000,96.000000,95.000000,95.000000,5.0,-11.9019,-10.9025,-42.1977,-43.1972,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-51.9356,64.9791,-54.0996,-51.9356,-2.1640,-0.79926660,-0.76729594,-2.1640,-51.9356,-0.76729594,-2.1640,-2.1640,-2.1640,-2.7050,-2.7050,-51.9356,-0.76729594,-11.9019,-10.9025,-42.1977,-43.1972,-0.62342795,-0.63819379,-0.03197066,33.8433,33.8433,-27.0498,-27.0498,-27.0498,33.8433,1.0000,,33.8433,6.7935,33.8433,60.8931,60.8931,60.8931,60.8931,33.8433,27.0498,1.799267,1.799267,1.0,2,2,1,1,0E-8,-0.79926660,,0E-8,0.000000,1.000000,0.000000,,2026-06-15,2026-07-07,2,2,2,23,0.086957,,,0.000000,1,0.3027027027027027,0.9837837837837838,0.9837837837837838,0.016216216216216217,0.016216216216216217,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,57,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
78149278,2026-04-12 18:31:33,mem016,2,1,0,1,0,17.59,0.00,-17.59,-17.59,16.71,-95.000000,,,0.950000,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,17.5886,17.5886,-16.7092,1,1,0.95000000,,0.95000000,0.95000000,16.7092,17.5886,THIN_EXPOSURE,0.0000,-1.0026,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1.0026,-1.3367,-2.0051,-2.8406,-2.8406,6.000000,8.000000,12.000000,17.000000,17.000000,94.000000,92.000000,88.000000,83.000000,83.000000,5.0,-10.0255,-7.9491,-6.6837,-8.7601,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-15.7066,16.5333,-16.7092,-15.7066,-1.0026,-0.95000000,-0.89300000,-1.0026,-15.7066,-0.89300000,-1.0026,-1.3367,-2.0051,-2.8406,-2.8406,-15.7066,-0.89300000,-10.0255,-7.9491,-6.6837,-8.7601,-0.38000000,-0.49805596,-0.05700000,17.5886,17.5886,-16.7092,-16.7092,-16.7092,17.5886,1.0000,,17.5886,17.5886,17.5886,17.5886,17.5886,17.5886,17.5886,17.5886,16.7092,1.0,1.0,1.0,1,1,1,1,0E-8,-0.95000000,,0E-8,0.000000,1.000000,0.000000,,2026-03-31,2026-03-31,1,1,1,1,1.000000,,,0.000000,1,0.3081081081081081,0.9945945945945946,0.9945945945945946,0.005405405405405406,0.005405405405405406,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,58,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143784281,2026-05-23 11:37:49,mem015,1,175,2,10,1,3220.98,17.46,-3203.52,-2760.72,-35.55,1.598933,100.000000,98.401067,-0.013748,-0.500000,-0.486252,-15.5000,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,3238.4411,2778.1788,28.0071,177,177,-0.00864833,,-0.00864833,-0.01636920,-28.0071,3238.4411,OK,25.0036,1.6804,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1.6804,2.8007,2.8007,2.8007,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,10.0826,8.815,-7.0791,-5.8115,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,26.3267,2611.4880,3.0035,1.3231,-23.3232,0.00092745,0.00040855,1.6804,1.3231,0.00040855,1.6804,2.8007,2.8007,2.8007,0.0000,1.3231,0.00040855,10.0826,8.815,-7.0791,-5.8115,-0.00218595,-0.00179453,-0.00720198,18.2963,15.6959,0.1582,2.5461,0.3112,294.4037,16.0909,,18.2963,8.7291,17.4581,26.1872,34.9162,34.9162,50.0174,17.4581,0.0,2.0,2.864998,1.048011,30,45,11,2,0E-8,0.00864833,,0.00900000,0.900000,0.857875,0.000000,,2026-03-23,2026-05-26,11,90,53,65,0.169231,,,0.000000,1,0.31351351351351353,0.6378378378378379,0.6378378378378379,0.12432432432432433,0.12432432432432433,0.03067484662576687,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13995649,E 常规,59,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143784967,2026-05-23 11:38:17,mem015,1,74,7,10,1,820.26,96.02,-724.24,-706.52,-0.83,1.218201,11.111111,9.892910,-0.011660,-0.090909,-0.079250,-0.4000,★ 平台毛利下降 —— 处置后少赚（须并读 ΔStake 判其系收敛抑或流失）,916.2780,863.6427,10.5201,81,81,-0.01148138,,-0.01148138,-0.01996437,-10.5201,916.2780,OK,7.7728,0.6312,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.6312,1.0520,1.0520,1.0520,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,3.7872,3.3111,-1.0399,-0.5638,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,9.8889,811.8241,2.7473,2.1161,-7.1416,0.00299838,0.00230950,0.6312,2.1161,0.00230950,0.6312,1.0520,1.0520,1.0520,0.0000,2.1161,0.00230950,3.7872,3.3111,-1.0399,-0.5638,-0.00113492,-0.00061527,-0.00779412,11.3121,10.6623,0.1299,0.9564,0.2192,83.2980,7.3636,,11.3121,8.7291,8.7665,12.8753,17.5331,17.5886,34.2978,8.7291,0.0,2.006332,3.912347,1.290368,26,29,11,2,0E-8,0.01148138,,0.00900000,0.900000,0.942555,0.000000,,2026-03-23,2026-05-26,11,48,47,65,0.169231,,,0.000000,1,0.31891891891891894,0.6108108108108108,0.6108108108108108,0.08108108108108109,0.08108108108108109,0.012269938650306749,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.20688889,E 常规,60,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143784078,2026-05-21 00:03:05,mem015,1,2,0,1,0,17.59,0.00,-17.59,-8.79,-8.79,100.000000,,,-0.500000,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,17.5886,8.7943,8.7152,2,2,-0.49550000,,-0.49550000,-0.50000000,-8.7152,17.5886,THIN_EXPOSURE,0.0791,0.5229,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.5229,0.8715,0.8715,0.8715,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,3.1375,2.743,5.4985,5.893,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8.1922,8.2666,8.6360,8.1131,0.4438,0.49100000,0.46127000,0.5229,8.1131,0.46127000,0.5229,0.8715,0.8715,0.8715,0.0000,8.1131,0.46127000,3.1375,2.743,5.4985,5.893,0.31262000,0.33504633,0.02523000,8.7943,4.3972,4.3576,8.7152,4.3576,17.5886,2.0000,,8.7943,8.7943,8.7943,8.7943,8.7943,8.7943,8.7943,4.3972,-4.3576,1.0,1.0,1.0,2,2,1,1,0E-8,0.49550000,,0.00900000,0.900000,0.500000,0.000000,,2026-04-06,2026-04-06,1,2,2,1,1.000000,,,0.000000,1,0.32432432432432434,0.016216216216216217,0.016216216216216217,0.010810810810810811,0.010810810810810811,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.31663283,Z 证据不足 · 不动作,61,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
145008347,2026-05-23 11:40:05,mem015,1,1,0,1,0,8.79,0.00,-8.79,-8.79,-8.79,100.000000,,,-1.000000,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,8.7943,8.7943,8.7152,1,1,-0.99100000,,-0.99100000,-1.00000000,-8.7152,8.7943,THIN_EXPOSURE,0.0791,0.5229,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,0.5229,0.8715,0.8715,0.8715,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,3.1375,2.743,5.4985,5.893,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8.1922,8.2666,8.6360,8.1131,0.4438,0.98200000,0.92254000,0.5229,8.1131,0.92254000,0.5229,0.8715,0.8715,0.8715,0.0000,8.1131,0.92254000,3.1375,2.743,5.4985,5.893,0.62524000,0.67009266,0.05046000,8.7943,8.7943,8.7152,8.7152,8.7152,8.7943,1.0000,,8.7943,8.7943,8.7943,8.7943,8.7943,8.7943,8.7943,8.7943,-8.7152,1.0,1.0,1.0,1,1,1,1,0E-8,0.99100000,,0.00900000,0.900000,1.000000,0.000000,,2026-04-18,2026-04-18,1,1,1,1,1.000000,,,0.000000,1,0.32432432432432434,0.0,0.0,0.0,0.0,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,1.862,Z 证据不足 · 不动作,62,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
143792857,2026-05-23 11:39:18,mem015,1,7,0,3,0,95.37,0.00,-95.37,-95.37,-26.29,27.561819,,,-0.275618,,,,NO_EXPOSURE —— 处置后完全未下注（★ 禁写 ΔROI = 0）,95.3734,95.3734,25.4283,7,7,-0.26661819,,-0.26661819,-0.27561819,-25.4283,95.3734,THIN_EXPOSURE,0.8584,1.5257,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,1.5257,2.5428,2.5428,2.5428,0.0000,6.000000,10.000000,10.000000,10.000000,0.000000,94.000000,90.000000,90.000000,90.000000,100.000000,4.0,9.1542,8.0033,15.4157,16.5666,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,23.9026,89.6510,24.5699,23.0442,0.6673,0.25761819,0.24162109,1.5257,23.0442,0.24162109,1.5257,2.5428,2.5428,2.5428,0.0000,23.0442,0.24162109,9.1542,8.0033,15.4157,16.5666,0.16163564,0.17370278,0.00699709,13.6248,13.6248,3.6326,8.4761,4.2380,31.7911,2.3333,,13.6248,8.7735,16.7092,17.4581,17.4581,17.4581,17.4581,16.7092,-8.6876,1.044821,1.044821,0.815406,6,6,3,2,0E-8,0.26661819,,0.00900000,0.900000,1.000000,0.000000,,2026-03-24,2026-05-11,3,6,6,49,0.061225,,,0.000000,1,0.33513513513513515,0.08108108108108109,0.08108108108108109,0.021621621621621623,0.021621621621621623,,n_rounds>=30,186,164,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.70376985,Z 证据不足 · 不动作,63,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
