bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,first_opposite_dt,last_opposite_dt,n_opposite_days,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
49.228.187.120,153520079,153520469,829,829,1.0000000,2026-07-29,2026-07-29,1,24059.1914,21888.5664,-189.3063,2078,1176,0.00786836,0.00786836,,0.00786836,189.3063,24059.1914,OK,0.0000,-7.5723,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-7.5723,-7.5723,-7.5723,-11.6036,18.7851,4.000000,4.000000,4.000000,5.947064,2.759384,96.000000,96.000000,96.000000,94.052936,97.240616,5.0,-15.5353,-16.455,-173.7710,-172.8513,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-181.7340,21013.0238,-189.3063,-181.7340,-7.5723,-0.00786836,-0.00755362,-7.5723,-181.7340,-0.00755362,-7.5723,-7.5723,-7.5723,-11.6036,18.7851,-181.7340,-0.00755362,-15.5353,-16.455,-173.7710,-172.8513,-0.00722265,-0.00718442,-0.00031473,11.5781,18.6127,-0.1610,-31.5510,-2.3963,4009.8652,196.0000,11.5781,,10.2195,10.2195,10.2195,10.2195,20.439,40.8781,10.2195,0.0,2.0,4.0,1.132936,19,52,1,5,1.00000000,-0.00786836,-0.00786836,0E-8,0.000000,0.909780,0.000000,,2026-07-04,2026-07-29,6,79,37,26,0.230769,,0.964884,3.177586,4,0.12926577042399173,0.843329886246122,0.843329886246122,0.6039296794208894,0.6039296794208894,0.6039296794208894,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05429702,E 常规,251,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.228.187.120,153520469,153520484,57,57,1.0000000,2026-07-27,2026-07-27,1,24059.1914,21888.5664,-189.3063,2078,1176,0.00786836,0.00786836,,0.00786836,189.3063,24059.1914,OK,0.0000,-7.5723,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-7.5723,-7.5723,-7.5723,-11.6036,18.7851,4.000000,4.000000,4.000000,5.947064,2.759384,96.000000,96.000000,96.000000,94.052936,97.240616,5.0,-15.5353,-16.455,-173.7710,-172.8513,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-181.7340,21013.0238,-189.3063,-181.7340,-7.5723,-0.00786836,-0.00755362,-7.5723,-181.7340,-0.00755362,-7.5723,-7.5723,-7.5723,-11.6036,18.7851,-181.7340,-0.00755362,-15.5353,-16.455,-173.7710,-172.8513,-0.00722265,-0.00718442,-0.00031473,11.5781,18.6127,-0.1610,-31.5510,-2.3963,4009.8652,196.0000,11.5781,,10.2195,10.2195,10.2195,10.2195,20.439,40.8781,10.2195,0.0,2.0,4.0,1.132936,19,52,1,5,1.00000000,-0.00786836,-0.00786836,0E-8,0.000000,0.909780,0.000000,,2026-07-04,2026-07-29,6,79,37,26,0.230769,,0.964884,3.177586,4,0.12926577042399173,0.843329886246122,0.843329886246122,0.6039296794208894,0.6039296794208894,0.6039296794208894,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05429702,E 常规,252,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.229.224.125,78791553,78795288,38,0,0E-7,,,0,5436.5076,4926.9578,-148.0539,306,102,0.02723326,0.02723326,,0.02268973,148.0539,5436.5076,OK,24.7010,-9.3563,4.7778,95.2222,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,4.777778,4.777778,4.777778,5.098039,5.098039,95.222222,95.222222,95.222222,94.901961,94.901961,5.0,-40.7449,-36.5649,-132.0099,-136.1899,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-138.6976,4701.8067,-172.7548,-163.3986,-34.0572,-0.03177680,-0.03005580,-9.3563,-163.3986,-0.03005580,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,-163.3986,-0.03005580,-40.7449,-36.5649,-132.0099,-136.1899,-0.02428212,-0.025051,-0.00626454,17.7664,48.3035,-1.4515,-24.6756,-3.7013,906.0846,17.0000,17.7664,,4.1543,6.6027,11.0045,24.8842,88.4771,230.4893,6.6027,-2.1006,13.400157,34.908377,2.690775,16,30,1,12,1.00000000,-0.02723326,-0.02723326,0.00501343,0.670588,0.906273,0.000000,,2026-03-29,2026-06-23,6,40,24,87,0.068966,,,0.000000,2,0.13029989658738367,0.8934850051706308,0.8934850051706308,0.2311271975180972,0.2311271975180972,0.2311271975180972,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.18436547,E 常规,253,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.229.224.125,78791553,78795291,37,0,0E-7,,,0,5436.5076,4926.9578,-148.0539,306,102,0.02723326,0.02723326,,0.02268973,148.0539,5436.5076,OK,24.7010,-9.3563,4.7778,95.2222,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,4.777778,4.777778,4.777778,5.098039,5.098039,95.222222,95.222222,95.222222,94.901961,94.901961,5.0,-40.7449,-36.5649,-132.0099,-136.1899,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-138.6976,4701.8067,-172.7548,-163.3986,-34.0572,-0.03177680,-0.03005580,-9.3563,-163.3986,-0.03005580,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,-163.3986,-0.03005580,-40.7449,-36.5649,-132.0099,-136.1899,-0.02428212,-0.025051,-0.00626454,17.7664,48.3035,-1.4515,-24.6756,-3.7013,906.0846,17.0000,17.7664,,4.1543,6.6027,11.0045,24.8842,88.4771,230.4893,6.6027,-2.1006,13.400157,34.908377,2.690775,16,30,1,12,1.00000000,-0.02723326,-0.02723326,0.00501343,0.670588,0.906273,0.000000,,2026-03-29,2026-06-23,6,40,24,87,0.068966,,,0.000000,2,0.13029989658738367,0.8934850051706308,0.8934850051706308,0.2311271975180972,0.2311271975180972,0.2311271975180972,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.18436547,E 常规,254,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.229.224.125,78795288,78795291,37,0,0E-7,,,0,5436.5076,4926.9578,-148.0539,306,102,0.02723326,0.02723326,,0.02268973,148.0539,5436.5076,OK,24.7010,-9.3563,4.7778,95.2222,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,4.777778,4.777778,4.777778,5.098039,5.098039,95.222222,95.222222,95.222222,94.901961,94.901961,5.0,-40.7449,-36.5649,-132.0099,-136.1899,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-138.6976,4701.8067,-172.7548,-163.3986,-34.0572,-0.03177680,-0.03005580,-9.3563,-163.3986,-0.03005580,-9.3563,-9.3563,-9.3563,-6.3381,-6.3381,-163.3986,-0.03005580,-40.7449,-36.5649,-132.0099,-136.1899,-0.02428212,-0.025051,-0.00626454,17.7664,48.3035,-1.4515,-24.6756,-3.7013,906.0846,17.0000,17.7664,,4.1543,6.6027,11.0045,24.8842,88.4771,230.4893,6.6027,-2.1006,13.400157,34.908377,2.690775,16,30,1,12,1.00000000,-0.02723326,-0.02723326,0.00501343,0.670588,0.906273,0.000000,,2026-03-29,2026-06-23,6,40,24,87,0.068966,,,0.000000,2,0.13029989658738367,0.8934850051706308,0.8934850051706308,0.2311271975180972,0.2311271975180972,0.2311271975180972,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.18436547,E 常规,255,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
115.164.119.35,143638769,149769526,33,32,0.9696970,2026-05-09,2026-05-09,1,35875.9218,30534.0173,-126.2512,112,48,0.00351911,0.00351911,,0.00351911,126.2512,35875.9218,OK,0.0000,29.4030,3.6339,96.3661,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,29.4030,29.4030,29.4030,198.6831,198.6831,3.633929,3.633929,3.633929,3.473214,3.473214,96.366071,96.366071,96.366071,96.526786,96.526786,5.0,485.5753,422.737,-611.8265,-548.9882,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-155.6542,29457.1872,-126.2512,-155.6542,29.4030,-0.00351911,-0.00433868,29.4030,-155.6542,-0.00433868,29.4030,29.4030,29.4030,198.6831,198.6831,-155.6542,-0.00433868,485.5753,422.737,-611.8265,-548.9882,-0.01705396,-0.01530241,0.00081958,320.3207,636.1254,-2.6302,-63.1256,-42.0837,17937.9609,24.0000,320.3207,,2.1006,430.6632,516.7958,689.0612,689.0612,689.0612,198.1051,-0.2101,1.6,1.6,0.743785,3,5,1,6,1.00000000,-0.00351911,-0.00351911,0E-8,0.000000,0.851101,0.669643,,2026-05-09,2026-05-11,2,3,3,3,0.666667,,,0.000000,4,0.13185108583247157,0.8236814891416753,0.8236814891416753,0.6644260599793175,0.6644260599793175,0.6644260599793175,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.26875655,E 常规,256,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
27.74.57.27,147680839,147681624,61,57,0.9344262,2026-03-23,2026-03-24,2,53179.5560,50638.5444,-139.5582,267,187,0.00262428,0.00262428,,0.00262428,139.5582,53179.5560,OK,0.0000,15.3567,3.4195,96.5805,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,15.3567,15.3567,34.9001,13.9611,13.9611,3.419476,3.419476,3.838951,4.419476,4.419476,96.580524,96.580524,96.161049,95.580524,95.580524,5.0,93.5356,77.4253,-233.0937,-216.9834,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-154.9148,48949.8644,-139.5582,-154.9148,15.3567,-0.00262428,-0.00291305,15.3567,-154.9148,-0.00291305,15.3567,15.3567,34.9001,13.9611,13.9611,-154.9148,-0.00291305,93.5356,77.4253,-233.0937,-216.9834,-0.00438315,-0.0040802,0.00028877,199.1744,270.7944,-0.7463,-34.8895,-3.7718,13294.8890,46.7500,199.1744,,37.5227,263.3173,263.3173,263.3173,279.1163,1025.3655,263.3173,0.0,1.06,3.894031,0.756405,11,29,1,3,1.00000000,-0.00262428,-0.00262428,0E-8,0.000000,0.952218,0.000000,,2026-03-23,2026-03-26,4,37,22,4,1.000000,,,0.000000,4,0.13236814891416754,0.8190279214064116,0.8190279214064116,0.7140641158221303,0.7140641158221303,0.7140641158221303,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13616293,E 常规,257,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.57.180,144492584,147470150,39,39,1.0000000,2026-05-07,2026-05-07,1,44187.8496,39520.2638,-151.8882,867,753,0.00343733,0.00343733,,0.00343733,151.8882,44187.8496,OK,0.0000,-0.5880,3.9735,96.0265,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-0.5880,10.6423,4.2576,-7.5830,-13.1726,3.973472,4.188005,4.374856,4.652826,4.683968,96.026528,95.811995,95.625144,95.347174,95.316032,5.0,-6.4438,-8.2931,-145.4445,-143.5951,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-151.3002,37958.9914,-151.8882,-151.3002,-0.5880,-0.00343733,-0.00342402,-0.5880,-151.3002,-0.00342402,-0.5880,10.6423,4.2576,-7.5830,-13.1726,-151.3002,-0.00342402,-6.4438,-8.2931,-145.4445,-143.5951,-0.00329150,-0.00324965,-0.00001331,50.9664,52.4838,-0.2017,-4.3397,-0.9376,1262.5100,21.5143,50.9664,,18.4322,51.8914,51.8914,90.81,130.8798,261.7596,51.8914,0.0,2.522184,5.044368,0.982173,25,84,1,8,1.00000000,-0.00343733,-0.00343733,0E-8,0.000000,0.894369,0.002307,,2026-03-26,2026-08-05,35,162,116,133,0.263158,,0.877808,0.313865,4,0.1328852119958635,0.8231644260599793,0.8231644260599793,0.6995863495346433,0.6995863495346433,0.6995863495346433,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06785505,E 常规,258,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.116.95.132,149915825,149915869,44,44,1.0000000,2026-05-12,2026-05-12,1,759.4313,697.1615,-156.0635,92,48,0.20550051,0.20550051,,0.20550051,156.0635,759.4313,OK,0.0000,-6.2386,3.0109,96.9891,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-6.2386,-6.2386,-6.2386,-9.3560,-9.3560,3.010870,3.010870,3.010870,4.021739,4.021739,96.989130,96.989130,96.989130,95.978261,95.978261,5.0,-37.4280,-34.0373,-118.6355,-122.0262,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-149.8249,674.6899,-156.0635,-149.8249,-6.2386,-0.20550051,-0.19728562,-6.2386,-149.8249,-0.19728562,-6.2386,-6.2386,-6.2386,-9.3560,-9.3560,-149.8249,-0.19728562,-37.4280,-34.0373,-118.6355,-122.0262,-0.15621626,-0.16068101,-0.00821490,8.2547,14.5242,-3.2513,-78.0318,-17.3404,379.7156,24.0000,8.2547,,5.1891,5.1891,10.3783,10.3783,10.3783,96.8297,5.1891,0.0,2.0,18.66005,1.590761,7,8,1,2,1.00000000,-0.20550051,-0.20550051,0E-8,0.000000,0.918005,0.000000,,2026-05-05,2026-05-12,2,9,8,8,0.250000,,,0.000000,1,0.13340227507755947,0.9927611168562565,0.9927611168562565,0.01964839710444674,0.01964839710444674,0.01964839710444674,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.26875655,E 常规,259,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.186.123.191,135210831,135331469,114,113,0.9912281,2026-04-28,2026-06-10,4,57852.5961,50962.2006,-136.7291,788,490,0.00236340,0.00236340,,0.00236340,136.7291,57852.5961,OK,0.0000,-5.4692,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,4.000000,4.000000,4.015228,4.015228,4.015228,96.000000,96.000000,95.984772,95.984772,95.984772,5.0,-26.8573,-24.8333,-109.8718,-111.8958,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-131.2600,48923.7126,-136.7291,-131.2600,-5.4692,-0.00236340,-0.00226887,-5.4692,-131.2600,-0.00226887,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,-131.2600,-0.00226887,-26.8573,-24.8333,-109.8718,-111.8958,-0.00189917,-0.00193415,-0.00009454,73.4170,104.0045,-0.2790,-8.0429,-1.2208,3403.0939,28.8235,73.4170,,40.6502,68.9635,102.5893,136.7857,137.927,164.1988,68.9635,0.0,2.0,2.380952,1.064578,24,68,1,3,1.00000000,-0.00236340,-0.00236340,0E-8,0.000000,0.880897,0.944162,,2026-04-01,2026-06-22,17,112,81,83,0.204819,,,0.000000,4,0.13391933815925544,0.8159255429162358,0.8159255429162358,0.733195449844881,0.733195449844881,0.733195449844881,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08411659,E 常规,260,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.186.123.191,135210831,136295881,64,63,0.9843750,2026-04-01,2026-06-08,7,57852.5961,50962.2006,-136.7291,788,490,0.00236340,0.00236340,,0.00236340,136.7291,57852.5961,OK,0.0000,-5.4692,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,4.000000,4.000000,4.015228,4.015228,4.015228,96.000000,96.000000,95.984772,95.984772,95.984772,5.0,-26.8573,-24.8333,-109.8718,-111.8958,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-131.2600,48923.7126,-136.7291,-131.2600,-5.4692,-0.00236340,-0.00226887,-5.4692,-131.2600,-0.00226887,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,-131.2600,-0.00226887,-26.8573,-24.8333,-109.8718,-111.8958,-0.00189917,-0.00193415,-0.00009454,73.4170,104.0045,-0.2790,-8.0429,-1.2208,3403.0939,28.8235,73.4170,,40.6502,68.9635,102.5893,136.7857,137.927,164.1988,68.9635,0.0,2.0,2.380952,1.064578,24,68,1,3,1.00000000,-0.00236340,-0.00236340,0E-8,0.000000,0.880897,0.944162,,2026-04-01,2026-06-22,17,112,81,83,0.204819,,,0.000000,4,0.13391933815925544,0.8159255429162358,0.8159255429162358,0.733195449844881,0.733195449844881,0.733195449844881,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08411659,E 常规,261,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.186.123.191,136201768,136295881,84,84,1.0000000,2026-04-29,2026-06-04,2,57852.5961,50962.2006,-136.7291,788,490,0.00236340,0.00236340,,0.00236340,136.7291,57852.5961,OK,0.0000,-5.4692,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,4.000000,4.000000,4.015228,4.015228,4.015228,96.000000,96.000000,95.984772,95.984772,95.984772,5.0,-26.8573,-24.8333,-109.8718,-111.8958,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-131.2600,48923.7126,-136.7291,-131.2600,-5.4692,-0.00236340,-0.00226887,-5.4692,-131.2600,-0.00226887,-5.4692,-5.4692,-5.3063,-5.3063,-5.3063,-131.2600,-0.00226887,-26.8573,-24.8333,-109.8718,-111.8958,-0.00189917,-0.00193415,-0.00009454,73.4170,104.0045,-0.2790,-8.0429,-1.2208,3403.0939,28.8235,73.4170,,40.6502,68.9635,102.5893,136.7857,137.927,164.1988,68.9635,0.0,2.0,2.380952,1.064578,24,68,1,3,1.00000000,-0.00236340,-0.00236340,0E-8,0.000000,0.880897,0.944162,,2026-04-01,2026-06-22,17,112,81,83,0.204819,,,0.000000,4,0.13391933815925544,0.8159255429162358,0.8159255429162358,0.733195449844881,0.733195449844881,0.733195449844881,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08411659,E 常规,262,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
118.70.84.226,143378297,150368343,37,37,1.0000000,2026-06-02,2026-06-02,1,51471.2784,45605.1264,-134.2741,1020,947,0.00260872,0.00261138,0E-8,0.00260872,134.2741,51471.2784,OK,0.0000,-5.8357,3.9990,96.0010,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.8357,-5.8357,-5.8357,6.7963,6.7963,3.999020,3.999020,3.999020,0.543137,0.543137,96.000980,96.000980,96.000980,99.456863,99.456863,5.0,-3.9145,-4.9319,-130.3596,-129.3422,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-128.4384,43781.3861,-134.2741,-128.4384,-5.8357,-0.00260872,-0.00249534,-5.8357,-128.4384,-0.00249534,-5.8357,-5.8357,-5.8357,6.7963,6.7963,-128.4384,-0.00249534,-3.9145,-4.9319,-130.3596,-129.3422,-0.00253267,-0.0025129,-0.00011338,50.4620,48.1575,-0.1418,-22.3790,-0.6455,8578.5464,157.8333,50.4602,52.3519,26.176,52.3519,52.3519,78.5279,115.7199,128.5777,52.3519,0.0,2.210424,2.456026,0.963901,29,94,1,2,0.99898289,-0.00260872,-0.00261138,0E-8,0.000000,0.886031,0.000000,0.00261138,2026-04-08,2026-07-11,6,208,105,95,0.063158,0.963865,0.920930,0.003010,4,0.13547052740434332,0.8174767321613237,0.8174767321613237,0.7114788004136504,0.7114788004136504,0.7114788004136504,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06050687,E 常规,263,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
118.70.84.226,143378297,150893819,36,36,1.0000000,2026-06-02,2026-06-02,1,51471.2784,45605.1264,-134.2741,1020,947,0.00260872,0.00261138,0E-8,0.00260872,134.2741,51471.2784,OK,0.0000,-5.8357,3.9990,96.0010,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.8357,-5.8357,-5.8357,6.7963,6.7963,3.999020,3.999020,3.999020,0.543137,0.543137,96.000980,96.000980,96.000980,99.456863,99.456863,5.0,-3.9145,-4.9319,-130.3596,-129.3422,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-128.4384,43781.3861,-134.2741,-128.4384,-5.8357,-0.00260872,-0.00249534,-5.8357,-128.4384,-0.00249534,-5.8357,-5.8357,-5.8357,6.7963,6.7963,-128.4384,-0.00249534,-3.9145,-4.9319,-130.3596,-129.3422,-0.00253267,-0.0025129,-0.00011338,50.4620,48.1575,-0.1418,-22.3790,-0.6455,8578.5464,157.8333,50.4602,52.3519,26.176,52.3519,52.3519,78.5279,115.7199,128.5777,52.3519,0.0,2.210424,2.456026,0.963901,29,94,1,2,0.99898289,-0.00260872,-0.00261138,0E-8,0.000000,0.886031,0.000000,0.00261138,2026-04-08,2026-07-11,6,208,105,95,0.063158,0.963865,0.920930,0.003010,4,0.13547052740434332,0.8174767321613237,0.8174767321613237,0.7114788004136504,0.7114788004136504,0.7114788004136504,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06050687,E 常规,264,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
118.70.84.226,150368343,150893819,36,0,0E-7,,,0,51471.2784,45605.1264,-134.2741,1020,947,0.00260872,0.00261138,0E-8,0.00260872,134.2741,51471.2784,OK,0.0000,-5.8357,3.9990,96.0010,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.8357,-5.8357,-5.8357,6.7963,6.7963,3.999020,3.999020,3.999020,0.543137,0.543137,96.000980,96.000980,96.000980,99.456863,99.456863,5.0,-3.9145,-4.9319,-130.3596,-129.3422,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-128.4384,43781.3861,-134.2741,-128.4384,-5.8357,-0.00260872,-0.00249534,-5.8357,-128.4384,-0.00249534,-5.8357,-5.8357,-5.8357,6.7963,6.7963,-128.4384,-0.00249534,-3.9145,-4.9319,-130.3596,-129.3422,-0.00253267,-0.0025129,-0.00011338,50.4620,48.1575,-0.1418,-22.3790,-0.6455,8578.5464,157.8333,50.4602,52.3519,26.176,52.3519,52.3519,78.5279,115.7199,128.5777,52.3519,0.0,2.210424,2.456026,0.963901,29,94,1,2,0.99898289,-0.00260872,-0.00261138,0E-8,0.000000,0.886031,0.000000,0.00261138,2026-04-08,2026-07-11,6,208,105,95,0.063158,0.963865,0.920930,0.003010,4,0.13547052740434332,0.8174767321613237,0.8174767321613237,0.7114788004136504,0.7114788004136504,0.7114788004136504,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06050687,E 常规,265,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
125.24.38.49,146185351,151461829,187,0,0E-7,,,0,13447.8600,11773.2903,-130.2784,808,619,0.00968767,0.01347299,-0.55000000,0.00968767,130.2784,13447.8600,OK,0.0000,-5.2111,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-5.2111,-5.2111,-5.2111,-4.1820,-4.1820,4.000000,4.000000,4.000000,4.477723,4.477723,96.000000,96.000000,96.000000,95.522277,95.522277,5.0,-23.9975,-22.3139,-106.2809,-107.9645,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-125.0672,11302.3587,-130.2784,-125.0672,-5.2111,-0.00968767,-0.00930016,-5.2111,-125.0672,-0.00930016,-5.2111,-5.2111,-5.2111,-4.1820,-4.1820,-125.0672,-0.00930016,-23.9975,-22.3139,-106.2809,-107.9645,-0.00790318,-0.00802837,-0.00038751,16.6434,19.0199,-0.2105,-65.1392,-0.8142,6723.9300,309.5000,16.7597,8.2128,4.0878,8.1756,20.439,33.2543,55.1854,102.1952,8.1756,0.0,6.75,12.5,2.035736,29,77,1,2,0.99328216,-0.00968767,-0.01347299,0E-8,0.000000,0.875477,0.000000,0.56347299,2026-07-25,2026-07-26,2,160,54,2,1.000000,2.040693,1.000000,3.333333,3,0.13702171664943122,0.8634953464322648,0.8634953464322648,0.4725956566701138,0.4725956566701138,0.4725956566701138,n_rounds>=30,1935,1935,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0748401,E 常规,266,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
