player_id,总流水,总局数,活跃天数,流水分位,度中心性,中介中心性,度中心性分位,分级
129829394,12269,122,36.5465393518519,0.516288763413841,0,0,0.253140982055754,长期客户
129829410,1416,49,0.00520833333333333,0.0613119697283235,0,0,0.253140982055754,试水型
129832133,13957,21,0.00305555555555556,0.54290951015461,1,0,0.59417033730452,一般客户
129839561,30000,3,0.00277777777777778,0.688325893517013,0,0,0.253140982055754,一般客户
129842949,1275,25,8.03612268518519,0.0379282821414846,2,0,0.725781180713631,一般客户
129844556,9871,247,55.6247453703704,0.466210423626098,0,0,0.253140982055754,长期客户
129845407,563441,24,45.4909375,0.923463505483785,0,0,0.253140982055754,长期客户
129850066,37220,22,4.68269675925926,0.720873858160641,0,0,0.253140982055754,一般客户
129859946,351488,86,41.9778240740741,0.904425458952907,4,0,0.84703047861176,长期客户
129861860,54667,14,0.00939814814814815,0.770331392083247,0,0,0.253140982055754,一般客户
129862228,3900,24,0.0385069444444444,0.262970408253762,1,0,0.59417033730452,试水型
129863226,78900,241,61.0161111111111,0.807343246519053,12,0,0.974827800277884,L3-高危群
129863835,6460,44,0.0209722222222222,0.377198687439028,0,0,0.253140982055754,一般客户
129865072,29409,344,62.6231597222222,0.684128063381323,15,0,0.98578058946995,L3-高危群
129865358,97040,92,0.0537731481481482,0.826263044313714,0,0,0.253140982055754,一般客户
129867927,55000,18,63.5080555555556,0.771040884500547,1,0,0.59417033730452,长期客户
129868428,8820,156,14.5966203703704,0.442649362934934,2,0,0.725781180713631,一般客户
129870731,35910,83,56.3295833333333,0.715996097791705,1,0,0.59417033730452,长期客户
129873755,1650,26,0.00974537037037037,0.0928843822981642,0,0,0.253140982055754,试水型
129877024,21820,95,45.1057060185185,0.633192420256009,1,0,0.59417033730452,长期客户
129879809,32000,25,15.0044097222222,0.699189996156916,0,0,0.253140982055754,一般客户
129884729,12546,161,9.86612268518519,0.520870901942236,1,0,0.59417033730452,一般客户
129885060,2345108,18,8.04329861111111,0.962012593490407,0,0,0.253140982055754,一般客户
129890114,6906,244,36.8902083333333,0.390989446300293,2,0,0.725781180713631,长期客户
129900188,10086,176,55.0339699074074,0.475744227983563,3,0,0.798311999290508,长期客户
129908942,2529,87,55.4011111111111,0.171815413722766,0,0,0.253140982055754,长期客户
129908965,6377,79,8.27697916666667,0.374597215242262,0,0,0.253140982055754,一般客户
129908996,8640,21,0.0114236111111111,0.438259378602891,0,0,0.253140982055754,一般客户
129911281,3951,118,58.6888425925926,0.265941407751205,3,0,0.798311999290508,长期客户
129919132,14048,176,46.6076736111111,0.544358057173264,7,0,0.92840039022083,长期客户
129921021,7564,114,26.6696064814815,0.411121293641174,4,0,0.84703047861176,一般客户
129922695,18976,5,0.00497685185185185,0.604265823159015,0,0,0.253140982055754,一般客户
129923020,946710,105,46.2633333333333,0.940550447867088,1,0,0.59417033730452,长期客户
129926887,2570761,93,13.2604513888889,0.963490702693115,1,0,0.59417033730452,一般客户
129929920,5121,64,54.8645949074074,0.324385845626275,6,0,0.907751204659,长期客户
129940222,8846,181,56.8287615740741,0.443255387708044,7,2e-04,0.92840039022083,长期客户
129940518,9870,22,0.0248726851851852,0.466151299257989,0,0,0.253140982055754,一般客户
129941063,68000,3,0.00148148148148148,0.79313861708103,0,0,0.253140982055754,一般客户
129947357,6900,36,0.124768518518519,0.390812073195968,0,0,0.253140982055754,一般客户
129952057,1645,26,0.0741782407407407,0.0921748898808644,0,0,0.253140982055754,试水型
129954236,1500,44,0.00590277777777778,0.0733289975463387,0,0,0.253140982055754,试水型
129956889,24288,30,18.363287037037,0.651580098737695,2,0,0.725781180713631,一般客户
129958345,1330,22,0.901122685185185,0.0476542406953026,0,0,0.253140982055754,试水型
129959190,1280,25,0.0124421296296296,0.0390220829514885,3,0,0.798311999290508,试水型
129962448,6420,196,54.8993981481482,0.375705797144293,0,0,0.253140982055754,长期客户
129964619,85859,259,20.4799768518519,0.81585715552665,0,0,0.253140982055754,一般客户
129965702,17035,515,50.1172337962963,0.584562627486919,5,0,0.881263487746475,长期客户
129969595,233348,35,8.00094907407407,0.884293611612026,0,0,0.253140982055754,一般客户
129976676,95070,22,0.096412037037037,0.824725810742898,0,0,0.253140982055754,一般客户
129976687,1140,24,0.0111342592592593,0.0167174150826263,0,0,0.253140982055754,试水型
129977515,17600,21,0.0364930555555556,0.590608094125994,0,0,0.253140982055754,一般客户
129981569,2950,20,7.22459490740741,0.204200786354096,0,0,0.253140982055754,一般客户
129982182,3530,46,0.0126736111111111,0.24187778993112,0,0,0.253140982055754,试水型
129982274,894869,452,21.0115740740741,0.938421970615189,0,0,0.253140982055754,一般客户
129987583,11980,87,32.485162037037,0.510952789192066,1,0,0.59417033730452,长期客户
