window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,stake_xagg,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,net_margin,net_margin_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
W1,103.199.33.178,62,10,3,7,7,1402,1189,137260.7790304445,9215.6799454022,9210.3894566500,0.02428625151515007,1.0,137260.7790,127863.2226,-9215.6799,1402,1189,0.06713994,-0.28193429,0.06924511,0.06710139,9215.6799,137260.7790,OK,5.2905,610880.9294,-620101.8998,-4.51769183,97.9036,107.5385,-7.7508,-184.3136,-22.9817,2745.2156,23.7800,41.1411,98.7250,13.088,26.176,96.851,257.1553,392.6393,848.0984,25.7155,-2.7232,15.0,32.399903,3.740209,29,138,1,11,0.00599459,-0.06713994,0.28193429,0.00004138,0.017332,0.931535,0.006419,-0.35117940,2026-03-24,2026-08-04,50,401,273,134,0.373134,0.416724,0.420220,0.019982,5,0.9073796050352234,0.8629171959810602,0.895022519921469,A 平台净亏首位 · 立即处置,803,1
W1,171.233.224.129,12,7,2,1,1,1754,1752,147255.1034437682,-558.4530174650,-558.4530174650,0.11678300052881241,1.0,147255.1034,128560.1269,558.4530,1754,1752,-0.00379242,,-0.00379242,-0.00379242,-558.4530,147255.1034,OK,0.0000,620434.0175,-619875.5645,-4.20953536,83.9539,73.3791,0.3188,37.2302,1.3202,9817.0069,116.8000,,83.9539,10.1188,25.7155,51.8914,129.7286,259.4572,1297.2861,12.8578,0.0,10.089513,50.447567,3.264715,22,129,1,4,0E-8,0.00379242,,0E-8,0.000000,0.873044,0.015393,,2026-05-25,2026-06-08,15,423,172,15,1.000000,,,0.000000,5,0.9072641182584594,0.5796281325788197,0.9033375678484814,A 平台净亏首位 · 立即处置,804,1
W1,42.113.201.109,24,7,1,3,3,626,464,158884.4145928209,7288.4781359035,7288.4781359035,0.013981949537992477,0.23577439785003662,158884.4146,132910.4057,-7288.4781,626,464,0.04587283,-0.09762287,0.05308060,0.04587283,7288.4781,158884.4146,OK,0.0000,610467.6512,-617756.1294,-3.88808513,253.8090,286.4448,-15.7079,-364.4239,-77.5370,7944.2207,23.2000,58.4542,305.0108,10.5327,26.3317,130.8798,263.3173,2617.5955,3926.3933,23.6986,-2.6332,99.408419,149.112634,9.638903,24,68,1,8,0.04782749,-0.04587283,0.09762287,0E-8,0.000000,0.836523,0.055911,-0.15070347,2026-03-26,2026-07-28,20,94,75,125,0.160000,0.191646,0.230308,0.159425,5,0.9071486314816953,0.8079454902413674,0.9107287215613812,A 平台净亏首位 · 立即处置,805,1
W1,117.20.154.48,29,15,2,10,10,1407,1212,183455.5405633049,8755.9759745453,8693.3989972204,0.03984060138463974,0.3329032361507416,183459.1116,166245.8008,-8754.5055,1410,1212,0.04771911,0.07496125,0.04627877,0.04737802,8754.5055,183459.1116,OK,62.5770,608389.5237,-617206.6063,-3.36427338,130.1128,137.1665,-7.2232,-165.1793,-18.0878,3461.4927,22.8679,39.7100,147.9171,11.9291,34.0541,97.0543,319.0742,595.9476,1481.3574,26.2467,-0.9281,17.500001,43.500061,3.820764,29,154,1,8,0.05021677,-0.04771911,-0.07496125,0.00037641,0.161702,0.906174,0.224823,0.02868248,2026-03-23,2026-07-30,53,484,364,130,0.407692,0.268461,0.305197,0.167389,5,0.9070331447049312,0.8141817761866267,0.9237787273357201,A 平台净亏首位 · 立即处置,806,1
W1,223.24.199.176,10,5,2,2,2,998,918,147025.0989218665,984.6972764188,984.6972764188,0.022119849920272827,0.3155488073825836,147025.0989,129459.6014,-984.6973,998,918,0.00669748,0.03373831,0.00174858,0.00669748,984.6973,147025.0989,OK,0.0000,616047.5701,-617032.2673,-4.19678185,147.3197,141.0235,-1.0727,-98.4697,-6.8382,14702.5099,91.8000,90.9807,166.1496,20.439,210.062,210.062,210.062,210.062,306.5854,196.723,0.0,1.0,1.4595,0.701316,28,75,1,7,0.15470261,-0.00669748,-0.03373831,0E-8,0.000000,0.880527,0.002004,0.03198972,2026-04-02,2026-07-21,10,144,72,111,0.090090,0.547583,0.617573,0.515675,5,0.9069176579281673,0.6362166531932094,0.9031065942949532,A 平台净亏首位 · 立即处置,807,1
W1,122.0.22.130,14,5,3,2,2,424,374,145610.6609224599,-205.0080558693,-506.7352324643,0.01987515017390251,0.23235291242599487,145610.6609,129600.0892,205.0081,424,357,-0.00140792,-0.05177727,-0.00056459,-0.00348007,-205.0081,145610.6609,OK,301.7272,616662.3978,-616759.1169,-4.23567281,343.4214,363.0255,0.5743,9.7623,1.6142,6933.8410,17.0000,38.0603,396.7115,17.2265,72.7001,210.8237,1291.2976,1702.7073,3524.8501,62.3144,-1.874,23.420982,48.484817,4.72381,24,91,1,8,0.01646720,0.00140792,0.05177727,0.00232814,0.043396,0.890045,0.436321,-0.05121268,2026-03-21,2026-07-20,21,127,108,122,0.172131,0.095940,0.110827,0.054891,5,0.9068021711514032,0.5932555722369789,0.9017207529737845,A 平台净亏首位 · 立即处置,808,1
W1,171.236.48.10,13,7,2,4,4,4175,4170,142477.7619422584,-1990.4287819964,-1990.4287819964,0.08946529775857925,0.45599985122680664,142477.7619,129528.2334,1990.4288,4175,4170,-0.01397010,,-0.01397010,-0.01397010,-1990.4288,142477.7619,OK,0.0000,618680.6797,-616690.2510,-4.32832635,34.1264,31.0619,0.4773,66.3476,2.7229,4749.2587,139.0000,,34.1264,25.7155,25.9457,38.9186,51.8914,64.8643,102.8621,25.9457,0.0,2.5,3.964513,1.3153,29,149,1,5,0E-8,0.01397010,,0E-8,0.000000,0.909112,0.043832,,2026-03-27,2026-06-25,30,731,397,91,0.329670,,,0.000000,5,0.9066866843746391,0.5106825268506756,0.8994110174385033,A 平台净亏首位 · 立即处置,809,1
W1,104.28.166.114,153,21,3,7,7,2577,2291,147187.6033477977,-10631.0805243687,-10631.8529381618,0.1807229071855545,1.0,147187.6033,132082.3763,10631.0805,2577,2291,-0.07222810,-0.02929268,-0.07968271,-0.07223335,-10631.0805,147187.6033,OK,0.7724,626848.0259,-616217.7178,-4.18661425,57.1159,57.6527,4.6404,120.8077,16.2307,1672.5864,26.0341,61.8599,56.3654,4.9625,19.7329,64.5444,131.9288,257.1553,410.3967,12.8578,-1.2858,13.03182,20.79761,2.894452,30,150,1,8,0.14793820,0.07222810,0.02929268,0.00000585,0.000621,0.897374,0.088475,0.05039003,2026-03-22,2026-08-05,88,655,450,137,0.642336,1.097480,1.083059,0.493127,5,0.9065711975978751,0.22543018824344613,0.9032220810717173,A 平台净亏首位 · 立即处置,810,1
W1,49.48.233.162,73,21,2,13,13,3342,2553,140918.0406520149,899.0870235494,431.7013092754,0.016650399193167686,0.3413325548171997,145912.2639,131755.7408,-428.6532,3409,2553,0.00293775,0.03310118,-0.00273175,-0.00026545,428.6532,145912.2639,OK,467.3857,615305.1601,-616201.1990,-4.22309395,42.8021,51.6082,-0.1679,-5.8720,-0.6012,1998.7981,34.9726,30.4569,46.3319,4.0878,10.5412,62.3144,105.031,176.4521,311.5718,10.5031,-2.0439,16.739301,29.557568,4.060461,29,161,1,9,0.15822038,-0.00293775,-0.03310118,0.00354737,0.154415,0.902979,0.081549,0.03583293,2026-03-23,2026-07-11,73,713,449,111,0.657658,0.657362,0.711574,0.527401,5,0.906455710821111,0.6168148746968473,0.9021827000808408,A 平台净亏首位 · 立即处置,811,1
W1,38.75.136.158,6,5,2,4,4,878,850,140915.1047598164,5063.3828700519,5063.3828700519,0.06155814975500107,0.4819757044315338,140915.1048,127782.0992,-5063.3829,878,850,0.03593215,-0.04924528,0.03634772,0.03593215,5063.3829,140915.1048,OK,0.0000,610809.7707,-615873.1536,-4.37052617,160.4956,150.3319,-5.9569,-460.3075,-15.8231,12810.4641,77.2727,38.0095,163.0592,25.8178,131.5342,261.7596,325.2359,392.6393,523.5191,130.8798,0.0,2.985074,3.980099,1.220181,29,124,1,10,0.00485520,-0.03593215,0.04924528,0E-8,0.000000,0.906802,0.000000,-0.08559301,2026-04-21,2026-07-23,11,320,168,94,0.117021,0.233102,0.236826,0.016184,5,0.9063402240443469,0.7759556530777226,0.8983716364476267,A 平台净亏首位 · 立即处置,812,1
W1,149.22.87.38,10,8,0,7,6,2967,1391,147857.2212722903,7530.4337010801,6472.1551131700,0.00557669997215271,0.04660940170288086,147857.2213,132284.8235,-7530.4337,2967,1388,0.05093044,0.43348858,0.04615838,0.04377301,7530.4337,147857.2213,OK,1058.2786,607187.3398,-615776.0521,-4.16466674,49.8339,95.3061,-5.4254,-396.3386,-36.0308,7781.9590,73.0526,52.0474,49.8075,8.5135,11.9291,61.2975,153.3742,204.3249,344.5306,8.5208,-8.2515,17.128263,28.881507,4.177506,26,107,1,14,0.01232040,-0.05093044,-0.43348858,0.00800000,0.800000,0.894679,0.012471,0.38733021,2026-04-09,2026-07-15,19,209,131,98,0.193878,1.044972,1.044418,0.041068,5,0.9062247372675829,0.8236516918812796,0.9036840281787736,A 平台净亏首位 · 立即处置,813,1
W1,149.88.103.72,10,7,0,3,2,1804,871,143545.7332137982,-1676.2920618171,-2747.2849618794,0.0036488501355051994,0.029988400638103485,143545.7332,134307.1301,1676.2921,1804,871,-0.01167776,-0.17838827,-0.00630497,-0.01913874,-1676.2921,143545.7332,OK,1070.9929,616140.6338,-615535.3346,-4.28807824,79.5708,154.1988,1.9246,93.1273,8.2171,7974.7630,48.3889,109.3118,78.8792,5.1125,17.0416,68.1663,255.6237,357.8732,852.0791,13.6333,-3.381,20.999999,50.0,4.669215,29,96,1,13,0.03122199,0.01167776,0.17838827,0.00797421,0.797339,0.935640,0.002217,-0.17208330,2026-04-13,2026-07-16,18,204,136,95,0.189474,1.385813,1.373768,0.104073,5,0.9061092504908188,0.5252338607229472,0.9004503984293798,A 平台净亏首位 · 立即处置,814,1
W1,1.168.50.64,8,5,1,1,1,367,367,146719.1487521125,-2373.5888230453,-2373.5888230453,0.1413276046514511,0.7217257022857666,146719.1488,129201.0900,2373.5888,367,118,-0.01617777,,-0.01617777,-0.01617777,-2373.5888,146719.1488,OK,0.0000,617581.2103,-615207.6214,-4.19309699,399.7797,1094.9245,20.1152,791.1963,215.7808,48906.3829,39.3333,,399.7797,216.2723,216.2723,432.5446,1081.3617,1081.3617,1081.3617,216.2723,0.0,5.0,5.0,1.848501,6,14,1,2,0E-8,0.01617777,,0E-8,0.000000,0.880601,0.000000,,2026-05-12,2026-05-14,3,11,10,3,1.000000,,,0.000000,5,0.9059937637140547,0.4963621665319321,0.9028756207414251,A 平台净亏首位 · 立即处置,815,1
W1,171.242.197.77,10,6,0,1,1,1057,885,140915.7717740871,-9470.3753429563,-9470.3753429563,0.05635479837656021,0.764285683631897,141178.8614,129414.9087,9509.3328,1060,885,-0.06735663,-1.00000000,-0.06729385,-0.06735663,-9509.3328,141178.8614,OK,0.0000,623551.9993,-614042.6664,-4.34939523,133.1876,146.2315,10.7450,950.9333,37.8858,14117.8861,88.5000,9.5035,133.3044,7.8528,23.3511,77.3622,259.4572,1297.2861,1297.2861,14.3999,-2.6176,55.55556,55.55556,5.703685,29,100,1,8,0.00006732,0.06735663,1.00000000,0E-8,0.000000,0.916673,0.000000,-0.93270615,2026-03-30,2026-08-03,10,251,92,127,0.078740,0.071292,0.071354,0.000224,5,0.9058782769372907,0.24240674442776303,0.8986026100011548,A 平台净亏首位 · 立即处置,816,1
W1,103.199.33.223,55,14,3,4,4,1301,1044,153199.1599292400,545.0296748717,545.0296748717,0.01754390075802803,1.0,153199.1599,137677.4723,-545.0297,1301,1044,0.00355765,0.30631631,-0.00648656,0.00355765,545.0297,153199.1599,OK,0.0000,613403.5670,-613948.5967,-4.00751934,117.7549,131.8750,-0.5221,-11.5964,-1.3229,3259.5566,22.2128,140.5508,117.1247,12.9729,26.3317,130.8798,263.4271,482.9451,1285.7767,26.176,-3.1411,18.340804,48.829941,4.471979,29,132,1,8,0.03211036,-0.00355765,-0.30631631,0E-8,0.000000,0.898683,0.062260,0.31280287,2026-03-22,2026-08-03,47,412,264,135,0.348148,1.200010,1.193588,0.107035,5,0.9057627901605266,0.6201639912230049,0.9071486314816953,A 平台净亏首位 · 立即处置,817,1
W1,103.199.32.153,56,11,4,3,3,1747,1655,157666.6452263002,-4336.2715543367,-4336.2715543367,0.01523515023291111,1.0,157666.6452,141274.1923,4336.2716,1747,1655,-0.02750278,-0.19910300,-0.02573042,-0.02750278,-4336.2716,157666.6452,OK,0.0000,616461.4907,-612125.2191,-3.88240149,90.2499,85.3620,2.6201,92.2611,8.5867,3354.6095,35.2128,201.4755,89.7383,13.1659,52.3519,128.5777,259.4572,259.4572,263.3173,52.3519,0.0,4.956022,5.029755,1.723909,29,136,1,8,0.01022286,0.02750278,0.19910300,0E-8,0.000000,0.896031,0.027476,-0.17337258,2026-03-21,2026-07-26,47,505,265,128,0.367188,2.245146,2.232417,0.034076,5,0.9056473033837625,0.42810948146437233,0.9098048273472688,A 平台净亏首位 · 立即处置,818,1
W1,122.11.246.157,21,8,2,4,4,1392,879,154965.5538052718,-6324.1329933201,-6883.0792710662,0.013277200050652027,0.336241751909256,154965.5538,138502.9409,6324.1330,1392,879,-0.04080993,0.23243237,-0.08687448,-0.04441683,-6324.1330,154965.5538,OK,558.9463,617630.3987,-611865.2119,-3.94839496,111.3258,157.5688,7.1947,243.2359,24.5121,5960.2136,33.8077,251.1909,101.7725,8.5208,33.2723,68.1663,107.3537,516.7958,1702.7073,17.2265,-8.5208,15.532298,51.174866,3.345898,29,110,1,8,0.14426423,0.04080993,-0.23243237,0.00403563,0.186207,0.893766,0.230603,0.31930685,2026-03-26,2026-07-27,26,258,156,124,0.209677,2.468160,2.256357,0.480881,5,0.9055318166069986,0.3566231666474189,0.9080725256958079,A 平台净亏首位 · 立即处置,819,1
W1,149.22.87.19,7,7,1,3,3,2584,1327,149553.1631022279,-9966.1617506196,-11019.8710633523,0.009388299658894539,0.07395965605974197,149553.1631,135773.2040,9966.1618,2584,1327,-0.06663959,-0.04621388,-0.09890641,-0.07368531,-9966.1618,149553.1631,OK,1053.7093,620113.7561,-611201.3036,-4.08684973,57.8766,102.3159,7.5103,433.3114,20.5065,6502.3114,57.6957,69.1173,46.0466,1.7042,16.6362,63.027,166.3617,249.5425,665.4467,8.6133,-1.6891,15.0,39.999997,3.478963,29,144,1,13,0.61236041,0.06663959,0.04621388,0.00776080,0.787307,0.907859,0.007740,0.05269253,2026-04-14,2026-07-29,23,486,262,107,0.214953,1.501028,1.194218,2.041201,5,0.9054163298302345,0.24552488740039266,0.9051853562767063,A 平台净亏首位 · 立即处置,820,1
W1,163.61.74.18,32,7,2,4,4,666,608,223974.8097412640,-28169.8502939695,-28169.8502939695,0.2750000059604645,1.0,223974.8097,206201.3566,28169.8503,666,590,-0.12577240,-0.13731615,-0.01682350,-0.12577240,-28169.8503,223974.8097,OK,0.0000,639270.5570,-611100.7067,-2.72843499,336.2985,349.4938,47.7455,396.7585,116.8873,3154.5748,8.3099,718.1454,55.8797,5.2352,132.2551,516.3556,1032.7112,1319.2886,2302.9492,75.0462,-2.379,9.975333,17.412934,2.542802,29,95,1,5,0.90419547,0.12577240,0.13731615,0E-8,0.000000,0.920645,0.001502,-0.12049265,2026-03-22,2026-08-06,71,241,212,138,0.514493,12.851636,2.135440,3.013985,5,0.9053008430534704,0.09620048504446241,0.9385610347615198,A 平台净亏首位 · 立即处置,821,1
W1,155.2.216.26,12,11,1,6,6,1973,1090,152158.4229622144,4396.9273231321,3677.6873129758,0.010287750512361526,0.03033977746963501,157645.0724,139590.3993,-3483.0255,2055,1090,0.02209410,0.03204311,0.01643379,0.01727512,3483.0255,157645.0724,OK,759.6879,606801.5797,-611044.2931,-3.87607607,76.7129,128.0646,-3.1954,-108.8445,-8.0439,4926.4085,34.0625,118.3557,63.9181,5.1125,17.0416,67.9348,176.2425,352.485,881.2125,10.5746,-3.381,20.68382,51.709549,4.501515,30,146,1,14,0.36262339,-0.02209410,-0.03204311,0.00544226,0.747445,0.885473,0.121655,0.01560931,2026-03-22,2026-07-23,32,433,313,124,0.258065,1.851676,1.542839,1.208745,5,0.9051853562767063,0.7159025291604111,0.9096893405705047,A 平台净亏首位 · 立即处置,822,1
W1,113.185.78.43,32,12,1,3,3,1531,714,139212.4727276004,365.2001325937,365.2001325937,0.023195650428533554,0.17467573285102844,139212.4727,127441.8056,-365.2001,1531,714,0.00262333,0.04016418,-0.04619130,0.00262333,365.2001,139212.4727,OK,0.0000,608770.3362,-609135.5364,-4.37558162,90.9291,178.4899,-0.5115,-14.0462,-2.8984,5354.3259,27.4615,138.0586,62.9751,12.8578,25.7155,103.2711,206.5422,387.1899,1116.5845,25.7155,-12.8578,15.056654,43.420621,3.535961,26,87,1,8,0.56527546,-0.00262333,-0.04016418,0E-8,0.000000,0.915448,0.003919,0.08635548,2026-03-26,2026-08-06,26,126,114,134,0.194030,2.192272,1.518310,1.884252,5,0.9050698694999423,0.6148515994918582,0.896870308349694,A 平台净亏首位 · 立即处置,823,1
W1,103.199.32.89,71,8,4,8,8,1450,1323,208455.6666186714,5023.1035566896,5023.1035566896,0.021768100559711456,1.0,208460.8558,188264.7541,-5023.1036,1452,1323,0.02409615,-0.22602041,0.02440009,0.02409615,5023.1036,208460.8558,OK,0.0000,603818.9743,-608842.0779,-2.92065422,143.5681,142.3014,-3.7968,-91.3292,-15.4083,3790.1974,24.0545,50.6028,143.8893,13.088,25.7155,26.176,52.3519,110.0519,5255.8022,25.7155,0.0,4.27959,204.382386,5.582932,28,132,1,10,0.00121373,-0.02409615,0.22602041,0E-8,0.000000,0.903118,0.016529,-0.25042050,2026-03-22,2026-07-16,55,326,209,117,0.470086,0.351679,0.352466,0.004046,5,0.9049543827231782,0.7258343919621203,0.9340570504677215,A 平台净亏首位 · 立即处置,824,1
W1,104.28.163.99,18,6,2,2,2,1047,854,191758.7783377057,-7588.7200879172,-7964.5241177227,0.022571850568056107,0.5569053292274475,191827.1778,168165.2348,7657.1195,1048,854,-0.03991676,-0.11013449,-0.02773105,-0.04187584,-7657.1195,191827.1778,OK,375.8040,616024.7630,-608743.4475,-3.17339521,183.0412,196.9148,8.9662,319.0466,44.7785,7992.7991,35.5833,109.1044,207.4366,33.2723,101.9022,344.5306,399.268,516.7958,852.0791,67.9348,-3.7811,5.07149,8.361736,1.796244,29,86,1,8,0.14787863,0.03991676,0.11013449,0.00223473,0.218321,0.876650,0.270038,-0.08240343,2026-05-02,2026-08-04,24,171,112,95,0.252632,0.525965,0.596065,0.492929,5,0.9048388959464141,0.36020325672710474,0.9272433306386418,A 平台净亏首位 · 立即处置,825,1
W1,49.49.225.34,49,17,4,11,11,2978,2161,139147.8210483615,2630.1952931973,2487.0576467827,0.026315800845623016,0.4572336673736572,146046.2561,129475.5529,-3674.3083,3092,2161,0.02515852,0.01757800,0.02526297,0.02417844,3674.3083,146046.2561,OK,143.1376,603432.5981,-607250.0440,-4.15792955,47.2336,59.9146,-1.7003,-65.6126,-6.1341,2607.9689,38.5893,35.4435,47.4511,4.2165,12.4629,63.0186,115.5341,210.062,315.093,10.5031,-1.0541,16.855023,25.282535,3.789945,29,161,1,8,0.01359045,-0.02515852,-0.01757800,0.00110552,0.082794,0.886538,0.018758,-0.00768496,2026-03-23,2026-07-11,56,599,392,111,0.504505,0.746948,0.750387,0.045301,5,0.9047234091696501,0.731031296916503,0.9022981868576048,A 平台净亏首位 · 立即处置,826,1
W1,116.99.248.191,14,5,5,3,3,4410,4255,145879.7114419463,4899.0625584669,4899.0625584669,0.4984084963798523,1.0,145879.7114,133281.0287,-4899.0626,4410,4255,0.03358289,0.04546198,0.00940615,0.03358289,4899.0626,145879.7114,OK,0.0000,600186.0770,-605085.1395,-4.14783614,33.0793,31.3234,-1.1514,-148.4564,-2.8351,4420.5973,128.9394,54.9846,18.2676,12.8578,24.4298,25.8178,51.6356,77.4533,258.1778,15.4293,0.0,3.17045,10.568168,1.354058,29,184,1,8,0.67053617,-0.03358289,-0.04546198,0E-8,0.000000,0.913636,0.000000,0.03605583,2026-04-25,2026-07-16,33,1728,686,83,0.397590,3.009951,1.662206,2.235121,5,0.904607922392886,0.7679870654810024,0.9020672133040767,A 平台净亏首位 · 立即处置,827,1
W1,103.199.32.21,58,14,4,6,6,1408,807,142816.4004612928,15631.4787631285,15631.4787631285,0.010064050555229187,0.1730140745639801,142855.3190,123275.2009,-15656.1272,1410,807,0.10959429,-0.04550885,0.11645395,0.10959429,15656.1272,142855.3190,OK,0.0000,587671.1457,-603327.2729,-4.22334483,101.3158,152.7574,-19.4004,-306.9829,-62.8760,2801.0847,15.8235,19.7081,124.0298,5.2352,26.176,78.5279,235.5836,523.5191,1308.7977,25.7155,-5.1636,20.0,50.0,3.870569,29,119,1,10,0.04235331,-0.10959429,0.04550885,0E-8,0.000000,0.862937,0.046099,-0.16196281,2026-03-22,2026-07-29,51,249,208,130,0.392308,0.158898,0.194522,0.141178,5,0.9044924356161219,0.929437579397159,0.8998729645455595,A 平台净亏首位 · 立即处置,828,1
W1,113.185.80.181,20,5,1,0,0,851,672,140698.9528409143,-5486.3907396199,-5486.3907396199,0.03133879974484444,1.0,140722.3040,127421.3641,5478.6070,855,672,-0.03893204,-0.13958333,-0.03884379,-0.03893204,-5478.6070,140722.3040,OK,0.0000,608638.2151,-603159.6081,-4.28616922,164.5875,189.6151,8.1527,288.3477,54.7861,7406.4371,35.3684,9.4837,166.9822,15.7056,46.288,261.7596,523.5191,785.2786,921.6105,38.9186,-2.6176,16.965072,19.91037,3.55573,29,76,1,10,0.00087611,0.03893204,0.13958333,0E-8,0.000000,0.905481,0.250292,-0.10073955,2026-03-24,2026-08-01,19,100,86,131,0.145038,0.056795,0.057621,0.002920,5,0.9043769488393579,0.3641298071370828,0.8982561496708626,A 平台净亏首位 · 立即处置,829,1
W1,49.230.62.49,10,5,3,3,3,715,273,140655.0574845830,3597.7491645930,2665.5042323348,0.01571819931268692,0.4966270923614502,140655.0575,126817.0404,-3597.7492,715,273,0.02557853,-0.07483715,0.03163529,0.01895065,3597.7492,140655.0575,OK,932.2449,596655.3440,-601185.3381,-4.27418216,196.7204,464.5313,-13.1786,-399.7499,-40.8835,15628.3397,30.3333,35.5612,270.7220,20.439,52.5155,105.031,777.2293,1024.052,1590.1707,42.0124,-20.439,19.499998,30.28003,3.745949,25,52,1,10,0.05688574,-0.02557853,0.07483715,0.00735110,0.467692,0.901617,0.000000,-0.10647244,2026-04-29,2026-07-27,9,88,52,90,0.100000,0.131357,0.180770,0.189619,5,0.9042614620625938,0.7334565192285484,0.8979096893405705,A 平台净亏首位 · 立即处置,830,1
W1,49.230.146.173,13,5,2,1,1,673,510,134759.1640309286,-2066.0534349249,-2381.9872155357,0.04591840133070946,0.5081079602241516,134759.1640,125994.4060,2066.0534,673,510,-0.01533145,-0.06255967,-0.01509011,-0.01767588,-2066.0534,134759.1640,OK,315.9338,602783.3071,-601033.1875,-4.46005429,200.2365,247.0479,4.0511,158.9272,12.5979,10366.0895,39.2308,4.8248,252.4935,4.2012,189.0558,415.429,420.1239,500.0,1000.0,105.031,-2.0439,2.644722,5.289444,1.05914,28,93,1,8,0.00508401,0.01533145,0.06255967,0.00250752,0.151114,0.934960,0.118871,-0.04746955,2026-03-22,2026-07-22,13,164,96,123,0.105691,0.019108,0.024095,0.016947,5,0.9041459752858297,0.5023674789236633,0.8937521653770644,A 平台净亏首位 · 立即处置,831,1
W1,103.199.33.184,62,14,5,6,6,1160,962,133361.3545115864,-5973.0167703674,-5973.0167703674,0.012572549283504486,0.5484210252761841,133361.3545,128216.3726,5973.0168,1160,962,-0.04478821,0.07794626,-0.04674255,-0.04478821,-5973.0168,133361.3545,OK,0.0000,606947.8087,-600974.7919,-4.50636389,114.9667,133.2811,6.2090,108.6003,21.6414,2424.7519,17.4909,41.8054,118.2622,5.1636,13.1659,52.3519,259.4572,423.4598,775.7777,12.9089,-2.5818,32.163468,58.923418,8.732179,29,126,1,8,0.01567374,0.04478821,-0.07794626,0E-8,0.000000,0.961421,0.074138,0.12468881,2026-03-23,2026-08-05,55,276,220,136,0.404412,0.353498,0.363631,0.052246,5,0.9040304885090658,0.3364129807137083,0.8924818108326596,A 平台净亏首位 · 立即处置,832,1
W1,103.199.40.217,19,5,3,3,3,496,287,140876.3603241959,-4124.2390048073,-4124.2390048073,0.013556599617004395,0.8654255270957947,141142.3040,128385.3920,4150.1847,515,287,-0.02940426,0.12936032,-0.03486588,-0.02940426,-4150.1847,141142.3040,OK,0.0000,605047.8684,-600897.6837,-4.25738894,274.0627,447.3359,14.4606,230.5658,53.2075,7841.2391,15.9444,31.7157,371.7939,12.9729,25.8178,130.8798,523.5191,2617.5955,5235.1909,25.7155,-5.1636,101.387327,202.774654,10.615272,25,56,1,7,0.03325672,0.02940426,-0.12936032,0E-8,0.000000,0.909617,0.069903,0.16422620,2026-04-02,2026-07-27,18,78,68,117,0.153846,0.085305,0.115724,0.110856,5,0.9039150017323017,0.41482850213650535,0.8984871232243908,A 平台净亏首位 · 立即处置,833,1
W1,49.237.17.222,11,7,1,3,3,839,338,152493.9979962706,18677.7181388547,18677.7181388547,0.02561119943857193,0.2927899658679962,152493.9980,141892.8449,-18677.7181,839,338,0.12248166,0.02145389,0.15023969,0.12248166,18677.7181,152493.9980,OK,0.0000,579259.2377,-597936.9558,-3.92105239,181.7569,419.8013,-55.2595,-1697.9744,-142.5780,13863.0907,30.7273,102.7125,230.4932,2.0439,20.439,40.8781,204.3903,544.0039,4154.2905,20.439,-2.0439,26.615936,203.252825,8.892636,29,79,1,8,0.21553638,-0.12248166,-0.02145389,0E-8,0.000000,0.930482,0.009535,-0.12878580,2026-04-01,2026-07-30,11,131,98,121,0.090909,0.445621,0.565109,0.718455,5,0.9037995149555376,0.9429495322785542,0.9066866843746391,A 平台净亏首位 · 立即处置,834,1
W1,49.228.107.141,7,5,2,2,2,391,381,156978.4249766159,-14824.0155142115,-15437.2775462977,0.0841502994298935,0.3292308449745178,156978.4250,137164.3894,14824.0155,391,375,-0.09443346,,-0.09443346,-0.09834012,-14824.0155,156978.4250,OK,613.2620,611552.6372,-597341.8837,-3.80524829,401.4793,365.7717,39.5307,1647.1128,60.0163,17442.0472,41.6667,,401.4793,42.1647,170.2707,534.7593,1069.5187,1604.2781,3734.5454,106.9519,-1.7027,9.421925,21.932984,2.357888,28,116,1,3,0E-8,0.09443346,,0.00447100,0.233248,0.873779,0.145780,,2026-04-02,2026-04-10,9,247,139,9,1.000000,,,0.000000,5,0.9036840281787736,0.15787042383647074,0.9091119066866844,A 平台净亏首位 · 立即处置,835,1
