from,to,n,p_active_next,sp_validbet,sp_ggr,top10_validbet_capture,top10_ggr_capture_pos_by_validbet,top10_ggr_capture_pos_by_g0,top1_ggr_capture_pos_by_validbet,hold_sp,n_hold,sum_g1,sum_g1_in_top10_by_v0
2026-04,2026-05,233156,0.283724201821956,0.412292360616667,0.0767932275869039,0.907861566109435,0.842462969275268,0.544134431724019,0.503254223889212,0.0926983599342655,66041,35328142.5884404,31907553.7633533
2026-05,2026-06,222891,0.277122001336976,0.419326427482635,0.0785724704170253,0.91050322008835,0.849086533015234,0.551727503051167,0.524624935906801,0.093041932893744,61643,37149118.9298632,33719453.9347609
2026-06,2026-07,212221,0.289547217287639,0.409909020782452,0.0779867017675931,0.907569557450869,0.842987311085718,0.567418667107623,0.486931306765459,0.086640583053263,61319,43482666.8279831,38867271.0437602
