uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_late_xagg,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp_xagg,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
154321195,105,24,shoe_pos>=0.80,0.2285714,0.9295343160629272,32.410026399425,30.397767521293,1.066197587593,0.155844155844,-0.205095593665,777.8406335862,121.2219169225,3240.0598028109,-383.7683853238,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3224,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154321713,2640,733,shoe_pos>=0.80,0.2776515,0.8958333134651184,4.104125381917,3.906286749539,1.050646213415,0.112189388858,-0.092945675458,3008.3239049453,337.5020203820,10457.6127363165,-354.8771617300,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3225,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154321824,240,129,shoe_pos>=0.80,0.5375000,0.9387754797935486,44.799682698802,44.034993820548,1.017365481675,0.094888888888,0.167104571728,5779.1590681455,548.3779826853,10667.0433822263,1365.1657976469,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3226,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154322610,331,108,shoe_pos>=0.80,0.3262840,0.9166666865348816,9.061712431663,8.783606013160,1.031661986898,-0.150908340213,0.002578648790,978.6649426196,-147.6887021157,2937.4090835542,-142.6377889067,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3227,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154323262,707,137,shoe_pos>=0.80,0.1937765,0.8958333134651184,20.546246302618,20.483682944307,1.003054302221,0.048950634182,-0.047053259124,2814.8357434587,137.7879947597,14490.5350217138,-411.5917088348,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3228,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154323270,326,63,shoe_pos>=0.80,0.1932515,0.8695651888847351,3.014513277949,3.512977351614,0.858107803218,-0.146808510635,-0.039602011806,189.9143365108,-27.8810408913,1113.8273799854,-64.4698561469,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3229,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154323311,261,51,shoe_pos>=0.80,0.1954023,0.8913043141365051,32.735977292324,18.006514243653,1.818007463819,-0.010153846154,-0.040001358511,1669.5348419085,-16.9521999333,5450.9028330757,-168.2120566111,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3230,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154323335,374,44,shoe_pos>=0.80,0.1176471,0.8723403811454773,14.509896116477,14.133373495735,1.026640675763,-0.246993670886,0.179683777345,638.4354291250,-157.6895102630,5302.4486827174,680.3580087293,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3231,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154324349,422,82,shoe_pos>=0.80,0.1943128,0.871355414390564,11.025821094788,9.171109946057,1.202234098123,0.284090909090,0.107248764415,904.1173297726,256.8515141394,4022.2947114319,591.2721855485,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3232,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154324445,276,75,shoe_pos>=0.80,0.2717391,0.8775510191917419,19.195369823377,23.837353954045,0.805264286480,-0.106842105264,0.065374718559,1439.6527367533,-153.8155292431,6230.9608815163,159.4148922490,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3233,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154324715,147,37,shoe_pos>=0.80,0.2517007,0.9090908765792847,5.023610971570,4.648676844410,1.080653945135,0.029510869566,0.105867246148,185.8736059481,5.4852917409,697.2280588332,59.6209794734,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3234,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154325034,139,17,shoe_pos>=0.80,0.1223022,0.9166666865348816,75.997830360153,59.433756099697,1.278698089225,-0.020874751491,0.131385051364,1291.9631161226,-26.9694089846,8542.8813602856,925.6928569588,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3235,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154325168,232,70,shoe_pos>=0.80,0.3017241,0.9084272384643555,17.917227764930,19.241666516058,0.931168189095,0.100962523039,0.073590969018,1254.2059435451,126.6277964709,4371.3559191465,356.0218837483,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3236,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154325668,199,61,shoe_pos>=0.80,0.3065327,0.8571429252624512,4.123532419875,4.758106642466,0.866633039090,0.165461847398,-0.099999999995,251.5354776124,41.6195248119,908.1541942727,-24.0423468511,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3237,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154325806,141,17,shoe_pos>=0.80,0.1205674,0.942307710647583,18.387546629900,24.282825002119,0.757224360357,0.157764995891,0.166898404845,312.5882927083,49.3154907148,3323.6585929710,551.8583207045,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3238,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154326205,107,19,shoe_pos>=0.80,0.1775701,0.8863636255264282,21.805341700400,23.703308481020,0.919928191369,-0.203347799132,0.011562615441,414.3014923076,-84.2472966379,2500.1926386374,-60.1289394607,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3239,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154326268,130,50,shoe_pos>=0.80,0.3846154,0.8855839967727661,8.224385482758,8.604525723686,0.955820895522,-0.173953778889,0.156902985075,411.2192741379,-71.5331466882,1099.5813320328,36.4729150076,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3240,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154326788,103,19,shoe_pos>=0.80,0.1844660,0.914893627166748,1.010182641000,1.012587837764,0.997624703088,0.144736842118,0.122327790992,19.1934701790,2.7780022630,104.2508485512,13.1828834668,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3241,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154326812,111,26,shoe_pos>=0.80,0.2342342,0.8863636255264282,8.780818341169,8.342920164648,1.052487398642,0.321238938055,-0.206410256409,228.3012768704,73.3392597385,937.4494908655,-73.0362049439,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3242,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154327056,604,9,shoe_pos>=0.80,0.0149007,0.8297871947288513,4.851639711533,5.689584800614,0.852722980947,1.823529411762,0.001517450682,43.6647574038,79.6239693833,3428.9677137690,84.7609996616,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3243,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154327110,144,53,shoe_pos>=0.80,0.3680556,0.882352888584137,9.837897617057,7.056360278570,1.394188679245,0.201970443349,-0.148000000000,521.4085737040,105.3091207971,1163.5373590539,10.2740605654,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3244,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154327353,103,69,shoe_pos>=0.80,0.6699029,0.9038462042808533,9.018442128528,8.586552448668,1.050298380222,-0.377581168831,-0.640138408304,622.2725068684,-234.9583804746,914.2152901231,-421.8421690631,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3245,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328056,364,114,shoe_pos>=0.80,0.3131868,0.9215685725212097,3.450571231683,4.028608372377,0.856516919178,-0.254365690803,0.179237713144,393.3651204119,-100.0585905913,1400.5172135061,80.4610473634,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3246,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328118,141,4,shoe_pos>=0.80,0.0283688,0.8229166269302368,3.838694035875,8.422121259665,0.455787077569,-1.000000000000,-0.236254596394,15.3547761435,-15.3547761435,1169.1853887176,-287.9525618237,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3247,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328265,930,228,shoe_pos>=0.80,0.2451613,0.9200000166893005,142.158300742492,135.024865202364,1.052830532580,0.081801252080,0.021720374164,32412.0925692882,2651.3497547047,127199.5479413479,4710.1687514349,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3248,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328511,361,148,shoe_pos>=0.80,0.4099723,0.8936169743537903,10.553678375286,10.152098410157,1.039556350707,-0.025352477039,0.052041483698,1561.9443995423,-39.5991595249,3724.3413609058,72.9351866891,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3249,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328561,452,155,shoe_pos>=0.80,0.3429204,0.918367326259613,51.176421362429,49.133013713194,1.041589300041,0.031475245280,-0.101632548889,7932.3453111765,249.6725143181,22524.8503839952,-1233.4009709019,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3250,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328593,207,39,shoe_pos>=0.80,0.1884058,0.8958333134651184,3.984491437300,3.380349391449,1.178721775737,0.132561983471,-0.036861148802,155.3951660547,20.5994914340,723.2938638182,-0.3339069688,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3251,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328715,121,45,shoe_pos>=0.80,0.3719008,0.8958333134651184,756.342091969958,696.091260694833,1.086555936954,0.006844766433,-0.047420217802,34035.3941386481,232.9643233246,86938.3299514554,-2275.7044152779,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3252,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154328941,101,35,shoe_pos>=0.80,0.3465347,0.8958333134651184,26.149299221880,26.417806642473,0.989836119848,-0.022958057396,0.255272305910,915.2254727658,-21.0117989337,2658.8007111690,424.0746727003,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3253,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
154329119,807,321,shoe_pos>=0.80,0.3977695,0.8979591727256775,46.370844907944,49.237050206814,0.941787631736,0.051174075331,-0.020263424519,14885.0412154499,761.7282204607,38814.2476159616,276.8405527685,,,,,,,,,,,,NULL_DENOM,,,,,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,,,,,,,,,,,,,,,,,,,,,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,n_rounds>=30,16897,12012,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,,,Z 证据不足 · 不动作,3254,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
