member_id,field_name,business_field,enforcement_type,is_baccarat_member,episode_id,start_date,start_time,value_before,value_after,start_operator,start_operator_lv,parse_sep,parse_status,release_date,censored,last_bet_date,n_bets_in_window,last_config_time,days_since_last_bet,censor_cutoff_days,censor_reason,duration_days,episode_seq,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
151321845,mem016,enable,ENABLE_账户启停,1,151321845#mem016#2026-06-11 23:26:00,2026-06-11,2026-06-11 23:26:00,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-11,82,2026-06-11 23:26:00,56,7,INACTIVE_BEFORE_END,57,2,57036.7812,52029.0105,-6087.8950,82,59,0.10673630,,0.10673630,0.10673630,6087.8950,57036.7812,OK,0.0000,-365.2737,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-365.2737,-365.2737,-1217.5790,-1217.5790,-1217.5790,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-4383.2844,-3333.7118,-1704.6106,-2754.1832,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5722.6213,48907.2699,-6087.8950,-5722.6213,-365.2737,-0.10673630,-0.10033212,-365.2737,-5722.6213,-0.10033212,-365.2737,-365.2737,-1217.5790,-1217.5790,-1217.5790,-5722.6213,-0.10033212,-4383.2844,-3333.7118,-1704.6106,-2754.1832,-0.02988616,-0.04828784,-0.00640418,695.5705,881.8476,-103.1847,-6087.8950,-380.4934,57036.7812,59.0000,,695.5705,259.0226,457.6066,1036.0905,1295.1132,1571.4043,1813.1583,431.7044,-259.0226,3.433963,3.962264,1.520018,12,11,2,3,0E-8,-0.10673630,,0E-8,0.000000,0.912201,0.000000,,2026-06-11,2026-06-11,1,16,12,1,1.000000,,,0.000000,2,0.2770700636942675,0.9426751592356688,0.9426751592356688,0.2611464968152866,0.2611464968152866,0.09019607843137255,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.24241175,E 常规,88,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151321845,mem017,canbet,CANBET_下注权限,1,151321845#mem017#2026-06-11 23:25:51,2026-06-11,2026-06-11 23:25:51,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-11,82,2026-06-11 23:26:00,56,7,INACTIVE_BEFORE_END,57,1,57036.7812,52029.0105,-6087.8950,82,59,0.10673630,,0.10673630,0.10673630,6087.8950,57036.7812,OK,0.0000,-365.2737,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-365.2737,-365.2737,-1217.5790,-1217.5790,-1217.5790,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-4383.2844,-3333.7118,-1704.6106,-2754.1832,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5722.6213,48907.2699,-6087.8950,-5722.6213,-365.2737,-0.10673630,-0.10033212,-365.2737,-5722.6213,-0.10033212,-365.2737,-365.2737,-1217.5790,-1217.5790,-1217.5790,-5722.6213,-0.10033212,-4383.2844,-3333.7118,-1704.6106,-2754.1832,-0.02988616,-0.04828784,-0.00640418,695.5705,881.8476,-103.1847,-6087.8950,-380.4934,57036.7812,59.0000,,695.5705,259.0226,457.6066,1036.0905,1295.1132,1571.4043,1813.1583,431.7044,-259.0226,3.433963,3.962264,1.520018,12,11,2,3,0E-8,-0.10673630,,0E-8,0.000000,0.912201,0.000000,,2026-06-11,2026-06-11,1,16,12,1,1.000000,,,0.000000,2,0.2770700636942675,0.9426751592356688,0.9426751592356688,0.2611464968152866,0.2611464968152866,0.09019607843137255,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.24241175,E 常规,89,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
150798889,mem017,canbet,CANBET_下注权限,1,150798889#mem017#2026-06-01 11:50:19,2026-06-01,2026-06-01 11:50:19,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-05-31,204,2026-06-01 11:50:19,67,7,INACTIVE_BEFORE_END,67,1,58318.7849,50859.8115,-5524.9520,204,145,0.09473709,,0.09473709,0.08688819,5524.9520,58318.7849,OK,457.7383,-331.4971,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-331.4971,-552.4952,-552.4952,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,-1436.4875,-1318.2535,-4546.2028,-4664.4367,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5193.4549,47808.2228,-5982.6903,-5651.1932,-789.2354,-0.10258599,-0.09690176,-331.4971,-5651.1932,-0.09690176,-331.4971,-552.4952,-552.4952,0.0000,0.0000,-5651.1932,-0.09690176,-1436.4875,-1318.2535,-4546.2028,-4664.4367,-0.07795435,-0.07998172,-0.01353313,285.8764,350.7573,-38.1031,-5524.9520,-290.7869,58318.7849,145.0000,,285.8764,43.6453,96.0196,388.4427,674.7554,1160.9639,2040.8538,87.2905,-17.301,12.090911,21.254564,2.977273,13,15,3,8,0E-8,-0.09473709,,0.00900000,0.900000,0.872100,1.000000,,2026-05-31,2026-05-31,1,19,13,1,1.000000,,,0.000000,2,0.28343949044585987,0.9331210191082803,0.9331210191082803,0.267515923566879,0.267515923566879,0.09803921568627451,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.15463068,E 常规,90,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152648555,mem016,enable,ENABLE_账户启停,1,152648555#mem016#2026-07-13 19:46:12,2026-07-13,2026-07-13 19:46:12,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,191,2026-07-13 19:46:12,29,7,INACTIVE_BEFORE_END,25,2,164052.6726,141049.1207,-5241.9215,191,132,0.03195267,0.01973818,0.05709901,0.03195267,5241.9215,164052.6726,OK,0.0000,-314.5153,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-314.5153,-314.5153,-1048.3843,-1048.3843,-1048.3843,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3774.1835,-2870.4594,-1467.7380,-2371.4621,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4927.4062,132586.1734,-5241.9215,-4927.4062,-314.5153,-0.03195267,-0.03003551,-314.5153,-4927.4062,-0.03003551,-314.5153,-314.5153,-1048.3843,-1048.3843,-1048.3843,-4927.4062,-0.03003551,-3774.1835,-2870.4594,-1467.7380,-2371.4621,-0.00894675,-0.01445549,-0.00191716,858.9145,1068.5539,-39.7115,-1747.3072,-291.2179,54684.2242,44.0000,1093.2518,595.9360,259.8978,866.3259,1299.4889,2061.8545,2598.9778,2598.9778,433.163,-86.6326,3.0,3.0,0.991445,12,14,4,6,0.67306697,-0.03195267,-0.01973818,0E-8,0.000000,0.859779,0.000000,-0.03736083,2026-07-06,2026-07-08,3,18,14,3,1.000000,1.834512,1.272830,2.243557,2,0.28662420382165604,0.8821656050955414,0.8821656050955414,0.3662420382165605,0.3662420382165605,0.2196078431372549,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1620663,E 常规,91,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152648555,mem017,canbet,CANBET_下注权限,1,152648555#mem017#2026-07-13 19:46:04,2026-07-13,2026-07-13 19:46:04,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,191,2026-07-13 19:46:12,29,7,INACTIVE_BEFORE_END,25,1,164052.6726,141049.1207,-5241.9215,191,132,0.03195267,0.01973818,0.05709901,0.03195267,5241.9215,164052.6726,OK,0.0000,-314.5153,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-314.5153,-314.5153,-1048.3843,-1048.3843,-1048.3843,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3774.1835,-2870.4594,-1467.7380,-2371.4621,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4927.4062,132586.1734,-5241.9215,-4927.4062,-314.5153,-0.03195267,-0.03003551,-314.5153,-4927.4062,-0.03003551,-314.5153,-314.5153,-1048.3843,-1048.3843,-1048.3843,-4927.4062,-0.03003551,-3774.1835,-2870.4594,-1467.7380,-2371.4621,-0.00894675,-0.01445549,-0.00191716,858.9145,1068.5539,-39.7115,-1747.3072,-291.2179,54684.2242,44.0000,1093.2518,595.9360,259.8978,866.3259,1299.4889,2061.8545,2598.9778,2598.9778,433.163,-86.6326,3.0,3.0,0.991445,12,14,4,6,0.67306697,-0.03195267,-0.01973818,0E-8,0.000000,0.859779,0.000000,-0.03736083,2026-07-06,2026-07-08,3,18,14,3,1.000000,1.834512,1.272830,2.243557,2,0.28662420382165604,0.8821656050955414,0.8821656050955414,0.3662420382165605,0.3662420382165605,0.2196078431372549,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1620663,E 常规,92,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151133120,mem017,canbet,CANBET_下注权限,1,151133120#mem017#2026-06-14 22:47:21,2026-06-14,2026-06-14 22:47:21,Y,N,55879,5,COLON,OK,2026-08-07,1,2026-06-14,20,2026-06-14 22:47:21,53,7,INACTIVE_BEFORE_END,54,1,20074.2532,15498.1868,-5197.7206,20,17,0.25892473,,0.25892473,0.25892473,5197.7206,20074.2532,THIN_EXPOSURE,0.0000,-311.8632,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-311.8632,-311.8632,-311.8632,-519.7721,-1559.3162,6.000000,6.000000,6.000000,10.000000,30.000000,94.000000,94.000000,94.000000,90.000000,70.000000,5.0,-3014.6779,-2477.9202,-2183.0427,-2719.8004,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4885.8574,14568.2956,-5197.7206,-4885.8574,-311.8632,-0.25892473,-0.24338925,-311.8632,-4885.8574,-0.24338925,-311.8632,-311.8632,-311.8632,-519.7721,-1559.3162,-4885.8574,-0.24338925,-3014.6779,-2477.9202,-2183.0427,-2719.8004,-0.10874839,-0.13548701,-0.01553548,1003.7127,911.6580,-305.7483,-5197.7206,-1732.5735,20074.2532,17.0000,,1003.7127,474.8748,928.1644,1295.1132,1769.9879,2158.5217,2503.8853,604.3861,0.0,2.325581,2.697674,1.081395,3,4,1,3,0E-8,-0.25892473,,0E-8,0.000000,0.772043,0.000000,,2026-06-14,2026-06-14,1,3,3,1,1.000000,,,0.000000,1,0.2929936305732484,0.9585987261146497,0.9585987261146497,0.18789808917197454,0.18789808917197454,,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.45160133,Z 证据不足 · 不动作,93,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151219868,mem016,enable,ENABLE_账户启停,1,151219868#mem016#2026-06-10 01:43:20,2026-06-10,2026-06-10 01:43:20,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-09,82,2026-06-10 01:43:20,58,7,INACTIVE_BEFORE_END,58,2,64962.8734,60732.1706,-5186.0646,82,60,0.07983121,,0.07983121,0.07983121,5186.0646,64962.8734,OK,0.0000,-311.1639,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-311.1639,-311.1639,-1037.2129,-1037.2129,-1037.2129,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3733.9665,-2839.8724,-1452.0981,-2346.1922,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4874.9007,57088.2404,-5186.0646,-4874.9007,-311.1639,-0.07983121,-0.07504133,-311.1639,-4874.9007,-0.07504133,-311.1639,-311.1639,-1037.2129,-1037.2129,-1037.2129,-4874.9007,-0.07504133,-3733.9665,-2839.8724,-1452.0981,-2346.1922,-0.02235274,-0.03611589,-0.00478987,792.2302,1012.2028,-86.4344,-5186.0646,-648.2581,64962.8734,60.0000,,792.2302,259.0226,690.727,1208.7722,1580.0376,2003.1086,2590.2263,604.3861,-86.3409,2.900001,3.75,1.146951,8,7,1,6,0E-8,-0.07983121,,0E-8,0.000000,0.934875,0.000000,,2026-06-09,2026-06-09,1,8,8,1,1.000000,,,0.000000,2,0.2961783439490446,0.9203821656050956,0.9203821656050956,0.2770700636942675,0.2770700636942675,0.10980392156862745,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.24038317,E 常规,94,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151219868,mem017,canbet,CANBET_下注权限,1,151219868#mem017#2026-06-10 01:43:09,2026-06-10,2026-06-10 01:43:09,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-09,82,2026-06-10 01:43:20,58,7,INACTIVE_BEFORE_END,58,1,64962.8734,60732.1706,-5186.0646,82,60,0.07983121,,0.07983121,0.07983121,5186.0646,64962.8734,OK,0.0000,-311.1639,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-311.1639,-311.1639,-1037.2129,-1037.2129,-1037.2129,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3733.9665,-2839.8724,-1452.0981,-2346.1922,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4874.9007,57088.2404,-5186.0646,-4874.9007,-311.1639,-0.07983121,-0.07504133,-311.1639,-4874.9007,-0.07504133,-311.1639,-311.1639,-1037.2129,-1037.2129,-1037.2129,-4874.9007,-0.07504133,-3733.9665,-2839.8724,-1452.0981,-2346.1922,-0.02235274,-0.03611589,-0.00478987,792.2302,1012.2028,-86.4344,-5186.0646,-648.2581,64962.8734,60.0000,,792.2302,259.0226,690.727,1208.7722,1580.0376,2003.1086,2590.2263,604.3861,-86.3409,2.900001,3.75,1.146951,8,7,1,6,0E-8,-0.07983121,,0E-8,0.000000,0.934875,0.000000,,2026-06-09,2026-06-09,1,8,8,1,1.000000,,,0.000000,2,0.2961783439490446,0.9203821656050956,0.9203821656050956,0.2770700636942675,0.2770700636942675,0.10980392156862745,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.24038317,E 常规,95,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
148459038,mem017,canbet,CANBET_下注权限,1,148459038#mem017#2026-04-27 14:08:33,2026-04-27,2026-04-27 14:08:33,Y,N,54744,3,COLON,OK,2026-04-29,0,2026-04-25,895,2026-04-29 04:03:14,103,7,NOT_CENSORED,2,1,37481.3121,34886.9932,-4713.3322,895,892,0.12575153,,0.12575153,0.11737447,4713.3322,37481.3121,OK,313.9829,-282.7999,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-282.7999,-471.3332,-471.3332,0.0000,0.0000,6.000000,10.000000,10.000000,0.000000,0.000000,94.000000,90.000000,90.000000,100.000000,100.000000,3.0,-1225.4664,-1124.6011,-3801.8487,-3902.714,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4430.5322,32793.7736,-5027.3151,-4744.5152,-596.7829,-0.13412858,-0.12658349,-282.7999,-4744.5152,-0.12658349,-282.7999,-471.3332,-471.3332,0.0000,0.0000,-4744.5152,-0.12658349,-1225.4664,-1124.6011,-3801.8487,-3902.714,-0.10143318,-0.10412426,-0.01592214,41.8786,39.1110,-5.2840,-294.5833,-68.3092,2342.5820,55.7500,,41.8786,17.5886,26.3829,35.1772,61.5601,87.943,383.8709,17.5886,0.0,3.333333,14.549987,1.587337,12,62,4,2,0E-8,-0.12575153,,0.00900000,0.900000,0.930784,0.003352,,2026-04-10,2026-04-25,16,69,58,16,1.000000,,,0.000000,2,0.30254777070063693,0.9490445859872612,0.9490445859872612,0.23885350318471338,0.23885350318471338,0.06274509803921569,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.06234437,E 常规,96,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151265196,mem016,enable,ENABLE_账户启停,1,151265196#mem016#2026-06-15 21:00:48,2026-06-15,2026-06-15 21:00:48,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-10,8,2026-06-15 21:00:48,57,7,INACTIVE_BEFORE_END,53,2,5007.7707,4446.5550,-4355.8971,8,8,0.86982759,,0.86982759,0.86982759,4355.8971,5007.7707,THIN_EXPOSURE,0.0000,-261.3538,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-261.3538,-261.3538,-871.1794,-871.1794,-871.1794,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3136.2459,-2385.2753,-1219.6512,-1970.6218,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4094.5433,4179.7617,-4355.8971,-4094.5433,-261.3538,-0.86982759,-0.81763793,-261.3538,-4094.5433,-0.81763793,-261.3538,-261.3538,-871.1794,-871.1794,-871.1794,-4094.5433,-0.81763793,-3136.2459,-2385.2753,-1219.6512,-1970.6218,-0.24355172,-0.39351278,-0.05218966,625.9713,555.8194,-544.4871,-4355.8971,-2177.9485,5007.7707,8.0000,,625.9713,237.4374,690.727,884.994,1208.7721,1338.2836,1338.2836,647.5566,625.9713,1.9375,1.9375,0.90625,2,2,1,2,0E-8,-0.86982759,,0E-8,0.000000,0.887931,0.000000,,2026-06-10,2026-06-10,1,2,2,1,1.000000,,,0.000000,1,0.3057324840764331,0.9904458598726115,0.9904458598726115,0.16560509554140126,0.16560509554140126,,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.65831641,Z 证据不足 · 不动作,97,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
151265196,mem017,canbet,CANBET_下注权限,1,151265196#mem017#2026-06-15 21:00:39,2026-06-15,2026-06-15 21:00:39,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-10,8,2026-06-15 21:00:48,57,7,INACTIVE_BEFORE_END,53,1,5007.7707,4446.5550,-4355.8971,8,8,0.86982759,,0.86982759,0.86982759,4355.8971,5007.7707,THIN_EXPOSURE,0.0000,-261.3538,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-261.3538,-261.3538,-871.1794,-871.1794,-871.1794,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3136.2459,-2385.2753,-1219.6512,-1970.6218,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4094.5433,4179.7617,-4355.8971,-4094.5433,-261.3538,-0.86982759,-0.81763793,-261.3538,-4094.5433,-0.81763793,-261.3538,-261.3538,-871.1794,-871.1794,-871.1794,-4094.5433,-0.81763793,-3136.2459,-2385.2753,-1219.6512,-1970.6218,-0.24355172,-0.39351278,-0.05218966,625.9713,555.8194,-544.4871,-4355.8971,-2177.9485,5007.7707,8.0000,,625.9713,237.4374,690.727,884.994,1208.7721,1338.2836,1338.2836,647.5566,625.9713,1.9375,1.9375,0.90625,2,2,1,2,0E-8,-0.86982759,,0E-8,0.000000,0.887931,0.000000,,2026-06-10,2026-06-10,1,2,2,1,1.000000,,,0.000000,1,0.3057324840764331,0.9904458598726115,0.9904458598726115,0.16560509554140126,0.16560509554140126,,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.65831641,Z 证据不足 · 不动作,98,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152636297,mem016,enable,ENABLE_账户启停,1,152636297#mem016#2026-07-06 20:56:15,2026-07-06,2026-07-06 20:56:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-06,70,2026-07-06 20:56:15,31,7,INACTIVE_BEFORE_END,32,2,43623.8413,43398.5966,-4338.1270,70,53,0.09944395,,0.09944395,0.09944395,4338.1270,43623.8413,OK,0.0000,-260.2876,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-260.2876,-260.2876,-867.6254,-867.6254,-867.6254,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3123.4514,-2375.5445,-1214.6756,-1962.5825,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4077.8394,40794.6808,-4338.1270,-4077.8394,-260.2876,-0.09944395,-0.09347731,-260.2876,-4077.8394,-0.09347731,-260.2876,-260.2876,-867.6254,-867.6254,-867.6254,-4077.8394,-0.09347731,-3123.4514,-2375.5445,-1214.6756,-1962.5825,-0.02784431,-0.04498876,-0.00596664,623.1977,818.8414,-81.8515,-4338.1270,-394.3752,43623.8413,53.0000,,623.1977,259.8978,433.163,866.3259,1299.4889,1732.6519,1732.6519,433.163,-194.9233,4.0,4.0,1.438714,9,12,1,3,0E-8,-0.09944395,,0E-8,0.000000,0.994837,0.000000,,2026-07-06,2026-07-06,1,11,9,1,1.000000,,,0.000000,2,0.31210191082802546,0.9363057324840764,0.9363057324840764,0.25477707006369427,0.25477707006369427,0.08235294117647059,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.25576537,E 常规,99,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
152636297,mem017,canbet,CANBET_下注权限,1,152636297#mem017#2026-07-06 20:56:10,2026-07-06,2026-07-06 20:56:10,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-06,70,2026-07-06 20:56:15,31,7,INACTIVE_BEFORE_END,32,1,43623.8413,43398.5966,-4338.1270,70,53,0.09944395,,0.09944395,0.09944395,4338.1270,43623.8413,OK,0.0000,-260.2876,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-260.2876,-260.2876,-867.6254,-867.6254,-867.6254,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3123.4514,-2375.5445,-1214.6756,-1962.5825,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4077.8394,40794.6808,-4338.1270,-4077.8394,-260.2876,-0.09944395,-0.09347731,-260.2876,-4077.8394,-0.09347731,-260.2876,-260.2876,-867.6254,-867.6254,-867.6254,-4077.8394,-0.09347731,-3123.4514,-2375.5445,-1214.6756,-1962.5825,-0.02784431,-0.04498876,-0.00596664,623.1977,818.8414,-81.8515,-4338.1270,-394.3752,43623.8413,53.0000,,623.1977,259.8978,433.163,866.3259,1299.4889,1732.6519,1732.6519,433.163,-194.9233,4.0,4.0,1.438714,9,12,1,3,0E-8,-0.09944395,,0E-8,0.000000,0.994837,0.000000,,2026-07-06,2026-07-06,1,11,9,1,1.000000,,,0.000000,2,0.31210191082802546,0.9363057324840764,0.9363057324840764,0.25477707006369427,0.25477707006369427,0.08235294117647059,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.25576537,E 常规,100,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
153596212,mem016,enable,ENABLE_账户启停,1,153596212#mem016#2026-08-03 15:24:21,2026-08-03,2026-08-03 15:24:21,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-29,11,2026-08-03 15:24:21,8,7,INACTIVE_BEFORE_END,4,2,15723.8153,12258.5117,-4331.6296,11,10,0.27548209,0.27548209,,0.27548209,4331.6296,15723.8153,THIN_EXPOSURE,0.0000,-259.8978,6.0000,94.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-259.8978,-259.8978,-866.3259,-866.3259,-866.3259,6.000000,6.000000,20.000000,20.000000,20.000000,94.000000,94.000000,80.000000,80.000000,80.000000,5.0,-3118.7733,-2371.9865,-1212.8563,-1959.6431,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-4071.7318,11523.0010,-4331.6296,-4071.7318,-259.8978,-0.27548209,-0.25895317,-259.8978,-4071.7318,-0.25895317,-259.8978,-259.8978,-866.3259,-866.3259,-866.3259,-4071.7318,-0.25895317,-3118.7733,-2371.9865,-1212.8563,-1959.6431,-0.07713499,-0.12462898,-0.01652893,1429.4378,1225.8512,-433.1630,-4331.6296,-4331.6296,15723.8153,10.0000,1429.4378,,606.4281,1732.6519,2382.3965,2598.9778,2598.9778,2598.9778,866.3259,0.0,1.5,1.5,0.825,1,1,1,3,1.00000000,-0.27548209,-0.27548209,0E-8,0.000000,0.779614,0.000000,,2026-07-29,2026-07-29,1,1,1,1,1.000000,,1.000000,3.333333,1,0.3184713375796178,0.9617834394904459,0.9617834394904459,0.1751592356687898,0.1751592356687898,,n_rounds>=30,315,256,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,THIN_ROUNDS,L5_INSUFFICIENT,0.5888161,Z 证据不足 · 不动作,101,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
