bet_date,uid,dealer_id,is_sentinel_dealer,stake_amount,profit_amount,net_pnl,win_rate,n_related_orders,n_rounds_eff,p_base_mix_w,p_base_mix_unw,z_score_w,z_score_unw,z_score,delta_p,eligibility_status,comparison_id,filter_stage,filter_rule_version,cmp_time_window,cmp_population,cmp_label,z_score_alias_status,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-07-27,15863665,1710,0,25.8177781220,-25.8177781220,-25.8177781220,0E-7,1,1,0.49324550000000000,0.493245500000,-0.9865810262130424,-0.9865810262130424,-0.9865810262130424,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840001,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,1941,0,283.9955593420,-154.9066687320,-154.9066687320,0.2222222,10,10,0.49860758000000000,0.498607580000,-1.6583185770862112,-1.6583185770862114,-1.6583185770862112,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840002,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,1990,0,1035.2929026922,-240.7507809876,-240.7507809876,0.4074074,33,29,0.49152943348800826,0.470158698276,-0.8743472179421498,-0.6532951049988516,-0.8743472179421498,0.02137073521200826,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840003,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2088,0,2451.9143882473,-788.2167660648,-788.2167660648,0.3902439,52,44,0.49174020159855364,0.461898906818,-1.2999642166378422,-0.9203076898029514,-1.2999642166378422,0.02984129478055364,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840004,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2093,0,1063.1761030640,79.0024010535,79.0024010535,0.5882353,41,37,0.48568543817851465,0.468542467568,1.196416961772704,1.3986170488955123,1.196416961772704,0.01714297061051465,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840005,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2103,0,56.7991118684,-6.4544445305,-6.4544445305,0.5000000,2,2,0.49994810000000000,0.499948100000,0.00014679536856514622,0.00014679536856514622,0.00014679536856514622,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840006,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2106,0,232.3600030980,74.8715565538,74.8715565538,0.6666667,9,9,0.49771390000000000,0.497713900000,1.0137271960454026,1.0137271960454026,1.0137271960454026,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840007,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2108,0,622.2084527402,7.7453334366,7.7453334366,0.5000000,21,18,0.49380252878289474,0.463951736111,0.0495835787597409,0.2891385481374926,0.0495835787597409,0.02985079267189474,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840008,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2123,0,3529.2902692783,627.6301861465,627.6301861465,0.5500000,83,63,0.48269630522525371,0.435087288360,1.0432893020648137,1.7954149081856203,1.0432893020648137,0.04760901686525371,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840009,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-27,15863665,2127,0,129.0888906101,-129.0888906101,-129.0888906101,0E-7,1,1,0.50665070000000000,0.506650700000,-1.013391052207602,-1.013391052207602,-1.013391052207602,0E-17,ELIGIBLE,R03b_20260811_FULL_v1,L1_ELIGIBILITY,v2026-08-11,2026-03-21..2026-08-06,baccarat_bet02_101_all_pairs_incl_sentinel,round_win = game_pnl > 0 (decisive only),COMPATIBILITY_ONLY_NOT_PRODUCTION,1380903.5107,1244513.1832,8918.3013,27885,25096,-0.00645831,-0.00701054,-0.00629224,-0.00645831,-8918.3013,1380903.5107,OK,0.0000,356.7321,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,356.7321,356.7321,445.9151,0.0000,0.0000,4.000000,4.000000,5.000000,0.000000,0.000000,96.000000,96.000000,95.000000,100.000000,100.000000,5.0,1159.3792,1110.1501,7758.9221,7808.1512,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,8561.5693,1194732.6559,8918.3013,8561.5693,356.7321,0.00645831,0.00619998,356.7321,8561.5693,0.00619998,356.7321,356.7321,445.9151,0.0000,0.0000,8561.5693,0.00619998,1159.3792,1110.1501,7758.9221,7808.1512,0.00561873,0.00565438,0.00025833,49.5214,49.5901,0.3554,102.5092,3.2885,15872.4541,288.4598,25.1174,69.9642,12.3301,25.7155,51.8914,130.8798,259.4572,259.4572,25.6852,0.0,10.089513,10.089513,1.925738,29,167,156,5,0.23120143,0.00645831,0.00701054,0E-8,0.000000,0.901231,0.003048,-0.00071831,2026-04-12,2026-08-06,87,2712,756,117,0.743590,0.359003,0.507203,0.770671,,,,,,,,GLOBAL_BASELINE_NO_ENTITY_RANKING,,,NOT_APPLICABLE_GLOBAL_BASELINE,HF9g-P5,,,,X 全窗基线 · 不参与实体赏罚,14840010,1485,A168_HF9F_20260827_0900,2026-08-27 09:00:00
