bet05,avg_players,max_players
147543672,203101.0129032258,769572
142270306,198933.78911564627,769572
147072619,199710.3448275862,769572
147937318,147278.0,147278
146341421,769572.0,769572
111234796,469915.8461538461,769572
139373639,347685.0012953368,769572
6324676,188170.46351084812,769572
137840789,513745.4067039106,769572
147088811,162820.32771084338,769572
147695980,250168.0,250168
130085985,198810.85661764705,769572
145879697,186485.04924924925,769572
6980715,212960.66889781348,769572
147687171,300160.0869565217,769572
144304044,175135.65127020786,769572
140680758,149052.29032258064,267852
113173795,382643.2978600347,769572
147688728,286393.9074074074,769572
146729936,220524.92196531792,769572
136362731,523284.8620689655,769572
116202707,548901.9604938271,769572
117637309,194974.3512851897,769572
147696617,71182.0,71182
134287668,268637.0837856974,769572
142235473,387278.4411764706,769572
135636339,184714.96078431373,769572
144992937,199619.63759689924,769572
147772873,690514.3703703703,769572
143151605,769572.0,769572
143422945,286716.3852284803,769572
140789168,174201.5617977528,769572
99335505,286146.99206349207,769572
145656739,347286.5726927939,769572
147775201,233343.0,233343
103084491,392344.4310344828,769572
147773405,749903.5185185185,769572
147651148,275284.8888888889,769572
147775456,180146.53333333333,267852
54875793,226605.66315789474,769572
147775886,769572.0,769572
147939683,267852.0,267852
147326437,149794.4,185196
147940847,267852.0,267852
109406378,209525.0281574631,769572
146444717,257406.6011299435,769572
146743350,199079.90322580645,769572
127963173,280667.347801892,769572
147941183,250168.0,250168
42177464,220035.09491525425,769572
147941309,254056.0,267852
142046518,284092.5109223301,769572
147889053,426008.7633171913,769572
142082258,216201.276056338,769572
122126393,218733.32142857142,769572
142789718,207975.94122383252,769572
123358567,272240.3968253968,769572
147770323,197926.27272727274,233998
147777849,769572.0,769572
147777885,256567.33333333334,267852
135337320,473099.4871794872,769572
144867453,266474.14189944137,769572
128241118,769572.0,769572
146616645,510271.6956521739,769572
147812322,166214.55659722222,769572
116500316,198248.43384223917,769572
143002804,178577.4348629504,769572
146747434,769572.0,769572
99613549,416748.94315286627,769572
147558818,191220.15384615384,267852
114263249,214190.1592920354,769572
127956614,129439.07547169812,267852
147811693,371028.25259515573,769572
147814603,241775.87969924812,769572
147814671,120547.0,267852
147043180,253219.0648148148,769572
130141492,181529.3178851175,769572
145034572,769572.0,769572
125173112,244113.49584026623,769572
61774054,769572.0,769572
135092266,250379.2857142857,769572
147815428,769572.0,769572
147815482,769572.0,769572
134061632,247373.81666666668,769572
146978388,282205.81402439025,769572
135892426,393111.3409400545,769572
147815641,267852.0,267852
147816009,340588.8,769572
139484456,245468.4,267852
147816720,267852.0,267852
147358390,194529.86649874056,769572
141047735,769572.0,769572
142231730,153954.83125,267852
87573639,184082.57033692254,769572
123541868,418119.2405063291,769572
122458018,769572.0,769572
141594178,392657.08762886596,769572
134231469,98417.87378640777,233998
147753294,127982.0625,233998
147782390,769572.0,769572
143725875,647691.9016393443,769572
101753381,254034.61274509804,769572
145522405,769572.0,769572
147782482,769572.0,769572
141588870,302909.7217784877,769572
130847292,245544.3075089392,769572
147790719,767764.4623901009,769572
147648026,336699.4285714286,769572
142026705,323678.92222806095,769572
136424514,194229.90233672858,769572
146351529,208426.91217112535,769572
123671558,223826.3176446618,769572
144805526,276410.0652173913,769572
6395506,186231.7238239757,769572
148023596,769572.0,769572
147098367,769572.0,769572
148024233,171136.59433962265,769572
140766594,155092.67895878525,769572
130026473,235384.37,769572
146779718,212390.70307167235,769572
147742160,227027.0831408776,769572
35338503,228254.5,769572
138940110,215876.99353796444,769572
147725421,769572.0,769572
146901554,165868.5,769572
146994098,238443.99599771298,769572
82278181,489411.525,769572
145795735,268796.8671875,769572
147786218,396332.8333333333,769572
116314480,113670.91402714932,267852
147786513,267852.0,267852
113443870,212581.00273707937,769572
147756863,191114.74914089346,267852
146593216,213724.23574144486,769572
147027223,155021.6,769572
144470569,233343.0,233343
147780636,230797.56387665198,769572
145325777,169760.74688279303,769572
83179883,180770.19277108434,267852
121874364,739530.3157894737,769572
52756811,217252.488,769572
144703964,197110.24137931035,238523
114438543,192040.6438208311,769572
147944862,241845.02429149798,769572
127286620,418781.55395683454,769572
148027668,769572.0,769572
148027505,769572.0,769572
148027585,219566.0,219566
144089558,666938.2954545454,769572
148026196,234720.81818181818,267852
148027823,769572.0,769572
148027506,769572.0,769572
127319159,242450.94270833334,267852
113300062,434994.706970128,769572
147945424,769572.0,769572
114909085,255242.5387755102,769572
146722397,201096.90673575128,769572
146789161,219325.04927007298,769572
142089300,238713.5194228635,769572
11815110,266378.18162083934,769572
105088428,757090.8077586207,769572
147968662,232726.52380952382,769572
148028404,267852.0,267852
146342266,657951.7827160493,769572
148028681,241700.18181818182,267852
147981134,254145.16,769572
141969939,391009.4714801444,769572
146996012,206574.5829326923,769572
143221764,513881.74074074073,769572
115681375,378439.5930232558,769572
147315680,211867.1629101284,769572
148029647,532475.0123839009,769572
120591912,166582.63473053894,267852
143226272,232832.03174603175,769572
148030137,769572.0,769572
81613836,427601.5413005272,769572
148030257,389329.14285714284,769572
148030959,147433.55555555556,250168
141103477,459449.32871972315,769572
148031314,769572.0,769572
139768464,203680.3488372093,769572
135255005,279780.0,769572
148031485,112883.0,157697
147979996,264890.9392361111,769572
148031305,238523.0,238523
146993383,717804.6333333333,769572
133803320,171407.90789473685,769572
146141382,134148.0,134148
117388553,509823.8378378378,769572
65481545,219814.44236760124,769572
141846252,418031.9772727273,769572
147782653,142204.5294117647,267852
147599793,478967.0909090909,769572
124011169,247491.1142191142,769572
126615404,263724.7525195969,769572
144563097,354492.25446428574,769572
147651667,470510.1369863014,769572
147784202,381470.9090909091,769572
140803488,188258.96746575343,769572
147784261,217631.6923076923,267852
36295081,755376.1325966851,769572
129162267,153092.92444997924,769572
147001485,246800.02625524427,769572
107865503,176185.30303030304,769572
18415393,769572.0,769572
140363238,247609.12,267852
148099903,106181.75,134564
148096524,257836.4653156664,769572
130196154,227834.0394163763,769572
148100156,70268.64285714286,72245
146318988,288996.25,769572
79837945,408073.4382022472,769572
99086896,408779.6437429538,769572
147907669,314128.95588235295,769572
139968775,405047.23529411765,769572
140736357,769572.0,769572
148057967,769572.0,769572
148100775,181665.08333333334,233343
147081525,138501.25559357725,769572
146072290,221201.07174887892,769572
147521658,226275.61224489796,769572
131983639,445296.6198465964,769572
147709367,769572.0,769572
65366814,192958.88226181254,769572
102460914,263753.3388316151,769572
116262487,256379.694092827,769572
143583488,249366.375,769572
148100802,219566.0,219566
76335538,769572.0,769572
148100830,189245.66666666666,769572
136055988,237112.52017291065,769572
122933406,769572.0,769572
148007309,362578.3333333333,769572
86925540,218994.5849789576,769572
147697685,769572.0,769572
148097768,236816.72246220303,769572
122991841,179292.69505331753,769572
107618370,291902.6666666667,769572
141334538,170233.86666666667,267852
139592532,769572.0,769572
100742964,208097.73684210525,769572
146407569,272561.4239482201,769572
146752430,113593.0,250168
147111012,209973.10583941606,769572
110691174,249436.16129032258,267852
147960218,769572.0,769572
144803248,188735.36676217764,769572
147051801,220655.95833333334,769572
72988499,236341.73684210525,769572
34126187,262558.4976303318,769572
138000746,142166.96212121213,267852
93249157,769572.0,769572
96653910,252909.15384615384,769572
92237733,153782.0960140386,769572
145839353,769572.0,769572
147514918,377667.41489361704,769572
117888862,255514.9116397621,769572
145122879,307144.8095238095,769572
140241500,271830.38602941175,769572
142009713,240659.27573529413,769572
123206317,103745.92671394799,769572
110197125,152099.72018348624,769572
147173797,215668.13903743317,769572
147878491,238523.0,238523
147117782,229655.56647398844,769572
147870540,231324.57707509882,769572
98500956,199533.96537250787,769572
7536732,195255.96153846153,769572
147879557,769572.0,769572
140349427,292698.58666666667,769572
147167660,203356.44444444444,250168
142225048,247881.49464285714,769572
147174351,709991.0,769572
120559144,325758.0080645161,769572
147966438,769572.0,769572
147966731,315246.0053097345,769572
147012953,387243.4871794872,769572
147966580,90218.0,90218
142079524,303206.34595884284,769572
145940881,275055.1740439627,769572
144887126,331054.64705882355,769572
147967014,178541.9387755102,769572
147967093,769572.0,769572
141175572,207881.35714285713,769572
126025294,177360.1829085457,769572
146813597,179750.03731343284,769572
147831479,669838.5,769572
145801539,158355.76793248946,769572
147803466,206233.8364888124,769572
147832233,122881.0,122881
147411397,244329.79292929292,769572
147661210,255475.9095477387,769572
122559973,179941.45081967214,769572
113195342,173200.43968253967,769572
148149474,463155.4285714286,769572
145236132,138461.84198192167,769572
144636967,333027.2368421053,769572
147932776,267852.0,267852
148143423,207701.23648648648,769572
136708473,261500.68181818182,769572
148038340,297107.6493506493,769572
148147026,282029.8076211046,769572
148150317,195803.13541666666,769572
86047937,463373.24626865675,769572
89939036,211408.62408026756,769572
144658167,190372.86666666667,267852
144978309,746633.0503597122,769572
124601959,769572.0,769572
130691316,221781.192481203,769572
89219439,271658.0227272727,769572
148111398,256025.08923076923,769572
128752499,240801.27632687447,769572
129428836,285604.92783505155,769572
147784507,393068.28350515466,769572
89582042,417708.7247827232,769572
115895246,174549.87360594794,769572
148152202,769572.0,769572
148152407,769572.0,769572
148152476,769572.0,769572
141567255,459854.18,769572
19532596,450460.094951755,769572
147769838,769572.0,769572
133955658,462239.34810126584,769572
146897578,769572.0,769572
147881908,769572.0,769572
101357274,187995.96923076923,267852
147882041,675990.925,769572
126512373,188001.3949790795,769572
122911488,455598.99346405227,769572
147882296,250168.0,250168
147882357,769572.0,769572
147827382,174420.45,769572
145732785,291926.9588313413,769572
65223439,503472.3716766142,769572
135999639,427141.68292682926,769572
143506071,250235.9714285714,769572
6332739,420013.91280607454,769572
103569513,179178.39336850037,769572
130236530,768267.9987373737,769572
148150255,236807.82352941178,267852
133790170,231045.50058754405,769572
143317342,142036.1623931624,267852
148102948,122881.0,122881
106240624,235616.02962962963,769572
146122157,219835.0303030303,769572
78968897,413828.2443811333,769572
147452141,167738.18045112782,769572
148103371,383144.1666666667,769572
145764389,217835.05270457698,769572
136382771,238523.0,238523
30341133,151404.57142857142,267852
146460916,218801.0,769572
148103789,769572.0,769572
126911538,230502.59016393442,250168
141487263,769572.0,769572
147593430,235933.0,238523
147841113,280787.15789473685,769572
59822056,234710.00675675675,769572
143534312,295926.8965517241,769572
148155628,769572.0,769572
89825203,251369.19034852547,769572
148101429,769572.0,769572
148156269,202381.0,219566
146090825,385540.1397849462,769572
148156348,769572.0,769572
148156346,769572.0,769572
148156262,148490.41209262435,769572
97103986,153375.5550277118,769572
148004352,280797.31395348837,769572
119476135,232280.18181818182,769572
142017346,676476.198680352,769572
133329474,250216.79350718466,769572
147894064,663362.2,769572
142877966,239162.23426573427,769572
146947773,267852.0,267852
133351580,292400.3178438662,769572
141733323,235209.3375,769572
140536469,157836.79337748344,267852
147792331,393652.8,769572
142482022,240818.79432132965,769572
140145984,172464.9814814815,185196
143037804,554703.7976190476,769572
144293329,264541.3415340087,769572
136689259,377290.358974359,769572
148057058,211668.17127659573,769572
148107291,769572.0,769572
148107254,769572.0,769572
145681377,218914.42307692306,769572
141774220,204682.63980099504,769572
148084964,229400.17789757412,267852
141505305,769572.0,769572
147556447,419139.62295081967,769572
148091883,387994.10256410256,769572
137103514,481824.43636363634,769572
136178182,768315.767005473,769572
110354865,136399.63636363635,140944
142014799,528488.1171662125,769572
116743388,182086.93333333332,238523
147900930,769572.0,769572
147885912,469238.1875,769572
136269350,88850.79865771811,233998
147901343,214786.70731707316,267852
139596327,106652.8691019787,267852
147901589,769572.0,769572
147901233,769572.0,769572
145213553,435846.3783783784,769572
100011114,121046.83701657459,769572
144919569,667762.0317460317,769572
122834360,197215.90529247912,769572
5431156,294120.18772563175,769572
147798832,457830.7207207207,769572
147848069,769572.0,769572
93830405,231566.25675274563,769572
147847910,707640.0924855492,769572
142269446,769572.0,769572
128855266,333677.2266666667,769572
147847905,215716.9,238523
113867688,179931.317679558,769572
147666432,679594.9076831447,769572
142480512,555886.1666666666,769572
131040706,204640.0830449827,769572
146838419,302060.1818181818,769572
147849405,501785.0,769572
147983265,769572.0,769572
123794185,409653.3423276097,769572
140788364,263144.76923076925,769572
143001623,157391.19959677418,769572
128737448,97666.36259977195,769572
107428384,152694.85714285713,185196
123015786,412216.09122074826,769572
139147474,146093.75,233343
145323349,211075.94886363635,769572
144644368,212174.1463414634,769572
142890403,358398.8,769572
137763607,216502.97589616812,769572
147984056,769572.0,769572
147981643,291352.8153846154,769572
146224829,769572.0,769572
147381697,250702.25373134328,769572
147984042,249269.66666666666,250168
147976487,227066.60655737706,769572
147720179,737756.234375,769572
141768713,255978.12631578947,769572
147720702,769572.0,769572
146675590,262661.5909090909,769572
147700545,133678.29824561405,267852
134684210,769043.8736842105,769572
108157899,769572.0,769572
147721418,297528.44444444444,769572
139576515,325304.5,769572
146321255,335077.36363636365,769572
118352768,122881.0,122881
113117241,477704.43622047245,769572
119290033,245639.83445190155,769572
147896637,769572.0,769572
130379567,612753.268292683,769572
148164554,359478.92307692306,769572
127982874,194492.1745098039,769572
148165335,233998.0,233998
110686645,256130.87005649717,769572
148165704,134148.0,134148
122680060,188449.93438808748,769572
147715618,361904.8106060606,769572
131176360,164686.85120147874,769572
145784039,290461.81355932204,769572
115690150,212736.6530120482,769572
144021468,172550.13848611453,769572
129144848,221899.66666666666,250168
147107085,320938.375,769572
127443303,235360.79357798165,769572
117610431,203004.55903614458,769572
145283617,397698.0057915058,769572
108291433,242984.68397009966,769572
148166668,238523.0,238523
148067308,169232.77272727274,267852
148118858,257069.9049180328,769572
148166766,180067.01960784313,267852
124587450,175383.58975371014,769572
148166584,250779.33333333334,267852
148167013,219566.0,219566
144557938,194087.01334757076,769572
148167140,769572.0,769572
142221480,214455.32142857142,769572
144196773,412870.0633802817,769572
147625233,769572.0,769572
147482874,219967.06666666668,238523
117010573,341331.320754717,769572
147625415,215043.85714285713,233343
147490461,256973.16853932585,267852
148189362,250168.0,250168
148189256,769572.0,769572
144907515,211868.89552238805,250168
100079310,524678.2393162394,769572
93227718,221426.83005679335,769572
148036123,257599.6595744681,267852
142165233,769572.0,769572
148189084,198890.76,267852
59836182,238874.14371257485,769572
135712850,241214.36323851204,769572
146860248,219025.66666666666,769572
139537745,182721.7435897436,250168
142255882,143826.0,267852
147729400,769572.0,769572
123761496,276026.09192825115,769572
148168889,248624.88888888888,769572
148075405,769572.0,769572
147354520,674039.3375796179,769572
148168953,267852.0,267852
126072349,213089.14912280702,769572
136711703,135822.2,267852
146991906,302931.208,769572
148196359,202780.9,769572
148151808,269418.93834771885,769572
141625937,472248.4303030303,769572
147395444,769572.0,769572
139569382,306455.6737716763,769572
106629455,396888.0333333333,769572
147489681,236281.90322580645,267852
85241470,172787.25821371612,769572
148197238,769572.0,769572
148172938,149998.7105263158,769572
148197433,233343.0,233343
148197305,140851.73333333334,219566
130143709,255979.57142857142,769572
140953947,672127.2444444444,769572
5328575,196715.52365380424,769572
148090181,430675.213836478,769572
147417811,544791.5396825396,769572
148199819,769572.0,769572
148199937,769572.0,769572
131503871,268055.6876899696,769572
134860839,217441.0,769572
148199414,150728.06626506025,769572
148181413,118669.49411764706,267852
130572121,162418.75471698114,769572
144400112,176670.9049151226,769572
117770036,275177.2957746479,769572
107504394,769572.0,769572
148200797,157697.0,157697
146316644,177041.14318706698,769572
147507958,505121.6381578947,769572
144285107,769572.0,769572
148202577,769572.0,769572
148201182,222984.1052631579,233998
145486656,409322.25405055087,769572
139949334,400706.8971962617,769572
148199368,769572.0,769572
137068296,743214.9477611941,769572
148120167,733823.4,769572
143431469,259355.04166666666,769572
120048712,465634.24324324325,769572
148205432,605773.8461538461,769572
116202634,209880.92307692306,267852
66761611,449636.46109510085,769572
143965486,436579.85148514854,769572
148206404,267852.0,267852
102268561,769572.0,769572
148208597,120036.89285714286,185196
143943410,220024.47706422018,267852
108392605,231638.31929824562,267852
120290186,189875.67073170733,769572
147943965,250331.76091703057,267852
140560738,769572.0,769572
145195772,191391.22448979592,769572
147244976,769572.0,769572
72224084,167524.58314984356,769572
148212692,590829.0,769572
72146301,137738.74385749386,769572
143980873,765266.8610169492,769572
118300390,177762.69743589743,769572
148213208,158456.57142857142,185196
100875384,224410.33582647718,769572
148213345,237979.1,769572
148012887,252916.75862068965,769572
65493004,273247.19696969696,769572
145823769,201058.88,769572
144407610,302006.5063976378,769572
139955382,296486.28571428574,769572
148131866,455928.62264150946,769572
64114994,769572.0,769572
148216271,769572.0,769572
148216441,769572.0,769572
139635398,512433.43636363634,769572
148173297,261336.84210526315,267852
108056523,114935.5,238523
148216592,250168.0,250168
130195133,99828.0,134564
129036237,233329.48263888888,769572
146872335,213670.2091254753,267852
104282012,441919.05479452055,769572
148217004,172869.53846153847,238523
148039792,769572.0,769572
148176153,123261.0,219566
143875639,191302.86037735848,769572
148006271,233864.871657754,769572
98772549,430544.89937106916,769572
147688569,177969.48076923078,769572
146309362,274044.18584070797,769572
148084269,209905.15603799187,769572
148223582,625975.7752808989,769572
134434915,320635.65277777775,769572
148223574,123212.25,238523
85568140,193058.12363636363,769572
148224236,185196.0,185196
146218916,171074.57261560694,769572
131664705,164491.1605504587,769572
80420554,361976.22222222225,769572
148137687,769572.0,769572
127205188,406677.93265993265,769572
147297572,271452.2645502646,769572
139410609,305364.74037089874,769572
148138142,250168.0,250168
148138198,769572.0,769572
70738812,481646.96958174906,769572
121252968,172845.98045784477,769572
146570598,266863.90052662377,769572
145404267,215913.3742857143,769572
134220027,408082.1188811189,769572
141518448,763015.8971962617,769572
141929781,164520.48387096773,769572
118437425,130890.28571428571,134148
146691076,227702.6378091873,769572
146954549,205644.14285714287,769572
147204822,203204.04328523861,769572
112488099,585247.4896755163,769572
148178413,769572.0,769572
148018465,231731.55555555556,267852
147543748,208013.5855855856,769572
140139616,176823.2876712329,769572
127373063,384247.82178217825,769572
147506767,716618.8349514563,769572
136963651,267852.0,267852
146590366,142367.7,250168
144314407,113128.94117647059,233998
148404099,538808.0762812872,769572
122584750,176414.38286407114,769572
148503068,769572.0,769572
148496643,173895.67295597485,769572
124019486,179618.6923076923,769572
148410481,660858.4126394052,769572
147309576,173627.29580335732,769572
142015636,440931.70995941304,769572
148307050,154058.37739463602,769572
133223813,465358.84408602153,769572
123700564,178017.70156535882,769572
94521538,240672.995951417,769572
148414649,413278.8155444901,769572
148370140,246268.231496063,769572
140010953,160573.11486486485,769572
148460575,717767.7595066804,769572
147446866,404091.957309185,769572
146986764,204593.05938808748,769572
147401759,270050.8693379791,769572
148403245,419133.23854827345,769572
125572370,215720.4,233998
131766755,227587.5888888889,769572
77578904,212208.22179732315,769572
148259222,322076.1,769572
135513042,749166.9316870333,769572
148421222,260643.05705705707,769572
148480525,703253.3623853211,769572
136827096,192037.08135391923,769572
148505953,214824.92307692306,233343
144484125,404110.2440944882,769572
148505732,152545.4347826087,233343
139352370,151715.6,233998
130261581,190594.82277736958,769572
148506415,212415.94,267852
148506467,769572.0,769572
148506542,769572.0,769572
148404011,224473.97414634147,769572
148447386,175554.53248693055,769572
139958469,278284.42045454547,769572
39431642,245725.1703163017,769572
137694779,162121.4014084507,769572
143794840,474544.77777777775,769572
139805485,204855.265625,769572
101886716,375947.26785714284,769572
148121253,236575.96256684492,769572
148274473,769572.0,769572
148273388,270378.77358490566,769572
148274606,161449.398819285,769572
141456716,134564.0,134564
148242112,193840.63157894736,769572
148275105,769572.0,769572
148267380,228582.36363636365,267852
148219690,372424.5333333333,769572
147465226,318871.9426020408,769572
143999612,203811.14285714287,250168
133451353,219636.26245210727,769572
126475617,402251.80716253445,769572
96238312,219345.0072655218,769572
147885225,329633.4,769572
113120806,769572.0,769572
134920681,331025.444,769572
40239285,262801.5852601156,769572
141233765,248515.875,769572
55187667,212030.81209933074,769572
147949559,769572.0,769572
146005817,466115.4285714286,769572
147949713,769572.0,769572
147949274,267852.0,267852
147950011,267852.0,267852
147950091,769572.0,769572
79557589,147138.02813852814,769572
117229544,769572.0,769572
129514799,182449.55077452667,769572
81303259,96908.34550989345,769572
148281379,769572.0,769572
148114226,180497.78125,233998
148281500,769572.0,769572
147300865,236331.46153846153,238523
148124545,411296.69029850746,769572
141081525,237567.16822429906,250168
148281586,244778.0,250168
148281848,111702.0,140944
148038410,403951.23671497585,769572
148025489,644142.0,769572
84060980,402713.18355776044,769572
148025903,769572.0,769572
140024686,238523.0,238523
146059698,257509.4938271605,769572
148026960,176093.0,233343
144973832,308707.8888888889,769572
148026690,158281.66666666666,769572
148026870,169854.375,238523
148023531,238523.0,238523
102717724,206034.94744368966,769572
140253918,733794.9068901304,769572
120674793,267852.0,267852
119063522,241068.94736842104,267852
140430286,769572.0,769572
132340143,156477.55555555556,769572
148051477,769572.0,769572
147582305,769572.0,769572
129868266,134564.0,134564
148051820,769572.0,769572
123978657,178879.18369945878,769572
148051920,769572.0,769572
117779443,769572.0,769572
148085931,381981.56842105265,769572
148110108,370326.4360902256,769572
148111611,769572.0,769572
146378253,755235.9048780488,769572
147772879,276812.5671641791,769572
94068383,179547.62790697673,769572
145457952,536217.2574257426,769572
147636156,221646.175,769572
147795531,113373.71428571429,134148
147494374,157697.0,157697
146377416,712333.1856287426,769572
147592642,259422.4255319149,769572
133241524,704123.6529850747,769572
79579186,204252.91432791727,769572
136875411,345410.3523908524,769572
146521499,203985.26282208588,769572
98525236,222880.30376344087,769572
147465585,131331.25,134148
146301717,198213.73887240357,267852
135391554,172029.55014326648,769572
148290056,408005.14685314684,769572
144718361,371195.40506329114,769572
148251951,171336.97183098592,267852
146430620,150401.84,233998
147903767,123422.0,134148
136909777,237486.70909090908,769572
116101967,270756.9294478528,769572
144537431,364144.1920318725,769572
65368256,202734.93474088292,769572
148180808,234268.75,250168
145557409,217196.40840946356,769572
147908112,451796.92307692306,769572
147908353,78607.0,78607
147865464,382339.9655172414,769572
144691673,116793.25,157697
147783041,183186.44897959183,267852
147908843,185196.0,185196
147908872,192580.75,267852
147616327,161621.5,233998
147908915,134564.0,134564
147698572,204121.64130434784,769572
133548127,476423.45098039217,769572
141835540,440860.5,769572
22953471,235387.5411942555,769572
97802924,219566.0,219566
147911403,233343.0,233343
115458048,147278.0,147278
67110479,215381.11538461538,769572
145994641,145567.36363636365,233998
130155968,250168.0,250168
139302620,176321.19733333334,769572
143734117,214187.14193660746,769572
147918881,161321.4941860465,769572
145429094,769572.0,769572
147919337,769572.0,769572
146454177,156629.42196531792,769572
135691679,250168.0,250168
148031437,178664.73786407767,267852
110048087,204417.71698113208,769572
147435944,198896.3125,769572
132934380,769572.0,769572
148037517,769572.0,769572
147910012,218145.1869918699,769572
147125182,206341.85074626867,769572
140600223,193610.57419980603,769572
148038590,104843.71186440678,128447
134549742,646623.7692307692,769572
81350259,259891.65240641712,769572
79613185,130537.48314606742,769572
130014297,501827.5,769572
118567781,166118.96367112812,769572
123496252,459627.1523809524,769572
125007259,769572.0,769572
148039248,128447.0,128447
144225778,221678.77777777778,769572
137733806,262256.03324099723,769572
147708369,215259.20833333334,267852
147431466,233998.0,233998
147156669,224952.32352941178,267852
121661423,230787.5,769572
142893203,273153.43333333335,769572
76825304,303896.0,769572
147847962,240220.15625,769572
124393758,432536.84210526315,769572
147247839,541239.5714285715,769572
115097398,192342.36074270558,769572
107502631,191878.33333333334,769572
148042308,233998.0,233998
141863738,174667.3893442623,769572
69915119,186497.4554707379,769572
147790624,248843.81395348837,250168
148185655,155058.52380952382,769572
148186958,249165.96363636362,267852
139686222,215463.325,769572
147874962,475408.3076923077,769572
148126005,267852.0,267852
137746312,279660.0,769572
142017151,173583.82409638554,769572
104116564,195297.88888888888,769572
148123719,175714.54237288135,769572
148126046,769572.0,769572
148126024,769572.0,769572
142127238,769572.0,769572
130521461,765423.1796875,769572
126694370,150065.52042628775,769572
3112521,218165.64909090908,769572
148042536,180365.45,250168
148025900,261507.2131147541,769572
147381621,256471.9453836151,769572
141710455,303199.93548387097,769572
148026011,267852.0,267852
140702338,177221.43458781362,769572
136351794,769572.0,769572
148046996,167532.79452054793,769572
113136817,200297.67802243456,769572
145775740,208069.64876957494,769572
122469606,228275.45132743364,769572
146982918,234429.93333333332,769572
148047644,769572.0,769572
148047641,769572.0,769572
118101518,239759.3586919105,769572
133188288,134148.0,134148
137988253,187800.0606060606,267852
115612508,191442.48863636365,769572
139351801,203938.00896860988,769572
146401948,769572.0,769572
148045623,769572.0,769572
126768700,198469.52661962796,769572
136591321,574579.6363636364,769572
119842307,292813.594092827,769572
111273305,677451.2551020408,769572
148358737,288280.01699029125,769572
148352497,174569.60169491524,769572
148466435,174810.4825174825,769572
148398338,72188.0,72188
148466511,268798.58149779734,769572
141344009,250345.57360406092,769572
147790770,277990.23900169204,769572
148465177,204057.8344537815,769572
148466836,249330.4236225668,769572
148466692,318286.0316930776,769572
85396353,196119.93243243243,769572
148466528,627767.4125736739,769572
147258782,256337.9393939394,267852
143595294,153486.25225225225,233343
145830539,509584.0796460177,769572
142580373,769572.0,769572
148467181,769572.0,769572
147573638,187630.71153846153,769572
148466991,121396.0,122881
88642346,246633.5625,769572
128652431,214787.08333333334,769572
145811375,172922.56336633663,769572
148467395,570501.960461285,769572
140720813,769572.0,769572
4216771,160407.8682581786,769572
148268273,769572.0,769572
148035163,162024.64028776978,769572
96958137,176886.59505703422,769572
148267548,133452.62348178137,267852
147966948,373983.5416666667,769572
148220620,769572.0,769572
112003695,208057.0641509434,769572
134607763,225658.73170731709,267852
148033054,304436.1176470588,769572
148269512,238523.0,238523
148268265,165842.83870967742,250168
148304796,90218.0,90218
145554813,188464.65384615384,250168
142968191,304425.9638554217,769572
70338080,237302.17025119028,769572
148631955,218116.22494042892,769572
134018159,205121.94329896907,769572
140427349,223794.09621451105,769572
148577779,147353.43473193474,769572
148626295,168896.37037037036,769572
148509586,769572.0,769572
142953928,249620.099009901,769572
125619421,146049.08125,769572
145758469,128667.8,219566
123688248,197934.25490196078,769572
147674788,120305.5829015544,769572
91727542,147278.0,147278
144887827,321242.243902439,769572
148634653,281504.0,769572
126850678,755473.3539823008,769572
147660278,238523.0,238523
15863665,314611.76167356246,769572
108765865,402783.6899791232,769572
148635383,717832.7222153388,769572
119773393,668375.2702702703,769572
148718238,208456.0776255708,769572
113558806,403068.524170173,769572
148578810,159546.5783898305,267852
142491287,429063.47580645164,769572
82430089,275864.22641509434,769572
110335519,209604.8347107438,769572
126562561,176633.36689530866,267852
127739516,203300.7138535995,769572
70745265,388232.8401826484,769572
132037464,559960.002894356,769572
36185453,748433.4896421846,769572
148676682,271048.4672131148,769572
141421603,139954.1739130435,233343
128332263,233506.75,233998
148408308,413206.8873642081,769572
129339173,312715.3436532508,769572
127498587,170970.9165025004,769572
142055140,214923.95965417867,769572
146053935,232426.4743362832,769572
147606442,769572.0,769572
148550958,183594.06125574274,769572
148351095,203742.4848123883,769572
127664078,769572.0,769572
148729211,769572.0,769572
141576256,589907.8980719687,769572
147643041,378831.9326923077,769572
148729434,769572.0,769572
148729424,769572.0,769572
148729418,769572.0,769572
148409400,480316.52690829214,769572
148695283,255575.26666666666,769572
28747639,741383.8947368421,769572
137888239,178937.06621004565,769572
148725505,226201.88888888888,267852
148404106,404961.89285714284,769572
134744955,255200.42056829188,769572
148726040,769572.0,769572
148726185,769572.0,769572
148726206,769572.0,769572
148726335,769572.0,769572
148717399,750605.9642857143,769572
148657250,242188.22314049586,769572
148500294,760665.7319778189,769572
83002657,698984.1840620593,769572
148604761,196235.05747126436,769572
148267517,411942.9625187406,769572
148710427,271248.01960784313,769572
114714601,219615.4090909091,267852
118803259,317891.06972559605,769572
127743953,94134.04210526316,769572
145650852,258524.56551438625,769572
130500908,198658.88235294117,769572
141494113,253707.31146535868,769572
147893847,211101.4,267852
148731132,407576.71428571426,769572
148664678,246895.38726993866,769572
87228031,185196.0,185196
148139683,134148.0,134148
148139764,769572.0,769572
148140812,769572.0,769572
131150097,199616.83561643836,769572
142896617,739863.3197026022,769572
